Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4
s__Collinsella_sp._AM34_10	-0.0762446092014177	0.00360228823963275	0.00989346869793801	0.376757930451053	0.353001372539396	0.414329473064826	-0.202370283513709	0.0102047428703148	0.0238782643792036	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Senegalimassilia_faecalis	0.884863467453032	1.26470083852327	0.668416079259362	0.540360150060244	0.4575686374478	0.566613913885613	1.63754389984972	2.76395874852229	1.17966760589346	0.103007329382301	0.00621559625743939	0.239460782770861	1	0.238856484750171	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
s__Mediterraneibacter_sp._NSJ_151	-0.174998427806829	-0.503017197108361	-0.428355151041577	0.484962053677533	0.444761423803387	0.572534604021095	-0.360849733458096	-1.1309820730557	-0.748173382068265	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Agathobaculum_butyriciproducens	0.0814940865065317	0.0335565688299187	-0.0221662248261928	0.261307212789728	0.221410636277118	0.273119040541942	0.311870788549986	0.151558070534241	-0.0811595734307248	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Anaerotardibacter_sp._CLA_AA_M13	-0.492145787830064	-0.811845911242267	-1.23804232481199	0.492985746940823	0.43458444158351	0.563019045873588	-0.998296179725334	-1.86809704526954	-2.19893506957837	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._12	-0.519066302222931	-0.268976442705535	-0.849076647249799	0.419678767508835	0.351819912176706	0.486297149406457	-1.23681811520761	-0.764528764279943	-1.74600375158713	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Phascolarctobacterium_sp._Marseille_Q4147	0.293771541039397	1.61191453826411	1.30459076912547	0.575213040455818	0.483576856578361	0.645475711649066	0.51071780432273	3.33331613441867	2.02113068792703	0.610181486280486	0.00104396447391452	0.0447644080131027	1	0.0401180633547151	1	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
s__Eggerthella_lenta	-0.134927501434478	-0.449649447364586	-1.24745732911464	0.368262089322857	0.341276629912991	0.385608001977333	-0.366389876521302	-1.31755124128841	-3.23504004771136	0.714420000322649	0.188999921251261	0.0014001145368975	1	1	0.0538044014893467	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Eubacterium_ventriosum	0.201676613282527	-0.355798133965801	-0.922521795806364	0.435219440355436	0.349309058664126	0.471727828421699	0.463390636038275	-1.01857688811877	-1.95562301018561	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Alistipes_putredinis	-0.659738765982235	-1.67667749909058	-1.8099739937235	0.639130744471396	0.580616734775198	0.687012307903056	-1.03224382755657	-2.88775262349224	-2.63455832290403	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._13	-0.23860536056868	-0.375178961350795	-0.648821815541217	0.259285848276254	0.237396476518309	0.283886166793499	-0.920240584493681	-1.58038976337486	-2.28549993425067	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Absicoccus_porci	0.609637135439883	0.765679182253559	1.32228314966268	0.576804229303217	0.502121509319233	0.709865731667121	1.05692209673346	1.52488823530315	1.86272289346508	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Oscillibacter_sp._MSJ_31	0.178125438300602	0.55043079719964	0.445790229200745	0.399935554802842	0.374869495160551	0.462231260780226	0.445385353118738	1.46832645575469	0.964431156058702	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Bacteroides_caccae	-0.347380889675149	-0.397344761855876	-1.06744870871693	0.483195383424616	0.443849051937043	0.565008814410404	-0.718924272854408	-0.89522498723786	-1.88926027610885	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Intestinibacter_bartlettii	0.0941760573195644	0.360436014931394	-0.904057398773005	0.61571618844892	0.539496946755885	0.678544717101492	0.152953680748281	0.668096487104841	-1.33234756087237	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._14	-0.084177509245009	-0.324579719977746	-0.11665207758678	0.282177429039903	0.262610002542163	0.317065023758492	-0.298314112264115	-1.23597622647917	-0.36791215948068	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bacteroides_ovatus	-0.476225117706445	-0.239324528421628	-0.722755537625445	0.439724113805478	0.387111969032812	0.494788260375049	-1.08300887478078	-0.618230764136726	-1.46073703745032	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Blautia_schinkii	0.349388938623055	-0.00919612643193473	-0.0258894116084913	0.359998019212851	0.343562850892114	0.435529155684966	0.970530169546508	-0.0267669406283467	-0.0594435786228238	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Faecalibacillus_intestinalis	-0.686464086629909	-0.422045384261653	-0.856838863011906	0.54974298555736	0.477294673762267	0.5510382626471	-1.24870003740736	-0.88424490668393	-1.55495347799586	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Holdemanella_sp._MSK_7_32	-0.0375449731167418	-0.18114665981857	0.244105496163428	0.441315521981873	0.380318128813887	0.455006711934784	-0.0850751248180298	-0.476302984513305	0.536487681962844	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__sp._15	0.0606680466148921	-0.155926587756205	-0.321205535420905	0.247268951580734	0.21865092888775	0.280650862717352	0.245352464298713	-0.713130232509799	-1.14450221998568	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Pseudoflavonifractor_sp._MSJ_30	0.16214310309771	0.258202559630174	0.433573955636073	0.392706842473393	0.367089045797666	0.450603565815682	0.412885861821203	0.70337854693842	0.962207111812837	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MSK_20_85	-0.611026046553922	-0.469833340660283	-0.317190763111262	0.50670628016948	0.461175791698909	0.563766648675391	-1.20587817926699	-1.01877277410742	-0.562627753622041	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bacteroides_fragilis	-0.940238973357694	-0.304852501753141	-0.545542213421303	0.432864010047169	0.358904080930751	0.46073491763735	-2.17213478490678	-0.849398259731579	-1.18406960822254	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Ruminococcus_sp._AF37_3AC	-0.2875782924985	-0.337250897448497	-0.653588831810534	0.554412516676672	0.510995920663314	0.640949071194531	-0.518708152951411	-0.659987455498115	-1.01972038213964	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MCC270	0.346707718538471	0.15575609296265	-0.267964154233907	0.361848001011136	0.34108888777276	0.429954078924163	0.958158446556681	0.456643703580334	-0.623239009394702	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Klebsiella_pneumoniae	-0.265757617401024	-0.329217502775752	-0.302558250858761	0.371139086498559	0.359944552441964	0.431011582889067	-0.716059361756432	-0.914633936094458	-0.701972436171474	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Parabacteroides_merdae	-0.245763765577407	-0.246084594894951	-1.25845377053326	0.514595725500164	0.483014133452289	0.608024047086554	-0.477586099920545	-0.509477006679057	-2.06974341979292	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Brachyspira_aalborgi	0.517114905180654	1.43017541850936	2.87761042679153	0.536108338376484	0.492067872024167	0.54926372427128	0.964571651220072	2.90645965692944	5.23903236211224	0.336954837844766	0.0044515618149289	8.26175630479179e-07	1	0.166615599358768	3.17487492284142e-05	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
s__Roseburia_sp._CLA_AA_H209	-0.831667866396532	-0.789240249245224	-1.44535308253445	0.382731663629869	0.35454609622096	0.464866906488189	-2.17297899658707	-2.22605821262055	-3.10917611548924	0.0308403043835083	0.0270152739282831	0.0021216377528899	1	1	0.0815315079324833	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Desulfovibrio_piger	0.493207569487056	1.64390479371269	2.33617075639029	0.559204637978014	0.502466332898551	0.658190058011915	0.881980470101979	3.27167152519371	3.5493862721761	0.378925733972598	0.00127431485435419	0.000488964769091463	1	0.0476957845486855	0.0187902175550862	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Bacteroides_stercoris	-0.579016570792193	-0.470622753270793	-0.543270880890408	0.497162166345145	0.474843613846394	0.506342344880511	-1.16464326931551	-0.991111051191339	-1.07293195282455	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._OF03_15BH	0.271092043142344	0.210780475244235	0.115096488801107	0.298425867437603	0.286345565268523	0.359034107306819	0.908406652111101	0.736105254665193	0.320572576417508	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Kineothrix_sp._MSJ_39	-0.512277908767096	-0.00416145966134339	-0.542109027893864	0.399901091267047	0.380584088435305	0.43852067496273	-1.28101152998606	-0.0109344026400378	-1.23622227832231	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Ruminococcus_sp._Marseille_P6503	0.395443978762833	0.30603617385113	0.584973769211085	0.513381788005532	0.486898941515102	0.581206844209861	0.770272705424783	0.628541464680177	1.00648121239237	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Ruminococcus_sp._M6_2020	0.217822317863276	0.285167303349016	0.591134388728573	0.44364880606685	0.402300814831204	0.52385092503359	0.490979159381426	0.708840978780184	1.12844009713387	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MSK20_18	-0.163455653602286	-0.500251412467911	-0.756723318803349	0.406109222404874	0.370410367443928	0.448668550230506	-0.402491853384526	-1.35053296677404	-1.68659764187746	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MCC283	-0.358001501656972	-0.0723198739584931	0.208086580765014	0.443753011877427	0.415077283450565	0.504771725827403	-0.80675847166049	-0.174232310082819	0.412238978765948	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Collinsella_sp._TF05_9AC	-0.131089812285406	-0.216139899398175	-0.33527978196	0.346082115879319	0.319952991364555	0.392643541887032	-0.378782393745876	-0.675536423261331	-0.853903722314281	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Mitsuokella_jalaludinii	-0.1659914677191	0.588373302515926	-0.234922744419415	0.529516152713536	0.522844748623333	0.665407503754889	-0.31347762833762	1.12533080625775	-0.353050939602796	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Pseudoflavonifractor_phocaeensis	-0.142409653196602	0.0388246898459676	-0.00831389474532684	0.331915344620327	0.293286785792182	0.362947702801203	-0.429054141379037	0.132377903563232	-0.0229065914487427	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._16	0.049766364756553	0.844987741265276	1.36273096997571	0.476379616863077	0.428017999585305	0.533605852223108	0.104467871829321	1.97418739885696	2.55381563807499	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Faecalibacterium_sp._Marseille_Q4896	-0.757676797458816	-0.496288539936748	-0.531650686371884	0.440375573316951	0.382046737519592	0.46605529192595	-1.7205241238789	-1.2990257243364	-1.14074594920887	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._17	-0.479535264414818	-0.0312881639895964	-0.0431853379944394	0.321058500697043	0.247159508807969	0.320310700816222	-1.49360712572229	-0.126590978192572	-0.134823275914273	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Brotomerdimonas_butyrica	0.573812032552315	0.125272605819121	-0.0164686820573449	0.425324698931207	0.38973379853333	0.479879165330182	1.34911523829733	0.321431208405722	-0.0343183935606238	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Clostridium_sp._1001271B_151109_B4	1.34242170574567	0.654415949834889	1.22918556487756	0.527608246225387	0.505272938038938	0.645639198299612	2.54435315473103	1.29517316398302	1.9038273514291	0.011827888895933	0.196996220565446	0.058602398970874	0.454528873286567	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Adlercreutzia_equolifaciens	-0.888491579317325	-1.14156839106096	-0.677898006107228	0.532024502028637	0.470013954659305	0.571028593867284	-1.67002003841827	-2.4287968043171	-1.18715247080041	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Methanosphaera_stadtmanae	1.45432615426277	1.15394493913178	-0.481368903228319	0.419228890024248	0.370918316160746	0.452769730231011	3.46905041343562	3.11104868337559	-1.06316494033891	0.0010456472535145	0.00300024458992174	0.292527391336361	0.0401827301707716	0.112294868937071	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Blautia_sp._MSJ_36	0.0515393717206302	-0.0794259598984774	0.376686307966225	0.391463684794409	0.337434951595364	0.430474938673758	0.13165811727261	-0.235381543977463	0.875048171507383	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bacteroides_thetaiotaomicron	-0.374293900542308	-0.531384058043373	-0.899439182695213	0.456213589736922	0.393050815256793	0.569953981605361	-0.820435666456466	-1.35194747706147	-1.57809088404262	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Blautia_sp._Marseille_P3087	0.385389298230072	0.183384765693864	0.0995258681766057	0.387846383456106	0.363840617926901	0.442217342387977	0.993664797892045	0.50402499517167	0.22506097937988	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Megasphaera_elsdenii	-0.43090869285426	0.799502290337872	0.500113921534026	0.533913273879688	0.515234575856079	0.609449024479391	-0.807076193710368	1.55172484107743	0.820600085398837	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Ruminococcus_sp._210702_SL_1_03	0.049194534019908	0.205010824456671	-0.0913667366086064	0.459294863928566	0.400869334874003	0.518353513687792	0.107108826776603	0.511415582638936	-0.176263368909345	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Parabacteroides_distasonis	-0.237636797002786	-0.531357583081142	-0.417443456380625	0.480998883789559	0.432074819332894	0.544061399367883	-0.494048541507124	-1.22978141587037	-0.767272695445094	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Clostridium_sp._BIOML_A1	-0.271961970458579	0.177463746455027	0.0640429457718162	0.506760656914251	0.481053439852036	0.582452177390967	-0.536667491345125	0.368906511737264	0.109953998384365	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Fusicatenibacter_sp._CLA_AA_H277	-0.012785540839625	-0.201119491023029	-0.384108788686573	0.314731949358275	0.298269244512577	0.364192807562544	-0.0406235873596378	-0.674288397892624	-1.05468526755737	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Faecalibacillus_faecis	-0.514519487790518	-0.761126293920283	-0.882365672321572	0.550512032579858	0.531415591024893	0.665548179086882	-0.93461987629831	-1.43226188086121	-1.32577279909647	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Anaeromassilibacillus_sp._An200	-0.177187674619522	-0.464932809920304	-0.495387032161833	0.43894703985614	0.410649874818027	0.462009454634526	-0.403665268314813	-1.13218787690203	-1.07224436035343	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_hansenii	0.177585906742656	-0.528903966141651	-0.887217960555311	0.382220471241391	0.363584843695759	0.39831286524206	0.464616419329622	-1.45469200741555	-2.22743987949306	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Bifidobacterium_pseudocatenulatum	-0.00320298842054077	0.0902893384747134	-0.881217963309987	0.548593198910262	0.495529200861517	0.6065869925339	-0.00583854926911829	0.182207906855415	-1.45274787319271	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Dorea_sp._AF36_15AT	0.0716138612878471	0.137758126200934	-0.151425683314058	0.437488497179151	0.367898270337876	0.435722982213437	0.163693129647067	0.37444624589949	-0.347527418785275	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Paraprevotella_clara	0.099947127653784	-0.0329383571632768	0.350914900901594	0.561015482162282	0.496806762380086	0.664284525903477	0.178153956230522	-0.0663001385196061	0.528259935641769	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Phocaeicola_massiliensis	-0.786837812080749	-0.365440510093564	-0.973220122311634	0.493590296619666	0.452200280958863	0.589046459153912	-1.59411118384899	-0.808138617956338	-1.65219586195211	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MSJ_19	0.0193892428464295	-0.0143998404358123	-0.0468430197779416	0.331605119289589	0.287785045616246	0.375196900988394	0.058470879122638	-0.050036791887422	-0.124849164943904	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_saudiense	1.044261048824	0.907270593442312	0.340557852171415	0.539815071552337	0.486521768405171	0.619670595832541	1.93447923901243	1.86480986537635	0.549578847958516	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Roseburia_sp._CLA_AA_H204	-0.578808412719719	-0.16315516524474	-0.95643396174277	0.4472931504089	0.414086062720052	0.549679078725965	-1.29402476248651	-0.394012694300806	-1.73998610963978	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._D43t1_170807_D5	0.656064406286119	1.63919754945002	2.22407845518369	0.510563052040869	0.480435459994886	0.6088643605298	1.28498214601241	3.41189959098245	3.65283074418811	0.20069101651482	0.000820531912446353	0.000352989805320045	1	0.0307113372944206	0.0135648939472989	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
s__Faecalibacterium_sp._CLA_AA_H233	-0.279172111433258	0.367396247746346	0.822909114011021	0.407727794795008	0.347649781362644	0.480041794005007	-0.684702183655682	1.05679988149656	1.71424472678818	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Bacteroides_xylanisolvens	-0.037195413318553	-0.176643059414443	-0.734289983514592	0.437382664853436	0.41263793305069	0.506539850873811	-0.0850408950958697	-0.428082455019334	-1.44961937791844	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Waltera_intestinalis	-0.259927980833067	-0.106377672756994	-0.0501459870407661	0.511940975868401	0.428358120508186	0.582582421760813	-0.507730369486744	-0.248338172346989	-0.0860753520320842	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Faecalibacterium_sp._I3389	0.141599837444781	0.172935319025466	0.616292661657387	0.33910775073871	0.317060953268008	0.442238515537397	0.417565912711581	0.545432407374634	1.39357527669992	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Oscillibacter_sp._MCC667	-0.0996328376018839	0.178567572722564	-0.141344755987757	0.354724095279246	0.300346124117559	0.415224054370319	-0.280874174965337	0.594539294446398	-0.340405991656972	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Dorea_sp._AM58_8	0.103532970425673	0.0311207523508843	-0.155023533346538	0.341583157078824	0.309210631402346	0.352548594512814	0.303097410630765	0.100645803185175	-0.439722454604491	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Eubacterium_sp._AF22_8LB	0.837676638738835	0.381763426976425	0.673192577842302	0.474947125488048	0.40023798651898	0.492553762161917	1.76372609451642	0.953841064154766	1.36673928727602	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Faecalibacterium_sp._AF27_11BH	-0.638603054287068	-0.330727143556142	-0.286339872063514	0.396268241624038	0.368300406299279	0.482749530658021	-1.61154235239711	-0.897982022011115	-0.59314376064377	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Porcipelethomonas_ammoniilytica	-0.00103991855381805	0.15848369292887	0.310178142764642	0.486194885130065	0.450438426899654	0.534442963888632	-0.00213889241870543	0.351843189800004	0.580376511101897	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Solobacterium_moorei	0.634331568853873	0.89055365218154	0.54353023016411	0.517600205126224	0.497870963580508	0.622207634593967	1.22552418366832	1.78872382068036	0.873551206935609	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Succinivibrio_dextrinosolvens	-1.19303427091899	0.41679924681089	1.94526965799702	0.448665161604092	0.448924184276794	0.54144480573716	-2.65907490265924	0.928440171879676	3.59273860859852	0.00924205706957919	0.355608817333919	0.000527965166657573	0.345916993175678	1	0.0202889471186982	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
s__Streptococcus_salivarius	-0.0884020333051464	-1.23819534414886	-1.66198542291143	0.570113808392795	0.514017041223952	0.639139747090254	-0.155060326558938	-2.40886049458696	-2.60034746779211	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__sp._18	0.219644779257553	0.055846048567154	-0.102591485510566	0.260164532201221	0.243250120731831	0.286752771774179	0.844253355363873	0.229582819523946	-0.357769812915209	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dorea_phocaeensis	-0.560861737394243	-0.723305367512785	-0.972748928184685	0.541004181503738	0.46473266904993	0.553567281673128	-1.03670499520967	-1.55639019092733	-1.75723703403244	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._19	0.30144352880211	0.350610677168795	0.353768549403404	0.261882322497506	0.243653063391847	0.299262344181946	1.1510648215096	1.43897504216861	1.18213519435749	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__sp._20	0.0427896382835124	0.178990740195214	0.145881437323458	0.245784317563133	0.227559478569396	0.261257568384921	0.174094257549696	0.786566840988037	0.558381669956158	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Butyricicoccus_faecihominis	-0.126218753581895	-0.054864000329534	-0.260413810033831	0.334387721385179	0.29036273852617	0.340453042708531	-0.37746228557389	-0.188949865289238	-0.764903752840819	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Prevotella_sp._Marseille_P4119	0.508502603664664	1.13845904542015	1.36068743591595	0.445768206924723	0.42218139426791	0.542951266905079	1.14073322360232	2.69661112705904	2.50609496441939	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Clostridium_sp._D43t1_170807_H7	1.10834967132313	0.475531311691929	0.467026598481804	0.487271260435372	0.459348145739527	0.611284523397102	2.27460505331841	1.03523072010305	0.764008543658834	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._AF15_31	-0.600301902075672	-0.358632294910019	0.247691553855331	0.442176141434957	0.413594711550202	0.570533446225447	-1.3576080792771	-0.867110446276798	0.434140286593216	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Butyricicoccus_sp._BIOML_A1	-0.523833752405817	-0.548949144369725	-0.232741994703965	0.410976501100962	0.347512217336944	0.416303623524219	-1.27460755299274	-1.57965423079635	-0.55906790513541	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Brotolimicola_acetigignens	-0.30103230397206	-0.365687905235936	-0.166785408549569	0.445984506822002	0.386042412385007	0.488030267641989	-0.674983770438928	-0.947273909560044	-0.341752181387077	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Chuhaivirus_simiae	1.41655229970829	1.12357784263139	1.48043961426346	0.365338934982761	0.333833433428229	0.442262465774473	3.87736472647004	3.36568399124395	3.34742314537357	0.000320562303579134	0.001509808747865	0.00159257134799612	0.0123187513803981	0.0565099845629471	0.0580150991055729	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Waltera_sp._CLA_AA_H273	-0.282662781836297	-0.361501116145811	-0.288052366258401	0.439908581112916	0.363896894093153	0.459684785859235	-0.642548915779715	-0.993416327574566	-0.626630193383446	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._21	-0.240353422476451	-0.0724817554446588	-0.384655765828092	0.275906071036902	0.254230146272581	0.307917060083982	-0.871142202754589	-0.285102913668409	-1.24921875300829	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Prevotella_pectinovora	0.469492410288663	0.667119578246661	1.02613163217564	0.424250840912599	0.415586338581981	0.51732853392228	1.10663872646368	1.60524905732689	1.98352026785709	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Clostridium_perfringens	0.127482144848617	-0.183591345367456	0.368244164384661	0.409565725115506	0.386912910978064	0.496872187550398	0.311261751243135	-0.474503021631823	0.741124525806366	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Yeguia_hominis	0.0330944093054704	0.416937286858955	0.311569565994811	0.345464326408587	0.308319963011413	0.394858554735361	0.0957968935592181	1.35228767799093	0.789066267548968	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Alistipes_shahii	-0.682305583946431	-1.31417943435691	-1.86180020179972	0.50542266545201	0.477979993815046	0.581805346703242	-1.34997029335087	-2.74944443567114	-3.20003969085102	0.178863397523139	0.00663126725473331	0.00164643841390797	1	0.248198860105732	0.0632702761916062	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Mediterraneibacter_glycyrrhizinilyticus	0.209575783085403	-0.22530999967281	-0.807704562437244	0.3218235261881	0.276564838968832	0.31252175182785	0.651213370158992	-0.81467333487827	-2.5844747052428	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Faecalibacillus_sp._MSK20_93	-0.749657170103761	-0.629962667953258	-1.18546949360445	0.567586733973801	0.505794693868427	0.621131113134946	-1.32077993587913	-1.24549085941406	-1.90856562895586	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Phascolarctobacterium_faecium	-0.852329733960695	-1.17593825731137	-1.812310226416	0.578357044932755	0.540609126066878	0.574303642534464	-1.4737085705592	-2.17520977839707	-3.15566556119699	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
