"species","t","p","num_corr","BH_p"
"g__[Eubacterium]_ruminantium_group",146.984316154098,0.00216557101775974,1,0.0288348660412567
"g__Collinsella",156.591194020176,0.00203271685364288,2,0.0288348660412567
"g__Holdemanella",112.923465196791,0.00281873714474475,1,0.0288348660412567
"g__Streptococcus",141.716608637305,0.00224606421449174,4,0.0288348660412567
"o__Lactobacillales",534.887849609682,0.000595095804779394,1,0.0288348660412567
"s__[Clostridium]_leptum",112.923465196791,0.00281873714474475,1,0.0288348660412567
"s__Campylobacter_hominis",107.627761599669,0.00295742215807761,3,0.0288348660412567
"s__uncultured_Lachnospiraceae",408.712209740331,0.000778810232297527,2,0.0288348660412567
"f__Lachnospiraceae",57.8225137376648,0.00550439848710364,2,0.0294423978153556
"g__Bacteroides",73.9973031214739,0.00430137988020505,11,0.0294423978153556
"g__Flavonifractor",84.3342466771336,0.00377420777001689,2,0.0294423978153556
"g__Fusobacterium",61.4768319245822,0.0051772644518452,1,0.0294423978153556
"g__Lachnospira",55.7791257276553,0.00570600177334651,1,0.0294423978153556
"s__uncultured_Clostridium",55.7791257276553,0.00570600177334651,1,0.0294423978153556
"s__uncultured_Eubacterium",55.5316389808039,0.00573142611369787,1,0.0294423978153556
"s__uncultured_organism",52.6986453869449,0.00603946621853449,3,0.0294423978153556
"f__Ruminococcaceae",39.3998328768296,0.00807723127490816,1,0.0370602376142845
"g__Christensenellaceae_R-7_group",34.0890828622365,0.0093349131395185,2,0.0372928381134459
"s__Alistipes_obesi",33.2781081179762,0.00956226618293485,1,0.0372928381134459
"s__uncultured_Alistipes",33.7033893963674,0.00944167734158181,2,0.0372928381134459
"g__Lachnospiraceae_UCG-004",31.4725854499972,0.0101104764062093,3,0.0375531980802058
"g__UCG-010",29.6376033316499,0.0107359954785875,1,0.0380639839695374
"g__Lachnoclostridium",27.8524041476136,0.0114235459245437,3,0.038740720961496
"g__Faecalibacterium",25.777027529538,0.0123423984863064,2,0.0401127950804958
"g__Dorea",21.3933412454872,0.0148681010094284,3,0.0410417464651193
"g__Odoribacter",19.5025745584119,0.016307147679986,1,0.0410417464651193
"g__Sutterella",22.0561822540777,0.0144218997122833,1,0.0410417464651193
"g__Turicibacter",18.8870264423181,0.0168376395754336,2,0.0410417464651193
"s__Anaerostipes_hadrus",21.2427608892753,0.0149733394154034,1,0.0410417464651193
