"species","t","p","num_corr","BH_p"
"s__Anaerobutyricum_soehngenii",15816.4597173715,2.01252297573296e-05,7,0.00241437975512068
"s__Bacteroides_xylanisolvens",14897.8291457508,2.13661925231919e-05,645,0.00241437975512068
"s__Catenibacterium_mitsuokai",131.927609594085,0.00241271551267738,380,0.0338851843431107
"s__Blautia_obeum",63.03084243458,0.00504964190662511,779,0.0338851843431107
"s__Gemmiger_formicilis",47.7986592374512,0.00665841809987697,98,0.0338851843431107
"s__Anaerostipes_hadrus",48.1200105276094,0.00661396521332433,379,0.0338851843431107
"s__Roseburia_inulinivorans",105.730846395471,0.00301047807948108,399,0.0338851843431107
"s__Paratractidigestivibacter_faecalis",78.5794768711724,0.00405058314291844,554,0.0338851843431107
"s__Blautia_faecis",109.46410681711,0.00290781189329552,553,0.0338851843431107
"s__Romboutsia_timonensis",74.1084620781506,0.00429492881089131,68,0.0338851843431107
"s__Oscillibacter_sp._ER4",53.6698755473273,0.00593019929734177,822,0.0338851843431107
"s__Coprococcus_eutactus",82.394493230151,0.00386305256625347,38,0.0338851843431107
"s__Vescimonas_coprocola",194.720788583435,0.001634684669159,731,0.0338851843431107
"s__Escherichia_coli",61.7574241884281,0.00515374588828644,81,0.0338851843431107
"s__Phascolarctobacterium_succinatutens",501.27065257311,0.000635005185894309,409,0.0338851843431107
"s__Ruminococcus_sp._BSD2780120874_150323_B10",72.4134679393339,0.00439544829385162,27,0.0338851843431107
"s__Simiaoa_sunii",87.3404057913558,0.00364431531216192,434,0.0338851843431107
"s__Ruminococcus_sp._FMBCY1",135.273699673767,0.00235303749969222,14,0.0338851843431107
"s__Phascolarctobacterium_sp._Marseille_Q4147",61.8552001328937,0.00514560066334668,451,0.0338851843431107
"s__Absicoccus_porci",92.0859840865152,0.00345652357188084,70,0.0338851843431107
"s__Faecalibacillus_intestinalis",132.352093241281,0.00240497767327417,86,0.0338851843431107
"s__Collinsella_sp._TF05_9AC",56.4881728823772,0.00563439432534581,552,0.0338851843431107
"s__Adlercreutzia_equolifaciens",231.566458304389,0.00137458555028899,148,0.0338851843431107
"s__Bacteroides_thetaiotaomicron",53.3466788803592,0.00596611855589698,742,0.0338851843431107
"s__Faecalibacillus_faecis",85.7958496661067,0.00370991690397417,12,0.0338851843431107
"s__Dorea_sp._AF36_15AT",86.6033244797886,0.00367532935227924,459,0.0338851843431107
"s__Blautia_sp._MSJ_19",358.92031136134,0.000886851628287903,205,0.0338851843431107
"s__Faecalibacterium_sp._CLA_AA_H233",248.259042146033,0.00128216141455567,215,0.0338851843431107
"s__Dorea_sp._AM58_8",49.3920560824176,0.00644367595909146,466,0.0338851843431107
"s__Prevotella_sp._Marseille_P4119",202.19353223034,0.00157427039020567,533,0.0338851843431107
"s__Clostridium_sp._D43t1_170807_H7",85.1914908471426,0.00373623309787584,73,0.0338851843431107
"s__Negativibacillus_massiliensis",72.781077980622,0.00437325011910082,26,0.0338851843431107
"s__Anaerotignum_faecicola",118.15228839582,0.00269400017798646,10,0.0338851843431107
"s__Clostridium_sp._AF15_41",47.1705729859714,0.00674704997982292,6,0.0338851843431107
"s__Clostridium_sp._AM49_4BH",55.1898355556165,0.00576691441915613,79,0.0338851843431107
"s__Blautia_ammoniilytica",177.983040915509,0.00178840936290537,93,0.0338851843431107
"s__Barnesiella_intestinihominis",421.174041545962,0.00075576663479431,126,0.0338851843431107
"s__Phocea_massiliensis",94.4490697534006,0.00337004899743603,521,0.0338851843431107
"s__Clostridium_sp._1001270J_160509_D11",195.87616027822,0.00162504268169014,24,0.0338851843431107
"s__Suilimivivens_aceti",47.3013731911194,0.00672839825275398,381,0.0338851843431107
"s__Dorea_ammoniilytica",65.4873433946838,0.00486025439914737,491,0.0338851843431107
"s__Clostridium_sp._OM08_29",52.7546444583013,0.00603305685931761,26,0.0338851843431107
"s__Mediterraneibacter_butyricigenes",61.7621430527798,0.00515335219116061,38,0.0338851843431107
"s__Dorea_sp._OM07_5",48.316047843071,0.0065871374169758,355,0.0338851843431107
"s__Prevotella_sp._P5_64",101.27089518656,0.0031430505330276,425,0.0338851843431107
"s__Blautia_sp._OF03_15BH",43.0772925490934,0.00738794634997045,147,0.0347849140644442
"s__Clostridium_sp._AF15_31",43.6921334879454,0.00728401883245918,10,0.0347849140644442
"s__Agathobaculum_sp._M2",43.7491266560655,0.00727453305035686,145,0.0347849140644442
"s__Eubacterium_ramulus",39.7133585630369,0.00801349087515413,367,0.0360727767078623
"s__Senegalimassilia_faecalis",38.1327910058378,0.00834549320965436,311,0.0360727767078623
"s__Ruminococcus_sp._210702_SL_1_03",38.0457087914411,0.00836458629310931,537,0.0360727767078623
"s__Oribacterium_sp._oral_taxon_102",37.6184466018992,0.0084595449801624,324,0.0360727767078623
"s__Alistipes_indistinctus",39.8515435287395,0.00798571582625512,39,0.0360727767078623
"s__Klebsiella_pneumoniae",36.6118567025017,0.00869201384416585,67,0.0363776875700274
"s__Mediterraneibacter_glycyrrhizinilyticus",34.8364205799539,0.00913476453137752,115,0.0375355778925695
"s__Ruminococcus_callidus",33.0084748197913,0.00964032902691301,192,0.0389056135728989
"s__Anthropogastromicrobium_aceti",31.9001387973236,0.00997505632798155,303,0.0395502233355058
"s__Ruminococcus_sp._NSJ_13",30.986278998957,0.0102690435382989,15,0.0400138593044059
"s__Oliverpabstia_intestinalis",29.6582915544409,0.0107285122277377,343,0.0404107293911455
"s__Ruminococcus_sp._NSJ_71",29.7810501923469,0.0106843221640774,29,0.0404107293911455
"s__Eubacterium_coprostanoligenes",27.4032821568032,0.0116106057352429,67,0.0418165834333602
"s__Senegalimassilia_anaerobia",26.8676464598197,0.0118418643351108,279,0.0418165834333602
"s__Blautia_schinkii",27.7939368034683,0.0114475558100962,265,0.0418165834333602
"s__Yeguia_hominis",27.1480288821528,0.0117196736895358,645,0.0418165834333602
"s__Clostridium_sp._1001271B_151109_B4",26.0831497042573,0.0121976858154925,68,0.0419490140368704
"s__Blautia_sp._MSJ_36",25.7866254379484,0.0123378091857005,32,0.0419490140368704
"s__Clostridium_sp._D43t1_170807_D5",25.582380516009,0.0124362121259749,42,0.0419490140368704
"s__Blautia_sp._Marseille_P3087",24.3850224102993,0.0130461897730354,172,0.0431051720434014
"s__Dorea_sp._AM13_35",24.1731103932357,0.0131604286327199,256,0.0431051720434014
"s__Prevotella_hominis",22.3846047172805,0.014210587597428,430,0.0458798971002676
"s__Oscillibacter_sp._MSJ_31",21.9156397472699,0.0145142579807219,833,0.046200314135819
"s__Prevotella_stercorea",21.5631162062186,0.0147512067510224,641,0.0463023989684869
"s__Bacteroides_ovatus",20.1334004153796,0.0157970591958281,562,0.0489059640857143
"s__Blautia_glucerasea",19.2004622648335,0.0165632753815451,586,0.0491322323808908
"s__Coprococcus_catus",19.3824544688031,0.0164080306023522,59,0.0491322323808908
"s__Eggerthella_lenta",18.9976864935619,0.0167397428908345,498,0.0491322323808908
"s__Schaalia_odontolytica",19.2401156227192,0.0165292003154628,394,0.0491322323808908
"s__Alistipes_putredinis",17.8641602306817,0.0177997749241729,225,0.0502843641607884
"s__Clostridium_sp._BIOML_A1",18.2464937013324,0.0174275547577284,119,0.0502843641607884
"s__Phascolarctobacterium_faecium",17.9424326672078,0.0177222855399936,54,0.0502843641607884
"s__Ruminococcus_flavefaciens",16.6263221218102,0.0191219012206657,568,0.0508417608925935
"s__Desulfovibrio_piger",16.7702011447789,0.0189582352783465,181,0.0508417608925935
"s__Oscillibacter_sp._MCC667",16.9003903114104,0.0188125350222497,814,0.0508417608925935
"s__Faecalibacillus_sp._MSK20_93",17.2709304311414,0.0184098297521913,129,0.0508417608925935
"s__Dorea_sp._NSJ_36",16.9825582981247,0.0187217232013366,180,0.0508417608925935
"s__Evtepia_gabavorous",15.5843423802902,0.0203970167516171,29,0.0536014626263427
"s__Alistipes_ihumii",15.3249248274475,0.0207413253314532,66,0.0538797646541199
"s__Prevotella_sp._P4_67",14.9981463474236,0.0211919157346884,227,0.054424692682268
"s__Intestinimonas_sp._MSJ_38",14.7014646933134,0.0216182764511209,705,0.0548958480668913
"s__Waltera_intestinalis",14.248920750259,0.0223026596960546,337,0.0560044565700927
"s__Akkermansia_muciniphila",13.6155136058269,0.0233365697294066,113,0.0573267908570207
"s__Dorea_sp._AM10_31",13.7202109016898,0.0231591213199602,176,0.0573267908570207
"s__Gallintestinimicrobium_propionicum",13.2779619433846,0.0239276259564769,209,0.0578428240707025
"s__Bilophila_wadsworthia",13.2054477029157,0.0240585197462214,98,0.0578428240707025
"s__Faecalibacterium_sp._I3389",12.7972482199421,0.0248228652282275,219,0.0590522899113623
"s__Fusicatenibacter_saccharivorans",12.4968991305985,0.0254169520810154,374,0.0590724221569704
"s__Holdemanella_biformis",12.162266387428,0.0261131826286322,430,0.0590724221569704
"s__Faecalibacterium_sp._HTFF",12.1533026663028,0.0261323561274977,370,0.0590724221569704
"s__Roseburia_sp._CLA_AA_H209",12.5718039654313,0.0252661509684459,61,0.0590724221569704
"s__Faecalibacterium_sp._AF27_11BH",12.150554603314,0.0261382398924648,274,0.0590724221569704
"s__Subdoligranulum_sp._APC924_74",11.3466596347565,0.0279808852488079,88,0.0626106937250552
"s__Clostridium_perfringens",11.1931811135032,0.0283625392831008,94,0.0628424889998115
"s__Phocaeicola_vulgatus",10.9917070467389,0.0288795916900234,532,0.0633668710868475
"s__Holdemanella_porci",10.3033798504439,0.0307972755196198,439,0.065284397491072
"s__Mogibacterium_kristiansenii",10.1702505720161,0.0311978536682999,491,0.065284397491072
"s__Clostridium_saudiense",10.3107023559637,0.0307755398540899,68,0.065284397491072
"s__Turicibacter_sanguinis",10.2203354545444,0.0310459382908306,34,0.065284397491072
"s__Jingyaoa_shaoxingensis",10.5313523923101,0.030134625651364,35,0.065284397491072
"s__Prevotella_copri",9.48164363020514,0.0334475220657514,644,0.0660702970571885
"s__Oscillibacter_valericigenes",9.45575498880039,0.0335384217444336,848,0.0660702970571885
"s__Eubacterium_ventriosum",9.61385732458825,0.032990847767782,80,0.0660702970571885
"s__Megasphaera_elsdenii",9.64072311975533,0.0328995664498643,434,0.0660702970571885
"s__Solobacterium_moorei",9.68639393729369,0.0327455414462914,29,0.0660702970571885
"s__Terrisporobacter_mayombei",9.50612094940347,0.0333620281521134,83,0.0660702970571885
"s__Bacteriophage_sp.",9.43268470980408,0.0336198414229057,206,0.0660702970571885
"s__Qingrenia_yutianensis",9.0516341690533,0.0350239820432233,221,0.0682363788083489
"s__Bacteroides_uniformis",8.79675897081686,0.0360302329670921,567,0.0695968602612207
"s__Faecalibacterium_prausnitzii",8.38246894369401,0.0377946670517713,412,0.0723863962177993
"s__Bacteroides_fragilis",7.64548888988119,0.0413986762221005,536,0.0779675068849559
"s__Clostridium_sp._AM42_36",7.69677036394012,0.0411259175944038,142,0.0779675068849559
"s__Anaerotardibacter_sp._CLA_AA_M13",7.51250033286926,0.042123074964023,135,0.0786761565443735
"s__Anaerobutyricum_hallii",7.20880157168865,0.0438757242403743,425,0.0812779809698738
"s__Prevotella_pectinovora",6.99525223239648,0.045197480631778,591,0.0830457774209904
"s__Prevotella_sp._885",6.73846688681106,0.0468954691016954,394,0.0854707743305093
"s__Intestinimonas_butyriciproducens",6.20722406666723,0.0508436906229322,703,0.091213004078515
"s__Allisonella_histaminiformans",6.20603494235781,0.050853267760588,112,0.091213004078515
"s__Parabacteroides_merdae",6.00226939715908,0.0525489403380616,239,0.0935122875307239
"s__Holdemanella_sp._MSK_7_32",5.83828719549988,0.053997122662945,416,0.0953386697017623
"s__Ruminococcus_sp._Marseille_P6503",5.76407409290188,0.0546788296350899,277,0.0957939185855063
"s__Roseburia_sp._CLA_AA_H204",5.71600272703176,0.0551295726159668,140,0.0958406416246808
"s__Lachnoclostridium_sp._210928_DFI_6_3",5.65921826102962,0.0556715835743068,215,0.0960441060136897
"s__Intestinibacter_bartlettii",5.27402509965638,0.0596461995428687,20,0.10212152345976
"s__Ruminococcus_sp._M6_2020",5.11331913439485,0.0614752237445888,633,0.104461658393061
"s__Cyclospora_cayetanensis",4.9133281115911,0.0639120367322787,548,0.106263210122967
"s__Dysosmobacter_sp._BX15",4.91064682452738,0.0639460025518741,796,0.106263210122967
"s__Terrisporobacter_glycolicus",4.96182434177785,0.0633037870958717,30,0.106263210122967
"s__Roseburia_faecis",4.8313987770878,0.064966227085416,311,0.10717056438908
"s__Mitsuokella_jalaludinii",4.64868632999523,0.0674452915156062,314,0.110453883206717
"s__Collinsella_sp._AM34_10",4.53659079271275,0.0690605981565402,205,0.112285576858835
"s__Bifidobacterium_adolescentis",4.37226615842106,0.0715710187590181,377,0.115536073139558
"s__Alistipes_onderdonkii",4.32877137863313,0.0722658105289459,326,0.115830306237885
"s__Agathobaculum_butyriciproducens",4.25613116257186,0.0734562042100246,18,0.116091623436822
"s__Streptococcus_salivarius",4.2857600129081,0.0729660390544645,311,0.116091623436822
"s__Blautia_hansenii",4.18914839222936,0.0745885292557073,68,0.117062552859652
"s__Fusicatenibacter_sp._CLA_AA_H277",4.14584659027751,0.0753389479928264,48,0.117345520212029
"s__Bifidobacterium_pseudocatenulatum",4.10878815000305,0.0759930339512677,300,0.117345520212029
"s__Faecalibacillus_sp._H12",4.0901342369028,0.0763265109343727,11,0.117345520212029
"s__Prevotellamassilia_timonensis",3.77775926292638,0.0823697190800944,455,0.124103710080676
"s__Clostridium_sp._1001270H_150608_G6",3.79057055176148,0.0821035313905098,105,0.124103710080676
"s__Dorea_sp._AF24_7LB",3.80175705113025,0.0818724748476139,240,0.124103710080676
"s__Blautia_massiliensis",3.71110651885815,0.0837822729050035,477,0.1250259123386
"s__Clostridium_sp._AF43_10",3.69695821365399,0.0840882242277307,27,0.1250259123386
"s__Blautia_stercoris",3.65320056332038,0.0850484275827873,131,0.125627089109215
"s__Blautia_sp._MCC270",3.61492634560781,0.085906022169647,197,0.126069876690521
"s__Roseburia_sp._BX1005",3.53879658908535,0.0876629645172557,55,0.127818257941289
