"species","t","p","num_corr","BH_p"
"s__Senegalimassilia_faecalis",12.7807951305966,0.0248546907785366,30,0.0457304038795495
"s__Prevotella_copri",12.487594280642,0.025435810461722,46,0.046153688337802
"s__Dorea_formicigenerans",12.0480118139964,0.0263596957083526,56,0.0468833637338088
"s__Bacteroides_xylanisolvens",12.000738854023,0.0264630541964165,4,0.0468833637338088
"s__Clostridium_perfringens",12.0666913712123,0.0263190760723765,7,0.0468833637338088
"s__Bifidobacterium_pseudocatenulatum",11.4292620817083,0.0277796886011204,3,0.048831483869157
"s__Brotomerdimonas_butyrica",11.2137882702455,0.0283106931934259,59,0.0493791160350451
"s__Blautia_faecicola",10.4715004314701,0.0303058300883351,13,0.051829020087541
"s__Kineothrix_sp._MSJ_39",10.4366694958108,0.0304063584513574,15,0.051829020087541
"s__Faecalibacillus_sp._MSK20_93",10.5756094098039,0.0300092651475023,8,0.051829020087541
"s__Alistipes_indistinctus",10.3421025555051,0.0306826792154812,3,0.0519067881464908
"s__Butyrivibrio_crossotus",9.91574072037477,0.031993301472982,28,0.0529300943486835
"s__Paraprevotella_clara",10.0365933477154,0.0316106067949899,2,0.0529300943486835
"s__Butyricicoccus_faecihominis",9.95054790063809,0.0318821366617116,24,0.0529300943486835
"s__Dorea_ammoniilytica",9.77737733107025,0.0324429434642237,19,0.0532822064193455
"s__Ruminococcus_sp._BSD2780120874_150323_B10",9.45968242237287,0.0335246001578709,7,0.0542664391044673
"s__Streptococcus_parasanguinis",9.49168444174527,0.0334123989554564,60,0.0542664391044673
"s__Ruminococcus_torques",9.29213935288378,0.0341244892460109,33,0.0548429291453747
"s__Waltera_intestinalis",8.98411278010617,0.0352850666551692,11,0.0563059574284615
"s__Anaerobutyricum_hallii",8.56142179744957,0.0370118500318665,16,0.0582667149837176
"s__Evtepia_gabavorous",8.55678298823243,0.0370317344118739,20,0.0582667149837176
"s__Oscillibacter_valericigenes",8.42377354194601,0.0376110713301122,159,0.0586413350692994
"s__Qingrenia_yutianensis",8.38327153538934,0.0377910826002152,32,0.0586413350692994
"s__Intestinimonas_butyriciproducens",8.3008425312905,0.0381627870593217,94,0.0588125143037491
"s__Bacteroides_ovatus",8.22168618694437,0.0385266477930443,6,0.0589693588669045
"s__Roseburia_hominis",8.13892527782974,0.0389145346377804,2,0.0591606100912202
"s__Extibacter_muris",7.98757104543285,0.039644382934349,20,0.0594665744015235
"s__Roseburia_inulinivorans",7.99936754151259,0.0395865215984293,46,0.0594665744015235
"s__Olsenella_uli",7.36705884545893,0.0429447154674764,25,0.0635694801327776
"s__Anaeromassilibacillus_sp._An200",7.39759114792783,0.0427695983991446,28,0.0635694801327776
"s__Roseburia_sp._BX1005",7.01898125130873,0.0450467171696575,1,0.0661007953405228
"s__Faecalibacterium_sp._CLA_AA_H233",6.98822482971682,0.04524232214418,3,0.0661007953405228
"s__Blautia_glucerasea",6.86088645959849,0.0460704481065761,20,0.0668764569289008
"s__Lachnoclostridium_sp._210928_DFI_6_3",6.67063498279305,0.047365362878918,17,0.0683154272292087
"s__Ruminococcus_bromii",6.34757928487787,0.0497378654428807,31,0.0705647785703406
"s__Yeguia_hominis",6.3522591331463,0.0497018153696887,118,0.0705647785703406
"s__Ruminococcus_sp._NSJ_13",6.33102858920608,0.049865776856374,3,0.0705647785703406
"s__Schaalia_odontolytica",6.20304291225898,0.0508773812277425,8,0.071546317351513
"s__Eubacterium_sp._AF22_8LB",6.11273981763755,0.0516159757322774,6,0.0716888551837187
"s__Streptococcus_thermophilus",6.15115718016551,0.0512991755220014,31,0.0716888551837187
"s__Alistipes_communis",5.86026298834622,0.0537984763461219,2,0.0742617004777756
"s__Faecalibacterium_sp._HTFF",4.95397569720254,0.0634014503926713,24,0.0869836971850673
"s__Dysosmobacter_welbionis",4.91650371252378,0.0638718550953687,48,0.0870979842209574
"s__Gemmiger_formicilis",4.86760832729446,0.0644961172990058,23,0.0871161597471182
"s__Vescimonas_coprocola",4.85496129655716,0.0646595496789722,98,0.0871161597471182
"s__Eubacterium_coprostanoligenes",4.61987308848272,0.0678533443501095,13,0.0908750147546109
"s__Bacteriophage_sp.",4.58220279057168,0.0683942217480641,5,0.0910573958184285
"s__Mediterraneibacter_sp._NSJ_151",4.55315252652173,0.0688171638317042,5,0.0910815403654909
"s__Ruminococcus_gnavus",4.5031865285036,0.069556787530332,92,0.0915220888557
"s__Roseburia_faecis",4.3960295035689,0.0711969398453835,12,0.0931355317744843
"s__Phocea_massiliensis",4.32128824456413,0.0723866859622896,72,0.0941445337659836
"s__Alistipes_putredinis",4.23527472734983,0.0738051397234062,6,0.0948923225015222
"s__Alistipes_shahii",4.23901480835583,0.0737423274982447,4,0.0948923225015222
"s__Ruminococcus_sp._210702_SL_1_03",4.13251455235097,0.0755729838511411,35,0.0966131895824247
"s__Parabacteroides_merdae",3.96442540750362,0.0786508546686008,9,0.0999799000024586
"s__Akkermansia_muciniphila",3.93533828824125,0.0792085626444555,7,0.100020791018833
"s__Faecalibacillus_faecis",3.91659328937447,0.0795720959660939,1,0.100020791018833
"s__Parabacteroides_distasonis",3.77670091432533,0.0823917844839521,15,0.10298973060494
"s__Blautia_sp._OF03_15BH",3.70866819237792,0.0838348455261681,1,0.103641979359274
"s__Clostridium_sp._1001270H_150608_G6",3.72985289568632,0.0833802245566667,1,0.103641979359274
"s__Adlercreutzia_equolifaciens",3.58642076258842,0.0865557769646109,4,0.106421037251571
"s__Ruminococcus_sp._AF37_3AC",3.47785113128961,0.0891207545324097,3,0.108979183531479
"s__Clostridium_sp._AF36_4",3.43171441577552,0.0902561020101457,22,0.109770934877204
"s__Ruminococcus_lactaris",3.40177836533458,0.0910079541738011,4,0.110090267145727
"s__Blautia_obeum",3.2775847850004,0.0942616096241474,35,0.11341637521622
"s__Dorea_longicatena",3.18132122461611,0.0969430469173036,30,0.116022263597837
"s__Agathobaculum_butyriciproducens",3.06184262369408,0.100483750396698,2,0.119623512377021
"s__Agathobaculum_sp._M2",2.76677959320403,0.110396823493043,10,0.130733080452288
"s__Blautia_sp._BIOML_A1",2.63588093528301,0.115420743848207,3,0.135966844847365
"s__Blautia_wexlerae",2.5269673160298,0.119945860581386,97,0.139867658142242
"s__Bacteroides_uniformis",2.52628280963837,0.119975368984235,19,0.139867658142242
"s__Roseburia_intestinalis",2.35197400208866,0.127966516439215,25,0.148414774220739
"s__Blautia_sp._MSJ_36",2.30391623778905,0.130349686534515,4,0.150403484462902
"s__Vescimonas_fastidiosa",2.23287491826368,0.134029835257999,135,0.153860780270662
"s__Blautia_sp._MCC270",2.20045263276258,0.135775082184193,8,0.154853455395761
"s__Oscillibacter_sp._MCC667",2.19138132051119,0.13627104074827,119,0.154853455395761
"s__Fusicatenibacter_saccharivorans",1.97900525979298,0.14893149567456,31,0.168039249970897
"s__Negativibacillus_massiliensis",1.97227805310433,0.149368222196353,13,0.168039249970897
"s__Bifidobacterium_catenulatum",1.87584133867795,0.155898974854864,2,0.174513777822609
"s__Dialister_succinatiphilus",1.83806150370801,0.158602581952806,6,0.176661291779116
"s__Prevotella_sp._P4_67",1.76206818736509,0.164308652424646,1,0.182115501455889
"s__Clostridium_spiroforme",1.54976938369835,0.182402364559274,19,0.201179078558023
