"species","t","p","num_corr","BH_p"
"s__Fusobacterium_pseudoperiodonticum",6261.71496781262,5.08342978104119e-05,31,0.00345673225110801
"s__Fusobacterium_periodonticum",6475.09643573953,4.9159095437744e-05,30,0.00345673225110801
"s__Rothia_mucilaginosa",121.02423692733,0.00263007353292517,29,0.069333117131765
"s__Rothia_sp._HMSC065C12",96.0533901235355,0.00331376525464608,25,0.069333117131765
"s__Streptococcus_sp._HPH0090",78.0431079724137,0.00407841865480971,41,0.069333117131765
"s__Rothia_sp._HMSC062F03",84.4275613069152,0.00377003666946981,33,0.069333117131765
"s__Rothia_sp._HMSC072E10",91.480824942968,0.00347938716956518,23,0.069333117131765
"s__Streptococcus_sp._SK140",79.9856325334075,0.00397938095957051,37,0.069333117131765
"s__Candidatus_Nanosynbacter_sp._TM7_075",52.0052891870963,0.0061199671890442,32,0.0924795041900012
"s__Actinomyces_sp._oral_taxon_172",38.70586730108,0.00822198580139702,31,0.0931825057491662
"s__Streptococcus_sp._HMSC074B11",43.8808932872175,0.00725269647363296,36,0.0931825057491662
"s__Streptococcus_sp._343_SSPC",40.9343518786485,0.00777456030140936,46,0.0931825057491662
"s__Rothia_dentocariosa",30.4476216423448,0.010450586658991,22,0.101519984687341
"s__Streptococcus_sp._1001283B150225_161107_H12",32.4725481226882,0.00979933325401607,48,0.101519984687341
"s__Streptococcus_sp._oral_taxon_431",22.6584122744036,0.0140390887542192,52,0.127287738038254
"s__Schaalia_odontolytica",18.025761569238,0.0176405275685117,47,0.130153373487815
"s__Rothia_sp._HMSC072B04",18.6190885872271,0.0170794799904262,30,0.130153373487815
"s__Streptococcus_sp._Marseille_Q4154",18.0870298531373,0.0175808934312799,53,0.130153373487815
"s__Leptotrichia_sp._oral_taxon_221",16.2816489893852,0.0195256966400089,39,0.130153373487815
"s__Aggregatibacter_sp._2125159857",16.7305379497585,0.0190030731013967,8,0.130153373487815
"s__Candidatus_Nanosynbacter_sp._TM7_008",15.8174582376315,0.0200972120826773,39,0.130153373487815
"s__Abiotrophia_sp._HMSC24B09",13.0187212788836,0.0244022481544586,4,0.144291554304625
"s__Lachnoanaerobaculum_saburreum",13.2875154456164,0.0239104870570011,46,0.144291554304625
"s__Veillonella_nakazawae",12.0498317222123,0.0263557327271771,61,0.14934915212067
"s__Actinomyces_graevenitzii",9.98108864041514,0.0317852299562652,42,0.160103380520447
"s__Streptococcus_sp._Marseille_Q0941",10.538446073806,0.0301144621713439,55,0.160103380520447
"s__Aggregatibacter_sp._oral_taxon_458",9.99175136627667,0.0317515349329722,7,0.160103380520447
"s__Actinomyces_sp._ICM47",7.50449920634747,0.042167462316434,39,0.162208561519288
"s__Veillonella_dispar",8.17346456115179,0.0387517136878922,63,0.162208561519288
"s__Peptostreptococcus_stomatis",7.3683015068514,0.0429375604021645,3,0.162208561519288
"s__Streptococcus_sp._F0442",8.20833163924374,0.0385887168906274,31,0.162208561519288
"s__Actinomyces_sp._ICM58",8.81429514389079,0.0359591591951863,38,0.162208561519288
"s__Porphyromonas_bobii",7.66004531426589,0.0413208877569321,15,0.162208561519288
"s__Streptococcus_sp._HMSC061D10",8.3918684597212,0.0377527303132543,33,0.162208561519288
"s__Streptococcus_sp._HMSC062D07",7.54438245573194,0.0419471233203932,46,0.162208561519288
"s__Candidatus_Nanosynbacter_sp._TM7_053",8.41826678272963,0.0376354458094075,26,0.162208561519288
"s__Veillonella_rogosae",6.94386965765118,0.0455274022875358,22,0.163496470445687
"s__Streptococcus_sp._XMC",6.91991738377612,0.0456828373304125,45,0.163496470445687
"s__Granulicatella_sp._HMSC30F09",6.33486616550623,0.0498360602220701,20,0.173787286928244
"s__Streptococcus_sp._HMSC056C01",5.92698250472764,0.0532041502302041,36,0.176482059300189
"s__Schaalia_sp._ORNL0103",5.94437553939485,0.0530513476689746,32,0.176482059300189
"s__Streptococcus_infantis",5.64609045961548,0.0557983938026494,51,0.179481604031825
"s__Streptococcus_anginosus",5.54964376760019,0.0567478600982975,14,0.179481604031825
"s__Streptococcus_sp._A12",4.86337654037057,0.0645507121572615,44,0.199520383031536
"s__Veillonella_sp._S13053_19",4.52437787897786,0.069241199570137,23,0.202733848885999
"s__Porphyromonas_pasteri",4.66762521483371,0.0671797021940269,19,0.202733848885999
"s__Streptococcus_intermedius",4.46962469842534,0.0700624330708968,12,0.202733848885999
"s__Haemophilus_sp._Marseille_Q0026",4.22731916894671,0.0739390982378467,9,0.209494111673899
"s__Streptococcus_parasanguinis",3.45125472410225,0.0897718288996102,49,0.216646196768415
"s__Haemophilus_parainfluenzae",3.48264513373454,0.0890043753236166,47,0.216646196768415
"s__Lancefieldella_parvula",3.52063546480965,0.0880924869416659,61,0.216646196768415
"s__Haemophilus_sputorum",3.72287482352245,0.0835294401082782,24,0.216646196768415
"s__Neisseria_sp._HMSC071A01",3.46131687455321,0.0895244235643036,28,0.216646196768415
"s__Neisseria_sp._oral_taxon_014",3.41000041360073,0.0908002442338211,23,0.216646196768415
"s__Gemella_morbillorum",3.81660697280021,0.0815677080787525,8,0.216646196768415
"s__Abiotrophia_defectiva",3.79822343996376,0.0819453238745933,2,0.216646196768415
"s__Candidatus_Nanosynbacter_sp._TM7_087",3.83097243171447,0.0812749884208805,19,0.216646196768415
"s__Streptococcus_sp._HSISS2",3.11167276621324,0.0989770887584372,24,0.232084208123232
"s__Haemophilus_paraphrohaemolyticus",2.98685764507669,0.102836372153307,21,0.237046552760166
"s__Porphyromonas_endodontalis",2.88995856127686,0.106038535010464,3,0.240354012690385
"s__Alloprevotella_tannerae",2.73775999714417,0.111474074533705,13,0.248532362894818
"s__Alloprevotella_sp._oral_taxon_473",2.64972865060392,0.114868682672296,12,0.251970013603746
"s__Lachnoanaerobaculum_orale",2.57006453359845,0.118115428156204,21,0.254979336972123
"s__Leptotrichia_sp._oral_taxon_215",2.4926577347982,0.121442120481944,11,0.25806450602413
"s__Haemophilus_parahaemolyticus",2.44795464628413,0.123445699929689,31,0.258286387545196
"s__Aggregatibacter_segnis",2.38400294633913,0.126423474899675,14,0.260508978581148
"s__Streptococcus_vestibularis",2.2425071496951,0.133519445644824,28,0.263168762430379
"s__Streptococcus_sp._UMB0029",2.255215992589,0.132851603697157,7,0.263168762430379
"s__Parvimonas_micra",2.27348160613404,0.13190270115377,5,0.263168762430379
"s__Gemella_haemolysans",2.13675613220853,0.139330849392935,19,0.270699935963416
"s__Rothia_aeria",1.98779464945308,0.148364444948932,5,0.284191049479645
"s__Neisseria_subflava",1.82325843999936,0.159685473368375,40,0.286431445866672
"s__Veillonella_parvula",1.84246089580863,0.15828334075599,47,0.286431445866672
"s__Mogibacterium_diversum",1.9346745631333,0.151853692456791,16,0.286431445866672
"s__Candidatus_Nanosynbacter_sp._HMT_352",1.82641329800331,0.159453552612374,22,0.286431445866672
"s__Porphyromonas_sp._KLE_1280",1.81811869905547,0.160064631513728,19,0.286431445866672
"s__Neisseria_mucosa",1.73192750439175,0.16667647934565,41,0.291646029458145
"s__Streptococcus_sp._oral_taxon_061",1.72452416328635,0.167267575718642,28,0.291646029458145
"s__Haemophilus_haemolyticus",1.67203211017101,0.171569853311561,41,0.29284043664485
"s__Actinomyces_naeslundii",1.66384304578102,0.172259080379324,6,0.29284043664485
"s__Veillonella_sp._oral_taxon_158",1.55901491722559,0.18154087753201,20,0.304809374621647
"s__Actinomyces_sp._S6_Spd3",1.50738258233432,0.186446437182205,42,0.309228237277803
"s__Streptococcus_sp._M334",1.41488613636968,0.19584193631763,11,0.320897630592744
"s__Leptotrichia_wadei",1.35818674195784,0.202018422152145,34,0.3240545567693
"s__Candidatus_Nanosynbacter_sp._TM7_057",1.35358836501183,0.202534097980812,15,0.3240545567693
"s__Porphyromonas_sp._oral_taxon_279",1.28817625212513,0.210121545279654,13,0.330014173774969
"s__Neisseria_flavescens",1.27993419667393,0.211112008223693,35,0.330014173774969
"s__Lautropia_mirabilis",1.15939665222629,0.22654637514563,15,0.350117125225064
"s__Granulicatella_adiacens",0.980234519967615,0.253177067519221,27,0.382578679806822
"s__Oribacterium_sinus",0.985723976942205,0.252288395083455,4,0.382578679806822
"s__Streptococcus_sp._HMSC034E03",0.884618148391654,0.269463571164943,29,0.40271478767508
"s__Streptococcus_cristatus",0.770248552671887,0.291082164540831,30,0.430295373669055
"s__Prevotella_melaninogenica",0.74655466453109,0.295870274797108,45,0.432670509380717
"s__Streptococcus_timonensis",0.676176238770132,0.310746536549939,42,0.449590733731826
"s__Streptococcus_australis",0.638015920084706,0.319230423111285,47,0.457003553085629
"s__Neisseria_meningitidis",0.569868756188796,0.335125199041187,44,0.471286410397839
"s__Prevotella_sp._oral_taxon_306",0.56566084853072,0.336138101533753,48,0.471286410397839
"s__Streptococcus_sp._263_SSPC",0.53639428939811,0.34328414015018,39,0.471582253135601
"s__Lachnoanaerobaculum_sp._ICM7",0.536651475121897,0.343220573487934,8,0.471582253135601
"s__Candidatus_Nanosynbacter_sp._TM7_076",0.491596363863695,0.354563535820457,30,0.482206408715821
"s__Prevotella_pallens",0.473366739660863,0.359270456718457,48,0.483770119937724
"s__Prevotella_salivae",0.456832235018519,0.363597507585766,60,0.484796676781021
"s__Streptococcus_sp._Marseille_Q3533",0.434331531022854,0.369573188205298,52,0.485409060016217
"s__Prevotella_intermedia",0.415081171164911,0.374764347806638,46,0.485409060016217
"s__Alloprevotella_rava",0.424872975562695,0.372114848747082,26,0.485409060016217
"s__Prevotella_histicola",0.398705426464301,0.379236454459245,61,0.486567526476013
"s__Gemella_sanguinis",0.299844221386781,0.407271914498757,38,0.508155783227807
"s__Megasphaera_micronuciformis",0.308593454863248,0.404722869556591,48,0.508155783227807
"s__Streptococcus_sp._Marseille_Q6470",0.304459374871141,0.4059257647996,41,0.508155783227807
"s__Actinomyces_oris",0.269493881318298,0.416208091296698,10,0.514584549239554
"s__Prevotella_vespertina",0.193471492962439,0.439167689133863,51,0.538079330830678
"s__Veillonella_tobetsuensis",0.149077960229104,0.452893932538273,56,0.549942632367902
"s__Neisseria_sicca",0.131270409984889,0.458452889411492,35,0.551766309380203
"s__Prevotella_nanceiensis",0.0973828090493917,0.469099523972527,22,0.559627502283014
"s__Solobacterium_moorei",0.0153061913038824,0.495128268413323,26,0.585542995688799
"s__Streptococcus_mitis",-0.0188130558578525,0.505987675327429,42,0.590061188105858
"s__Veillonella_sp._CLA_AA_H247",-0.023962902153782,0.507626169179304,52,0.590061188105858
"s__Fusobacterium_nucleatum",-0.261974242674679,0.581556213819323,8,0.664635672936369
"s__Actinomyces_sp._oral_taxon_181",-0.248213541331429,0.577443708215913,29,0.664635672936369
"s__Streptococcus_oralis",-0.293835810596378,0.590970426847394,44,0.66976648376038
"s__Streptococcus_sp._HMSC067H01",-0.424748391607507,0.627851557428242,48,0.705684395125958
