Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Streptococcus_infantis	0.133071027124648	0.421067230388315	-0.0440686466545105	-0.231416728343703	0.00245831849591968	0.615592393301274	-0.037336467351073	-0.00918831264379155	0.0758340238505248	0.389172566026576	0.314850710341368	0.282542312170924	0.368224232445443	0.00669702396749735	0.293707580009433	0.345369775937934	0.296195946026593	0.218224442386809	0.341933216113595	1.33735518630968	-0.155971848307984	-0.628466863266502	0.367076257730393	2.09593635030292	-0.108105775178725	-0.0310210614529025	0.347504720466221	0.732733599556263	0.18251328432525	0.876200881880524	0.530362123877443	0.713921505005565	0.0372523789186557	0.914012139691116	0.975281387477369	0.72855054824901	0.9233550284595	0.755542659235022	0.990108850486599	0.977265732655767	0.97375207734685	0.139923569596902	0.926038615213368	0.979277397318794	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Schaalia_odontolytica	0.146126791099089	-0.0792156516312526	-0.183694035797844	-0.379878679431828	-0.0043045861777535	-0.214272801920434	1.19297201597327	1.76376621196615	-0.161073124542514	0.517005823279528	0.393092800519783	0.35528750862696	0.481295197213813	0.00872283077571331	0.409445496350064	0.387652108254939	0.360851217658167	0.278448907554587	0.282640512967846	-0.201518958186226	-0.517029254723156	-0.789284168283666	-0.493485003714461	-0.523324358994139	3.07742945432072	4.88779343301803	-0.578465636504385	0.777730808705511	0.840487871649632	0.605679848705779	0.430836156968058	0.622185624194132	0.60130032268915	0.00236619073758595	2.02280760185924e-06	0.563569643234437	0.944111597468546	0.991560348134825	0.990108850486599	0.977265732655767	0.97375207734685	0.749759345856158	0.0422667790248847	2.22508836204517e-05	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Prevotella_melaninogenica	0.0277590454249235	0.290244659611808	0.753465465259044	0.770615835738905	-0.00213238290470152	-1.10176128212897	1.13920611648229	0.909433703767213	-0.284226338358143	0.579907942496614	0.448892684482072	0.425706801142235	0.536858004282982	0.00903756256816169	0.485620348053186	0.447940572569486	0.44229351259399	0.342609846651404	0.0478680207506996	0.646579170579912	1.76991643835002	1.4354183594005	-0.235946682373593	-2.26877083414204	2.54320815358955	2.05617690034274	-0.829591855389185	0.961867577563247	0.518620599538496	0.0782131896529468	0.152677210533705	0.813707329318532	0.0243135722674508	0.0117143954545486	0.0410200478388335	0.407725241676346	0.993015961454964	0.894877077123486	0.990108850486599	0.977265732655767	0.97375207734685	0.115690935820985	0.0800316609414887	0.0930033261176352	0.942573160807533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
s__sp._2	0.944349193244242	0.0639717099114302	-0.261783177839695	0.311975767567497	-0.00533790053424592	0.229605982712406	0.312642027288877	-0.29063854930461	-0.477680346567068	0.426829326760025	0.331561147772422	0.305461882645361	0.367261843067246	0.00727251041702249	0.336250318017006	0.34521836870405	0.342154215245441	0.240528805700382	2.21247494967744	0.192940911024169	-0.857007674976008	0.849464145150451	-0.733983209120155	0.682842425448037	0.905635550224443	-0.849437289837633	-1.9859590005286	0.027976237198121	0.847185702601308	0.392386090442953	0.396559256564182	0.463751274043228	0.495434754942254	0.366133221583283	0.3965741612502	0.048296525814291	0.179514188687943	0.991560348134825	0.990108850486599	0.977265732655767	0.97375207734685	0.66049543536302	0.563845161238256	0.576154913514441	0.646372790978194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Actinomyces_sp._ICM47	0.0270009012429961	0.234148356782429	0.265121348216132	0.293279294717739	-0.0023037158257552	-0.701582536596187	1.23160043328536	1.64950730366445	-0.457977860074074	0.656305458175285	0.50105758519901	0.477063363656783	0.616260466150652	0.0105779754080986	0.517324315059574	0.507410869592227	0.470601735653651	0.33261884825261	0.0411407537552198	0.467308276930745	0.555736131535916	0.475901523506205	-0.217784191858818	-1.35617545159344	2.42722516818593	3.50510246498206	-1.37688487131751	0.96722333907951	0.640770874759965	0.578991400013021	0.634646404189658	0.827811792351714	0.176520800487121	0.0160703541173583	0.000559440234678432	0.170035106193476	0.993015961454964	0.94883379531764	0.990108850486599	0.977265732655767	0.97375207734685	0.338518659812388	0.0951859436181992	0.00220907169590971	0.793497162236221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Gemella_haemolysans	1.90257432872193	0.0487522266641937	-0.00510698595824666	-0.182837915906924	-0.0123771356970136	0.339742169477575	-1.30948191030992	-1.87295918126207	-0.565785326485781	0.679894662306778	0.504005668142928	0.441618588895374	0.582779752011494	0.0112185743876506	0.468041032164812	0.554782185345536	0.475433602444347	0.350058988801489	2.79833691040725	0.0967295206100109	-0.0115642459050938	-0.31373415990492	-1.10327170541725	0.725881164534183	-2.36035320689746	-3.93947582087725	-1.61625710118995	0.00561466604835399	0.923033446659531	0.990784250987106	0.754034369536748	0.271171859917993	0.468719823184142	0.0191737532833536	0.000111138524237975	0.107539984529422	0.0721852637318506	0.991560348134825	0.993337935601721	0.977265732655767	0.97375207734685	0.633182919038227	0.0997562663059027	0.000658282028178776	0.69972056330901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_sanguinis	-0.0987070999559938	0.175192888957919	-0.353268960061036	-0.647031718037222	0.0106036660880011	0.89085949605723	-0.0238090741689362	-0.0618350550761882	0.281899302095236	0.500623102355475	0.401198849654482	0.38931229514572	0.46003449509084	0.00829823150319215	0.406632730181332	0.463978106898142	0.396642528714326	0.289736033997811	-0.197168487613872	0.436673457834682	-0.907417937902031	-1.4064852200039	1.27782239913675	2.19082092988424	-0.0513150810673123	-0.155896180060721	0.972952166858766	0.843880242689078	0.662782363584521	0.365192397237307	0.161010530992113	0.202677320997482	0.0295294422575746	0.959121655497255	0.8762597839677	0.331660367868778	0.958737217900574	0.953911065345946	0.990108850486599	0.977265732655767	0.97375207734685	0.126320391879624	0.959121655497255	0.957049693127843	0.888068042848373	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Actinomyces_graevenitzii	-0.143015034333942	-0.429696210510366	-0.0367152273546384	0.264889387374845	0.000191230924987832	-0.845593008138238	1.96694253100986	1.63319878393965	-0.0641642340434784	0.664768726859959	0.491875733819467	0.47023034321309	0.593733380478013	0.0104869945573185	0.495153184821685	0.503647024071867	0.481846343588719	0.342038350665902	-0.215135021482547	-0.873586926465612	-0.0780792390039375	0.446141982385399	0.0182350552336636	-1.70774021870172	3.90539889446302	3.38945974307045	-0.187593683335682	0.829881268681262	0.383390951294586	0.937843081383245	0.655977318319343	0.985469515665472	0.0892362449240894	0.000128608503314771	0.000843570678384705	0.851385359315427	0.958737217900574	0.832849612962064	0.990108850486599	0.977265732655767	0.987025401848179	0.218133043147774	0.0129307558073683	0.00316853376759133	0.956748294220048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_pseudopneumoniae	0.33843029769271	0.427587466630134	0.121878552642969	-0.0234020236187364	-0.00196746488616056	0.707308936932228	-0.0604164136628095	-0.361507406114523	0.0301335232692491	0.387437215900685	0.308278421618511	0.280824344269523	0.362204268321242	0.00668748996252014	0.277907435175624	0.355587602017126	0.298711044543636	0.214499100130322	0.873510039312956	1.38701717877376	0.434002803282594	-0.0646100161304034	-0.294200798384321	2.54512419390738	-0.169905849698043	-1.21022443835924	0.140483215318577	0.383355219275884	0.166866122527824	0.664719586458096	0.948544264802009	0.768886995376403	0.0116215731388599	0.865243206464293	0.227515483625312	0.888409130347187	0.743722143022824	0.755542659235022	0.990108850486599	0.99371303931639	0.97375207734685	0.115690935820985	0.918947957210353	0.364972754982271	0.956748294220048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._263_SSPC	0.0947040580899259	0.606907831825716	0.343280583368159	0.264905826034028	-0.00240317980839797	0.195606228491736	-0.395474572855344	0.123643492785934	0.292418668131806	0.508562732102768	0.404991257841067	0.355041875086583	0.449612563669458	0.00863563567913899	0.376271129778179	0.46470175850084	0.374933049677639	0.275365765848768	0.186219028866607	1.49857020386324	0.966873508327557	0.589186885419819	-0.278286381881916	0.519854469321235	-0.851028784851541	0.329774856850418	1.06192818570048	0.852449404155591	0.135458823164183	0.334698678496024	0.556357366549618	0.781061227800398	0.603702330429634	0.395704607475329	0.741892657840593	0.289465216998818	0.958737217900574	0.755542659235022	0.990108850486599	0.977265732655767	0.97375207734685	0.749759345856158	0.585947207223083	0.896634606063091	0.841087611656943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Veillonella_atypica	1.55887841538779	-0.525235450138863	0.157352269540637	0.365475725012285	-0.0126751923482594	-1.61849718177011	0.509522717801329	0.118103971128901	-0.514404619536065	0.657262167660224	0.498402943175376	0.4664023287574	0.61389398011487	0.0110149951517174	0.484970390030639	0.519795922385479	0.495259836705295	0.346739251606771	2.3717756659222	-1.05383697534476	0.337374536614898	0.595340135024453	-1.15072155490538	-3.33731133908579	0.980236080850723	0.23846870344784	-1.48354885451342	0.0185936988503506	0.293151520655105	0.736166802279246	0.552248124705633	0.251136993156167	0.000998212277086735	0.328081652724169	0.811746850586741	0.1394068327323	0.143280683900686	0.777947085374228	0.990108850486599	0.977265732655767	0.97375207734685	0.0384311726678393	0.537495473611936	0.919183933752633	0.720205446435857	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Haemophilus_parahaemolyticus	1.62528642152159	0.800612990283824	-0.391242838751163	-0.450079630105378	-0.00340631213006074	0.298457928980601	-0.783244965682507	-3.29062066739118	-0.205011314534485	0.760715938800693	0.603827091527076	0.548170674258071	0.743958327234124	0.0138669304762904	0.616049747696044	0.716399580675937	0.552831776945324	0.438031744291057	2.13652210848104	1.32589776364469	-0.713724496993014	-0.604979625375895	-0.245642836090138	0.48447049949586	-1.0933074038702	-5.95230014738575	-0.46802844133201	0.0338896865136844	0.186432604226824	0.476255317463333	0.545899517088831	0.806218401818133	0.628598509597131	0.275614568866212	1.21744494385095e-08	0.64028962392642	0.197155826905733	0.755542659235022	0.990108850486599	0.977265732655767	0.97375207734685	0.762237562818569	0.487869466728698	2.68186040437817e-07	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Prevotella_histicola	0.943415506032944	-0.728453128163382	0.448900796962975	0.914310233466237	-0.0125463761770185	-0.957966610077681	1.29330468666774	0.888198836749494	-0.876333673849042	0.666530378845687	0.542447175408052	0.492171114944662	0.621905010109134	0.0111670539755591	0.498278027553833	0.594909111574303	0.532906275234552	0.354252725946092	1.4154126143009	-1.34290150486157	0.912082776360104	1.47017666460959	-1.12351710706138	-1.92255439153231	2.17395340146208	1.66670740808703	-2.47375280319621	0.158534506945228	0.180856913192056	0.362845604088236	0.14311735732393	0.262592169533726	0.0559857697755368	0.0309070199604656	0.097169774901025	0.0142205703425788	0.461021907077871	0.755542659235022	0.990108850486599	0.977265732655767	0.97375207734685	0.172436170908653	0.132213363164214	0.188516638419907	0.646372790978194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_cristatus	-0.318210201329847	-0.122622483531807	0.0538780435231552	-0.145471815820088	0.0182369458011419	1.17850971388694	0.306320619497736	-0.364606812760531	-0.341562040631002	0.53054212946412	0.426051061037929	0.412698702491372	0.493037201020681	0.00911255546114849	0.425768142317595	0.453702383513973	0.420593729064695	0.304439839885305	-0.599783096681235	-0.287811707904397	0.130550552250117	-0.295052412919215	2.00129874423211	2.76796123700549	0.675157615715506	-0.866885993691189	-1.12193608024391	0.549279459888213	0.773766831283045	0.896252364633887	0.768237243461463	0.046611576563714	0.00613062225365799	0.500297716576591	0.38696644460731	0.263135262754233	0.813356123296008	0.961042554644849	0.990108850486599	0.977265732655767	0.97375207734685	0.0858287115512119	0.700416803207227	0.57300800451467	0.841087611656943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_pneumoniae	0.890942727487039	0.195969433104651	0.209062358212258	-0.00657136849779086	-0.00108646120354403	0.381522960826707	-0.616976333241654	-1.17086371232335	-0.2364325729931	0.409307880267944	0.326556383147349	0.300983183075561	0.390597532989067	0.00714474380730322	0.308582496689256	0.350150902565336	0.322831168631029	0.221040329144322	2.17670553252922	0.60010902624502	0.694598136932368	-0.0168238863351315	-0.152064403265722	1.23637265535155	-1.76202982406001	-3.62686080556726	-1.06963545479851	0.0305816553753543	0.549059740110844	0.488050189616786	0.986592572162247	0.879277425700045	0.217656610054643	0.0794722592981927	0.000357612361185116	0.285971771389778	0.188382997112183	0.909195698678171	0.990108850486599	0.994976807945982	0.97375207734685	0.377703115286677	0.213797691137314	0.00161977363595611	0.841087611656943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Neisseria_subflava	0.778654835108802	0.599692049213497	0.251513609189585	0.159134530315459	0.00148276089666569	0.0380745925665144	-0.779604622119629	-1.25013199350847	-0.423236044985581	0.690534992184667	0.540285859931291	0.498452327104656	0.63075321393492	0.0115377318805474	0.528193155480623	0.565563984748051	0.52792616124878	0.391045824693072	1.12761097398605	1.10995325565204	0.504589096113852	0.252292856857133	0.128514071224486	0.0720846004372564	-1.37845521133551	-2.36800538649449	-1.08231828154098	0.260876929114502	0.26839308156099	0.614420117937088	0.801081803975331	0.897875292099043	0.942608842385189	0.169650330766899	0.0188676263882854	0.280454570695807	0.582247059183092	0.777947085374228	0.990108850486599	0.977265732655767	0.97375207734685	0.967520093776019	0.340858325866055	0.0468647494160637	0.841087611656943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_australis	-0.20240359937963	0.294335812416252	-0.225665290472025	-0.427350623997305	0.00922699761008011	0.839051451354461	0.518598978376018	0.505998177402931	-0.204298447479736	0.490671023981692	0.39608703959997	0.358488457473886	0.460175853227117	0.00866823854884629	0.37313062959038	0.440939736664851	0.381990906634679	0.285523120529481	-0.412503672495611	0.743108920487571	-0.629491091741674	-0.928668075476765	1.06446050810498	2.24868018011699	1.1761221211283	1.32463409105926	-0.715523307187452	0.680379417265038	0.458223194745709	0.52969284232258	0.35409773954458	0.288308625059677	0.0255421546617759	0.240840686826782	0.186692290054983	0.475058482093305	0.865937440155504	0.894877077123486	0.990108850486599	0.977265732655767	0.97375207734685	0.115690935820985	0.452310558186882	0.319451251871859	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
