"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2"
"Anaerostipes [Genus]","Ruminococcus callidus",-0.673684210526316,0.388311688311688,20,21,0.000388605101627226,0.0198188601829885,1.061995898838,1,1
"SMB53 [Genus]","Ralstonia solanacearum",0.700845665961945,0.0974789915966387,43,35,0.00127117871243412,0.0432200762227599,0.603366674365306,1,1
"Butyricimonas [Genus]","Blautia obeum",0.524562394127612,-0.542838384943648,22,38,3.97056802627675e-05,0.00404997938680229,1.06740077907126,1,1
