Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0015035,93,47,-0.0615361874818902,-0.302847828026271,0.241311640544381,0.172349862365861,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0019152,87,44,0.0987394015236831,-0.403295689719347,0.50203509124303,0.00570385674620844,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0022872,67,27,0.0219480566439736,-0.347022943287667,0.368970999931641,0.108641854686275,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0030430,71,37,-0.0174835695543549,0.326905727388147,0.344389296942502,0.0893337456198715,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0030699,84,39,0.307971415502231,-0.0698543300533273,0.377825745555558,0.0525785897767643,g1+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0030700,84,39,0.307971415502228,-0.0698543300533396,0.377825745555568,0.0525785897767583,g1+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0045150,87,44,0.0987394015236865,-0.403295689719353,0.50203509124304,0.00570385674620755,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0046718,73,38,-0.00247067071139886,0.352794540808671,0.35526521152007,0.0730375248644506,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0046873,93,47,-0.0275597440055788,-0.304327906626049,0.27676816262047,0.119080948383639,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0050262,81,41,-0.140833560761669,-0.378145723903237,0.237312163141568,0.19544269622547,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0050485,90,43,0.315709473526289,0.100302940010804,0.215406533515485,0.236313730732313,g1+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0098015,71,37,-0.0174835695543428,0.326905727388144,0.344389296942487,0.0893337456198853,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0001000,122,63,0.342866277693694,0.104540219943012,0.238326057750682,0.110897550972352,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003700,134,73,0.112919680691519,0.318877771849376,0.205958091157857,0.142739848472897,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003979,105,54,0.0412532336908681,0.380487493164443,0.339234259473574,0.0361381705951489,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003999,134,73,-0.0602085431561069,-0.309114033202976,0.248905490046869,0.0798928853187213,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004042,112,54,-0.319864257271351,-0.0961318260147443,0.223732431256606,0.165878040648107,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004068,124,66,0.24853745357736,0.391954076213893,0.143416622636533,0.302315390281422,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004252,134,73,0.251901904520336,0.302173867656963,0.0502719631366271,0.712950673168867,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004401,123,66,0.256955256951984,0.402656371639613,0.145701114687629,0.291929443871369,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004416,114,52,-0.325813919507887,-0.147609212347807,0.17820470716008,0.269364355138155,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004582,124,64,0.367713249833782,0.198004494922362,0.169708754911421,0.238436143782138,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004614,103,55,0.368200279644073,0.302956536629078,0.0652437430149955,0.666980111334121,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004616,134,73,-0.105159864590919,-0.353864788083214,0.248704923492295,0.0742256727681543,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004619,128,63,0.236288255600716,0.378036749219457,0.141748493618741,0.317706315742246,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004736,104,62,0.254280452321618,0.325885832145534,0.0716053798239167,0.633044348280781,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004747,124,65,0.186201864219744,0.316344981327588,0.130143117107844,0.37285846368963,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005198,134,72,0.0346459779405481,0.355365786642343,0.320719808701795,0.0235147895142105,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005506,134,73,0.0969458565698182,0.320467049290043,0.223521192720225,0.112576598680376,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005515,134,73,0.210416713047302,0.366062864881969,0.155646151834668,0.250137281789716,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006007,128,63,0.240113841969883,0.379760952986771,0.139647111016888,0.324045926905104,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006014,124,65,0.186201864219744,0.316344981327592,0.130143117107848,0.372858463689615,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006083,116,67,0.214677011019705,0.32314842125123,0.108471410231525,0.454191269708805,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006094,134,73,0.336824131805523,0.25489472673401,0.0819294050715128,0.543860741361279,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006168,134,73,-0.060208543156118,-0.309114033202963,0.248905490046845,0.0798928853187513,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006352,134,73,0.186435172445721,0.353843838537941,0.16740866609222,0.221017783384107,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006468,134,72,0.303533140084347,0.13742997403287,0.166103166051477,0.239131861403013,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006508,134,73,0.199379320763909,0.323414672959809,0.1240353521959,0.367676948841652,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006523,124,66,0.248537453577365,0.391954076213881,0.143416622636516,0.302315390281481,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006629,134,73,-0.10644911714546,0.307399968502714,0.413849085648174,0.00413841522393876,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006807,134,73,0.212446774937357,0.360797940494295,0.148351165556938,0.273652857045181,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006979,134,73,0.0848203558014618,0.318690051739402,0.233869695937941,0.0977352878557314,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008081,134,73,0.0185738285122817,0.312621850935263,0.294048022422981,0.0394720904013499,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008233,134,73,0.0688246622038552,0.374929153628356,0.3061044914245,0.0280479327501881,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008295,128,70,0.264294368415663,0.342732852235702,0.0784384838200388,0.567953351488075,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008444,134,73,0.0398785135126697,-0.318245675479684,0.358124188992353,0.012546746994758,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008484,134,73,0.128916626930783,0.432846302490317,0.303929675559533,0.0241760338643293,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008519,114,63,0.0970025487252043,0.304411568574336,0.207409019849132,0.175525247176112,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008705,127,68,0.0535940470142017,0.316805495051095,0.263211448036893,0.0730954878826602,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008775,116,67,0.214677011019696,0.323148421251246,0.108471410231551,0.454191269708697,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008962,134,73,-0.334556135754848,-0.156907701754168,0.177648434000679,0.200001782109083,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009279,134,73,-0.363982687441726,-0.28057682040168,0.0834058670400453,0.529187237299171,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009341,130,72,0.328274709005719,0.100331671837642,0.227943037168077,0.108219183638328,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009435,134,73,0.168754928218399,0.360975484159154,0.192220555940755,0.160806755863642,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0010498,126,67,0.378916079220675,0.0796232442471863,0.299292834973489,0.0384774436750406,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015297,134,73,0.104499596785469,0.363073193555131,0.258573596769662,0.0627303379533217,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015450,134,73,0.138427101009469,0.315334687042141,0.176907586032672,0.206231898967779,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015858,90,54,0.176408403916374,0.332189263144569,0.155780859228195,0.343630468395905,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015891,129,69,-0.317583076037559,-0.0148322953357211,0.302750780701838,0.0387043741948836,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015930,82,48,0.00889043982894035,0.351694748695163,0.342804308866223,0.0549251590347142,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016209,134,73,0.297012205342189,0.368352641670608,0.0713404363284194,0.587668479520134,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016310,134,73,0.166365934894717,0.317166865085054,0.150800930190337,0.278127981208363,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016616,134,73,0.100278592392069,0.306631994620326,0.206353402228258,0.144194712564487,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016638,127,70,0.0895514354801135,0.417990285700767,0.328438850220654,0.0190595156799682,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016740,134,73,0.154415117451537,0.332735990355175,0.178320872903638,0.198803994476005,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016772,134,73,0.123650689929727,0.351811516848316,0.228160826918588,0.100419253467918,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016810,134,73,0.153765229011565,0.376201592790181,0.222436363778617,0.10409196838652,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016836,134,73,0.103189957750959,0.332476869346358,0.229286911595399,0.102067042833281,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016987,134,73,0.11391175574346,0.330864699978933,0.216952944235474,0.121286688345819,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019243,114,52,-0.325813919507898,-0.147609212347822,0.178204707160076,0.269364355138164,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019646,134,73,0.177481831640941,0.30875914676446,0.13127731512352,0.345062624061802,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019941,126,67,0.379575077931221,0.0796232442471915,0.29995183368403,0.0380119355179438,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0022857,134,73,0.0274831563377143,0.334342609156152,0.306859452818438,0.0305497121325367,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0030976,134,73,0.224040130303601,0.304517196827878,0.0804770665242763,0.5586610732549,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0031386,116,62,0.428201265330015,0.171485220532611,0.256716044797403,0.0765214605886826,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0031419,132,71,0.169573499425173,0.364206372341405,0.194632872916232,0.160126111096428,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0034775,113,58,0.23549824126686,0.475340925258679,0.239842683991819,0.0935451097772722,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0035438,131,67,-0.00109442797876521,0.318690695220581,0.319785123199346,0.0304693347575933,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0035596,131,70,0.152832664910986,0.35234451706322,0.199511852152233,0.155693552227903,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0042398,117,62,0.323388815962395,0.0103385977667455,0.313050218195649,0.0426610928396387,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0044237,134,73,0.236897172338009,0.375241967197503,0.138344794859494,0.301323762808912,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046677,134,73,-0.0188605337746022,0.305077901195662,0.323938434970264,0.0240844690635311,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046872,134,73,0.173094320552997,0.366736173866628,0.19364185331363,0.156477398208705,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0050126,116,57,-0.0731262403836906,-0.323046193673448,0.249919953289757,0.113549538808252,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0050334,128,65,-0.317885457018439,-0.164949479402337,0.152935977616102,0.294545477588531,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0051536,134,73,0.154279205631037,0.343374366028825,0.189095160397788,0.171614228104214,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0055070,82,40,0.331812011457193,0.187923580411416,0.143888431045777,0.437479237364973,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0055085,134,73,0.0662735757602816,0.349018165876331,0.282744590116049,0.0441669641993674,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070490,116,62,0.428201265330016,0.171485220532615,0.2567160447974,0.0765214605886855,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070573,106,63,0.190126057918562,0.390163471342316,0.200037413423754,0.176467424709048,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070628,116,62,0.428201265330018,0.169730440487732,0.258470824842286,0.0746695859835187,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0072488,114,63,0.0970025487252006,0.30441156857434,0.207409019849139,0.175525247176097,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0090529,134,73,-0.195454742444116,-0.3656369809663,0.170182238522184,0.210534496397193,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0097163,109,56,-0.0941364934978091,-0.307726691198703,0.213590197700894,0.183776489388334,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0000041,131,68,0.136866883965711,0.311644615669359,0.174777731703648,0.225412366998768,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0000062,111,57,-0.0897130103491822,-0.403880432706511,0.314167422357328,0.042363320182516,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0000310,118,58,-0.184814172309739,-0.365217220425571,0.180403048115832,0.23204427538701,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001000,124,62,0.30536378088793,0.116743154981363,0.188620625906567,0.212079237963031,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001530,114,57,-0.179263854035605,-0.332937339579548,0.153673485543943,0.320259740094226,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001671,121,60,-0.209296238121601,-0.367360599520861,0.15806436139926,0.283672168277364,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0002143,121,57,-0.177799643250858,-0.319605596054381,0.141805952803524,0.35647299577828,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0003724,130,65,-0.0679988575386793,-0.333174746938502,0.265175889399822,0.0724550601694998,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0003841,124,59,-0.20869022013274,-0.359111314464361,0.150421094331622,0.310053895898089,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004019,135,71,0.00426847600135809,0.310273433260798,0.30600495725944,0.0339347659498659,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004068,124,65,0.220058958476448,0.352572527432154,0.132513568955706,0.354333458085417,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004072,135,71,-0.0339759585659137,0.300264890563422,0.334240849129335,0.0212674912455764,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004106,133,68,-0.370258668446793,-0.296326952430941,0.0739317160158524,0.583748377516653,g1-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004176,135,71,0.0657603492198818,0.343656140675221,0.277895791455339,0.0501470138694995,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004345,135,71,-0.177777845860894,-0.340676521635477,0.162898675774583,0.240590412656216,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004359,135,71,0.176514059499017,0.304811047140463,0.128296987641446,0.360718715841084,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004401,126,64,0.323275364619387,0.324028959458545,0.000753594839158378,0.995711153511951,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004582,126,62,0.329759878976096,0.340154581658964,0.0103947026828686,0.941062842251563,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004609,134,69,-0.329332896218284,-0.146915459892687,0.182417436325597,0.198500552463326,g1-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004614,101,55,0.362948201844444,0.461207213086391,0.0982590112419467,0.489513035879445,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004616,135,71,-0.18140332453419,-0.385953104247561,0.204549779713371,0.134140838590705,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004619,127,62,0.228058276472278,0.357364425521662,0.129306149049384,0.370211665958538,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004672,135,71,0.208697969606346,0.31565056096307,0.106952591356724,0.441057009106854,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004722,134,70,0.24390872889322,0.317754767888209,0.073846038994989,0.593263468388484,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004729,111,57,0.191321964204838,0.431311522693041,0.239989558488203,0.108101108609158,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004801,123,58,-0.259971805976883,-0.339251272247678,0.0792794662707956,0.592431494297061,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004803,135,71,0.153740461956123,0.316901212901321,0.163160750945197,0.245842189120375,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0005096,116,56,-0.224201330174668,-0.313990777886193,0.0897894477115255,0.560581079717086,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006006,135,71,-0.191847248083861,-0.317755429683755,0.125908181599894,0.366159673875634,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006007,127,62,0.231872588269305,0.356041289030251,0.124168700760946,0.389222932967797,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006083,115,67,0.0939528640268126,0.329734533333232,0.235781669306419,0.113058058582408,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006098,135,71,-0.232155488988855,-0.382409012745252,0.150253523756398,0.264921450452721,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006313,135,71,0.147880835412125,0.312868795935799,0.164987960523675,0.241723854447095,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006378,101,49,-0.224969253692531,-0.322136821236749,0.097167567544218,0.556329149666166,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006465,135,71,0.132560143096611,0.338467120917049,0.205906977820438,0.142310826072028,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006468,135,70,0.224340498857331,0.315042695962837,0.090702197105506,0.513930330960259,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006508,135,71,0.0915242502807831,0.36787904334941,0.276354793068627,0.0487430507001552,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006523,124,65,0.22005895847645,0.352572527432155,0.132513568955705,0.35433345808542,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006527,127,68,0.327959202977999,0.179236218409636,0.148722984568362,0.298066927222834,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006807,135,71,0.0524336777111258,0.37505200465793,0.322618326946804,0.0220297584228755,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008199,135,71,-0.240166911021157,-0.326638300216676,0.0864713891955183,0.528392893980223,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008233,135,71,-0.0922847824521841,0.30061363086041,0.392898413312594,0.00697423610334114,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008295,127,68,0.317526849578323,0.272436402732227,0.0450904468460961,0.746995875409643,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008320,135,71,-0.113524736783957,-0.320302447718368,0.206777710934411,0.144229080260454,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008519,118,62,0.056726594103519,0.339185006815935,0.282458412712416,0.0642012864730399,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008666,113,56,-0.0922226752668993,-0.347206622673666,0.254983947406766,0.106653013642459,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008685,133,71,0.254783337544984,0.310986004493431,0.0562026669484473,0.683010603775231,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008761,134,70,0.206543488691521,0.319423441021344,0.112879952329824,0.418752955164134,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008775,115,67,0.093952864026805,0.329734533333255,0.23578166930645,0.113058058582359,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008817,117,65,0.381415594148248,0.307295709913706,0.0741198842345423,0.59380890801727,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008901,127,69,0.283873526834776,0.365691732374734,0.0818182055399574,0.547939088897345,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008934,119,60,-0.225736499979055,-0.400692194865368,0.174955694886313,0.228522072860995,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008935,128,66,0.117781562839014,0.305384841187323,0.187603278348309,0.202039266366551,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008939,124,68,0.350670172579964,0.436642853751802,0.0859726811718385,0.507706555902999,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0009086,135,71,-0.0689812337534069,0.30505061095585,0.374031844709257,0.010063134749321,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0009166,135,71,0.0149500007550027,0.327355028122888,0.312405027367885,0.0295054411053846,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0009236,135,71,0.350628368753965,0.267983057656594,0.0826453110973712,0.540019264434775,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0009279,135,71,-0.316996133390236,-0.362746856510077,0.0457507231198418,0.728871068471196,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0009341,132,70,0.268640239121601,0.331781982226086,0.0631417431044853,0.644752489310037,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0010498,126,66,0.367174104596944,0.407621883211894,0.0404477786149505,0.758648464261405,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015087,128,68,-0.364780387433741,-0.198685308408716,0.166095079025025,0.236496094662772,g1-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015093,131,63,0.321259653808778,0.426218836095629,0.10495918228685,0.434719649134272,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015232,124,63,-0.1334926425936,-0.308039613848492,0.174546971254892,0.243672850595462,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015288,128,65,-0.209107657461586,-0.328674129089334,0.119566471627748,0.405902757086914,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015297,135,71,0.085526290576439,0.332903912172102,0.247377621595663,0.0811271817506285,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015574,86,47,0.0568747163615467,0.323057784110334,0.266183067748787,0.135853230101292,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015771,86,47,0.0568747163615382,0.323057784110328,0.26618306774879,0.135853230101288,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0015930,82,49,0.0390267925171317,0.378460876919936,0.339434084402804,0.0527656564922419,g2+
