"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2"
"s__Gemmiger_formicilis","GO.0005315.InterPro.",-0.678853754940711,0.248448393711552,23,76,2.50427403324806e-05,0.0302804392969831,0.927302148652263,40,2
"s__Alistipes_shahii","GO.0042158.InterPro.",-0.701863354037267,0.211758607922991,22,74,3.5635836973519e-05,0.0318867011595119,0.913621961960259,16,1
"s__Prevotella_sp._885","GO.0006099.InterPro.",0.699604743083004,-0.106372688477952,22,75,0.000210264385118325,0.0517998432643097,0.805977431560956,33,2
"s__Prevotella_sp._Marseille_P4119","GO.0006099.InterPro.",0.66798418972332,-0.0911806543385491,22,75,0.000626774128725166,0.0739280084831334,0.759164844061869,16,2
"s__Alistipes_shahii","GO.0004045.InterPro.",-0.648785996612084,0.183620881155128,22,74,0.000264436221789615,0.0531071146153976,0.832406877767211,16,1
"s__Ruminococcus_sp._FMBCY1","GO.0003938.InterPro.",0.689473684210526,-0.103648863035431,19,61,0.000978040907031362,0.0819732424240099,0.793122547245957,3,1
"s__Simiaoa_sunii","GO.0016052.PANTHER.",0.674901185770751,-0.171747379252685,23,72,0.000120253609874716,0.0498565700891717,0.846648565023436,9,2
"s__Brotolimicola_acetigignens","GO.0016052.PANTHER.",0.638339920948617,-0.105190670122177,23,74,0.00083538254903311,0.0794462990850648,0.743530591070794,2,2
"s__Waltera_intestinalis","GO.0008976.InterPro.",0.675889328063241,-0.168891610532762,22,70,0.000176762281714278,0.0498565700891717,0.844780938596003,12,1
"s__Prevotella_multisaccharivorax","GO.0050797.InterPro.",0.66798418972332,-0.0916163648558015,22,71,0.000672646472954466,0.0755104869772176,0.759600554579122,19,2
"s__Roseburia_hominis","GO.0050797.InterPro.",-0.684782608695652,-0.00454808349545192,23,77,0.00117153179600269,0.0853934791417804,0.6802345252002,3,2
"s__Blautia_luti","GO.0002098.PANTHER.",-0.685770750988142,0.0042588989957411,23,77,0.00100994577264003,0.0819732424240099,0.690029649983883,3,1
"s__Waltera_intestinalis","GO.0006799.InterPro.",0.672501411631846,-0.170641238736768,22,70,0.000188913219627236,0.0511662665283726,0.843142650368615,12,1
"s__Waltera_intestinalis","GO.0009358.InterPro.",0.672501411631846,-0.170641238736768,22,70,0.000188913219627236,0.0511662665283726,0.843142650368615,12,1
"s__Simiaoa_sunii","GO.0000902.InterPro.",0.699604743083004,-0.00582030998778056,23,72,0.000745481641386315,0.0783261228215601,0.705425053070785,9,1
"s__Flavonifractor_plautii","GO.0009381.InterPro.",-0.676877470355731,-0.0032598979967401,23,77,0.00140783142060194,0.0918409195440004,0.673617572358991,5,1
"s__Gemmiger_formicilis","GO.0006537.PANTHER.",-0.655138339920949,0.0791797676008202,23,76,0.000777635781017386,0.0794462990850648,0.734318107521769,40,1
"s__Mitsuokella_jalaludinii","GO.0004427.InterPro.",0.404856013551666,-0.378926323583858,22,74,0.00158182493853461,0.0950156836343394,0.783782337135523,14,1
"s__Mitsuokella_jalaludinii","GO.0046961.InterPro.",0.401468097120271,-0.445331358756016,22,74,0.000556307658632271,0.0707628795776902,0.846799455876287,14,1
"s__Victivallis_vadensis","GO.0043571.InterPro.",0.709768492377188,0.00184552289815448,22,56,0.00116994962239949,0.0853934791417804,0.707922969479034,2,1
"s__Kineothrix_sp._MSJ_39","GO.0004040.InterPro.",-0.652173913043478,0.0672590398617796,22,73,0.00132622348106374,0.0896202424742784,0.719432952905258,4,1
"s__Prevotella_sp._885","GO.0006260.PANTHER.",0.43647656691135,-0.384694167852063,22,75,0.000849584405375767,0.0796039365265568,0.821170734763412,33,1
"s__Prevotella_pectinovora","GO.0008270.PANTHER.",0.763975155279503,0.163687523139578,22,74,0.00143243667143853,0.0918409195440004,0.600287632139925,13,1
"s__Kineothrix_sp._MSJ_39","GO.0006064.InterPro.",-0.67476002258611,0.00444279896334691,22,73,0.00179234714699212,0.09973641839031,0.679202821549456,4,1
"s__Simiaoa_sunii","GO.0004590.InterPro.",0.677865612648221,-0.112676056338028,23,72,0.000282309256240671,0.0546689767924566,0.79054166898625,9,3
"s__Waltera_intestinalis","GO.0004590.InterPro.",0.669113495200452,-0.110663983903421,22,70,0.000508587728989636,0.0687941951491617,0.779777479103872,12,3
"s__Brotolimicola_acetigignens","GO.0004590.InterPro.",0.67094861660079,-0.125301740096261,23,74,0.000269062686245943,0.0532970049266869,0.796250356697051,2,3
"s__Gemmiger_formicilis","GO.0006817.InterPro.",-0.638339920948617,0.102911825017088,23,76,0.000832043018607845,0.0794462990850648,0.741251745965705,40,1
"s__Ruminococcus_sp._NSJ_71","GO.0009086.PANTHER.",0.455639097744361,-0.393642674461089,20,69,0.00102587587505715,0.0819732424240099,0.84928177220545,10,1
"s__Bacteroides_uniformis","GO.0042803.InterPro.",0.303359683794466,-0.467795362532205,23,77,0.00129999465338263,0.0888473117715942,0.771155046326671,9,1
"s__Bacteroides_uniformis","GO.0051087.InterPro.",0.309288537549407,-0.474551764025448,23,77,0.00105403775305057,0.0822257294389481,0.783840301574855,9,1
"s__Bacteroides_uniformis","GO.0000774.InterPro.",0.309288537549407,-0.476023976023976,23,77,0.00102636159855445,0.0819732424240099,0.785312513573383,9,1
"s__Prevotella_sp._P4_67","GO.0046653.PANTHER.",0.762845849802372,0.174077800134138,22,71,0.00179494035948494,0.09973641839031,0.588768049668233,2,1
"s__Alistipes_communis","GO.0036211.InterPro.",-0.512845849802372,0.390244793569602,23,69,0.000158539534472942,0.0498565700891717,0.903090643371973,4,1
"s__Roseburia_sp._CLA_AA_H209","GO.0006302.InterPro.",0.755928853754941,0.0608534850640114,23,75,0.000323074399105864,0.0574209423451923,0.695075368690929,1,1
"s__Prevotella_sp._885","GO.0016311.PANTHER.",0.474872953133823,-0.38728307254623,22,75,0.000412055069732473,0.0638801619035211,0.862156025680053,33,1
"s__Kineothrix_sp._MSJ_39","GO.0042840.PANTHER.",-0.731225296442688,0.0598543749228681,22,73,0.000167812453901944,0.0498565700891717,0.791079671365556,4,1
"s__Gemmiger_formicilis","GO.0004521.InterPro.",0.769762845849802,-0.112727272727273,23,76,1.00228185606503e-05,0.0152989481664891,0.882490118577075,40,1
"s__Ruminococcus_sp._NSJ_71","GO.0004820.InterPro.",-0.443609022556391,0.395323346729996,20,69,0.00121077716331432,0.0861757532407837,0.838932369286387,10,1
"s__Ruminococcus_sp._NSJ_71","GO.0006426.InterPro.",-0.443609022556391,0.395323346729996,20,69,0.00121077716331432,0.0861757532407837,0.838932369286387,10,1
"s__Succinivibrio_sp._AGMB01872","GO.0030435.InterPro.",0.489285714285714,-0.474899942824471,15,54,0.00133263201361481,0.0898193977176382,0.964185657110185,11,1
"s__Alistipes_shahii","GO.0006535.InterPro.",0.693958215697346,-0.00709366901147723,22,74,0.00105432765570039,0.0822257294389481,0.701051884708823,16,1
"s__Sutterella_sp._AM11_39","GO.0042834.InterPro.",0.735064935064935,0.066851903306474,21,60,0.00156711563738642,0.0949560385667208,0.668213031758461,5,1
"s__Faecalibacterium_sp._I3389","GO.0006865.PANTHER.",0.664596273291925,-0.185206258890469,22,75,0.000165923268184531,0.0498565700891717,0.849802532182395,1,1
"s__Alistipes_shahii","GO.0005507.PANTHER.",0.690570299265951,-0.0186745649759348,22,74,0.000983251752682171,0.0819732424240099,0.709244864241886,16,1
"s__Vescimonas_coprocola","GO.0016758.InterPro.",0.687747035573123,-0.0583117363939282,23,73,0.000474999568917615,0.0674611494641066,0.746058771967051,4,1
"s__Ruminococcus_sp._210702_SL_1_03","GO.0004823.PANTHER.",-0.325804630152456,0.471927215466713,22,70,0.0012384898708691,0.0866241877605991,0.79773184561917,4,1
"s__Ruminococcus_sp._210702_SL_1_03","GO.0006429.PANTHER.",-0.325804630152456,0.471927215466713,22,70,0.0012384898708691,0.0866241877605991,0.79773184561917,4,1
"s__Paraprevotella_clara","GO.0003978.InterPro.",0.522727272727273,-0.410782361308677,23,75,7.36666213461542e-05,0.0429971190331578,0.93350963403595,1,1
"s__Ruminococcus_bromii","GO.0008381.InterPro.",-0.761857707509881,-0.166671223513329,23,76,0.00122124829128692,0.0863492422632268,0.595186483996553,3,2
"s__Blastocystis_sp._subtype_1","GO.0008381.InterPro.",0.313725490196078,-0.604453441295547,17,39,0.00138727974410859,0.0918329644894738,0.918178931491625,4,2
"s__Blastocystis_sp._subtype_1","GO.0061077.PANTHER.",0.42156862745098,-0.513562753036437,17,39,0.00154504748872503,0.0945511898309778,0.935131380487418,4,1
"s__Prevotella_copri","GO.0042597.InterPro.",0.734189723320158,0.0195593879804406,23,77,0.000346688234979774,0.0595717297589026,0.714630335339717,10,3
"s__Prevotella_sp._885","GO.0042597.InterPro.",0.763975155279503,-0.214793741109531,22,75,3.02461651169026e-06,0.0108929717210566,0.978768896389034,33,3
"s__Prevotella_sp._Marseille_P4119","GO.0042597.InterPro.",0.697346132128741,-0.304267425320057,22,75,7.17031682397916e-06,0.0130111667191221,1.0016135574488,16,3
"s__Prevotella_sp._885","GO.0045493.InterPro.",0.777526821005082,0.166856330014225,22,75,0.000938547709201634,0.0819732424240099,0.610670490990857,33,1
"s__Prevotella_sp._885","GO.0017150.InterPro.",0.304347826086957,-0.497268847795164,22,75,0.000990519187486949,0.0819732424240099,0.80161667388212,33,1
"s__Gemmiger_formicilis","GO.0019205.InterPro.",0.675889328063241,-0.315133287764867,23,76,7.52119545211111e-06,0.0130111667191221,0.991022615828108,40,1
"s__Alistipes_shahii","GO.0003861.InterPro.",0.68266516092603,-0.154950018511662,22,74,0.000165257465690334,0.0498565700891717,0.837615179437693,16,1
"s__Pseudoflavonifractor_sp._MSJ_30","GO.0004372.InterPro.",-0.406493506493507,0.469162802904383,21,70,0.000480955437622248,0.0674611494641066,0.875656309397889,5,1
"s__Pseudoflavonifractor_sp._MSJ_30","GO.0019264.InterPro.",-0.406493506493507,0.469162802904383,21,70,0.000480955437622248,0.0674611494641066,0.875656309397889,5,1
"s__Pseudoflavonifractor_sp._MSJ_30","GO.0035999.InterPro.",-0.406493506493507,0.469162802904383,21,70,0.000480955437622248,0.0674611494641066,0.875656309397889,5,1
"s__Bacteriophage_sp.","GO.0042908.InterPro.",0.835087719298246,0.00356494684988333,19,57,3.49506081074219e-05,0.0318867011595119,0.831522772448362,1,1
"s__Roseburia_intestinalis","GO.0004594.InterPro.",-0.703557312252964,-0.00240601503759398,23,76,0.000695479840747428,0.0755104869772176,0.70115129721537,2,1
"s__Gemmiger_formicilis","GO.0008483.PANTHER.",-0.701581027667984,0.0421599453178401,23,76,0.000382939588047357,0.0636980728861594,0.743740972985824,40,1
"s__Ruminococcus_sp._NSJ_71","GO.0051205.PANTHER.",-0.451127819548872,0.408074534161491,20,69,0.000881895128252191,0.0808632391626011,0.859202353710363,10,1
"s__Clostridium_sp._1001270H_150608_G6","GO.0004109.InterPro.",0.401444788441692,-0.477285067873303,18,51,0.00170066345361999,0.0987257856692189,0.878729856314996,2,1
"s__Prevotella_sp._885","GO.0015288.InterPro.",0.679277244494636,-0.169672830725462,22,75,0.000140891840343457,0.0498565700891717,0.848950075220098,33,2
"s__Prevotella_sp._Marseille_P4119","GO.0015288.InterPro.",0.672501411631846,-0.160028449502134,22,75,0.000198695816621741,0.0512577091918202,0.83252986113398,16,2
"s__Alistipes_shahii","GO.0070402.PANTHER.",-0.726708074534162,-0.0947352832284339,22,74,0.00171201315522103,0.0987257856692189,0.631972791305728,16,2
"s__Prevotella_multisaccharivorax","GO.0070402.PANTHER.",0.684923771880294,-0.0333668678739101,22,71,0.000982478184077285,0.0819732424240099,0.718290639754204,19,2
"s__Roseburia_sp._CLA_AA_H204","GO.0005615.PANTHER.",-0.675889328063241,0.0616216216216216,23,74,0.0006113421704415,0.0732748914274618,0.737510949684863,5,1
"s__Simiaoa_sunii","GO.0004489.InterPro.",0.644268774703557,-0.11724226638369,23,72,0.000633226190425342,0.0742454948823911,0.761511041087248,9,2
"s__Waltera_intestinalis","GO.0004489.InterPro.",0.756070016939582,-0.0524363572740793,22,70,8.54850976469476e-05,0.0443363243385478,0.808506374213661,12,2
"s__Alistipes_communis","GO.0043565.PANTHER.",-0.671936758893281,0.170186335403727,23,69,0.000145477041714899,0.0498565700891717,0.842123094297007,4,1
"s__Bacteroides_caccae","GO.0000413.InterPro.",-0.763833992094862,-0.0875703244124297,23,77,0.000351245699376165,0.0595717297589026,0.676263667682432,3,1
"s__Metaprevotella_massiliensis","GO.0004866.PANTHER.",0.797058823529412,0.0474489795918367,16,49,0.00120555081467466,0.0861757532407837,0.749609843937575,1,1
"s__Waltera_intestinalis","GO.0032049.InterPro.",0.688311688311688,-0.123821187997551,22,70,0.000249886618079759,0.0517998432643097,0.812132876309239,12,1
"s__Gemmiger_formicilis","GO.0016812.InterPro.",-0.687747035573123,0.110485304169515,23,76,0.000201221035449503,0.0512577091918202,0.798232339742637,40,1
"s__Prevotella_copri","GO.0044038.PANTHER.",0.790513833992095,0.102371312897629,23,77,0.000156466757622267,0.0498565700891717,0.688142521094466,10,1
"s__Anaerostipes_hadrus","GO.0006241.InterPro.",0.370553359683794,-0.452521163047479,23,77,0.000593883642237378,0.0732748914274618,0.823074522731273,4,1
"s__Vescimonas_coprocola","GO.0051607.InterPro.",0.662055335968379,-0.0319326175490559,23,73,0.00134097291946744,0.0901474256146648,0.693987953517435,4,1
"s__Waltera_intestinalis","GO.0015926.InterPro.",0.70412196499153,0.0313708336978392,22,70,0.00145382503170473,0.09246398467575,0.672751131293691,12,1
"s__Catenibacterium_mitsuokai","GO.0008967.PANTHER.",-0.295454545454545,0.524096013822041,23,73,0.000549122556063674,0.0705405010262191,0.819550559276587,5,1
"s__Prevotella_sp._885","GO.0003994.InterPro.",0.672501411631846,-0.0991749644381223,22,75,0.000497296436390499,0.0684025500878944,0.771676376069969,33,1
"s__Waltera_intestinalis","GO.0008808.InterPro.",0.741389045736872,-0.126725570816202,22,70,4.36152593069513e-05,0.0330694679229384,0.868114616553073,12,1
"s__Roseburia_hominis","GO.0006284.PANTHER.",-0.66798418972332,0.0109364319890636,23,77,0.00144560413867229,0.0921670314358898,0.678920621712384,3,1
"s__Mitsuokella_jalaludinii","GO.0033179.InterPro.",0.421795595708639,-0.422317660125879,22,74,0.000590808667432612,0.0732748914274618,0.844113255834518,14,1
"s__Prevotella_sp._P4_67","GO.0004152.InterPro.",0.684923771880294,-0.0258551307847083,22,71,0.00108797207320679,0.0831651674278276,0.710778902665002,2,3
"s__Prevotella_sp._P4_51","GO.0004152.InterPro.",0.649915302089215,-0.128602511737985,22,68,0.000661494954991832,0.0749569108606247,0.7785178138272,3,3
"s__Prevotella_sp._P5_108","GO.0004152.InterPro.",0.657820440429136,-0.092263986013986,22,65,0.000969853886917731,0.0819732424240099,0.750084426443122,5,3
"s__Succinivibrio_sp._AGMB01872","GO.0001510.PANTHER.",-0.439285714285714,0.571107299409186,15,54,0.000610994360751067,0.0732748914274618,1.0103930136949,11,1
"s__Gemmiger_formicilis","GO.0004748.InterPro.",-0.674901185770751,0.122843472317157,23,76,0.000239770630571714,0.0517998432643097,0.797744658087908,40,1
"s__Waltera_sp._CLA_AA_H273","GO.0006515.PANTHER.",0.688311688311688,-0.0047226173541963,22,75,0.00123831820984371,0.0866241877605991,0.693034305665885,2,1
"s__Succinivibrio_sp._AGMB01872","GO.0009229.InterPro.",-0.892857142857143,-0.28545835715647,15,54,0.000522272782935175,0.0687941951491617,0.607398785700673,11,1
"s__Brachyspira_aalborgi","GO.0004150.InterPro.",0.758823529411765,-0.186604429005645,16,48,0.000244402427883048,0.0517998432643097,0.94542795841741,4,1
"s__Brachyspira_aalborgi","GO.0006760.InterPro.",0.75,-0.189209726443769,16,48,0.000303336255394998,0.0562233749374629,0.939209726443769,4,1
"s__Bacteroides_uniformis","GO.0001681.InterPro.",-0.24901185770751,0.530075187969925,23,77,0.00091617727554283,0.0811395362561805,0.779087045677435,9,1
"s__Bacteroides_uniformis","GO.0001681.PANTHER.",-0.24901185770751,0.530075187969925,23,77,0.00091617727554283,0.0811395362561805,0.779087045677435,9,1
"s__Simiaoa_sunii","GO.0006555.InterPro.",0.637351778656126,-0.111904302527494,23,72,0.000807472228847689,0.0794462990850648,0.74925608118362,9,2
"s__Waltera_intestinalis","GO.0006555.InterPro.",0.686053077357425,-0.0485871752252646,22,70,0.000789494095150088,0.0794462990850648,0.73464025258269,12,2
"s__Succinivibrio_dextrinosolvens","GO.0031167.InterPro.",-0.205263157894737,0.733058537635732,19,58,6.80076082674122e-05,0.0429971190331578,0.938321695530468,10,2
"s__Succinivibrio_sp._AGMB01872","GO.0031167.InterPro.",-0.0821428571428571,0.764131884886602,15,54,0.000777500770105291,0.0794462990850648,0.846274742029459,11,2
"s__Ruminococcus_sp._FMBCY1","GO.0004819.PANTHER.",0.707017543859649,-0.131623479640402,19,61,0.000438192948430643,0.0638801619035211,0.838641023500051,3,1
"s__Ruminococcus_sp._FMBCY1","GO.0006425.PANTHER.",0.707017543859649,-0.131623479640402,19,61,0.000438192948430643,0.0638801619035211,0.838641023500051,3,1
"s__Alistipes_shahii","GO.0004526.InterPro.",-0.68266516092603,-0.000962606442058497,22,74,0.00156375327611072,0.0949560385667208,0.681702554483972,16,1
"s__Mitsuokella_jalaludinii","GO.0046961.PANTHER.",0.367588932806324,-0.413343206219919,22,74,0.00163145060715305,0.0965210132567735,0.780932139026243,14,1
"s__Catenibacterium_mitsuokai","GO.0050515.InterPro.",-0.237154150197628,0.562507713192645,23,73,0.000609833948830745,0.0732748914274618,0.799661863390273,5,1
"s__Prevotella_sp._P3_122","GO.0015556.InterPro.",0.677922077922078,-0.121590768851043,21,73,0.000435169139603042,0.0638801619035211,0.799512846773121,10,1
"s__Prevotella_sp._P3_122","GO.0015740.InterPro.",0.677922077922078,-0.121590768851043,21,73,0.000435169139603042,0.0638801619035211,0.799512846773121,10,1
"s__Clostridium_sp._L2_50","GO.0008641.InterPro.",0.803007518796993,-0.197691197691198,20,55,4.28100183572606e-06,0.0108929717210566,1.00069871648819,1,1
"s__Prevotella_sp._885","GO.0004022.InterPro.",-0.733483907396951,-0.0992887624466572,22,75,0.00147975645794315,0.0929368539350232,0.634195144950294,33,2
"s__Prevotella_sp._P3_122","GO.0004022.InterPro.",-0.65974025974026,0.0510921880784894,21,73,0.00176023290976551,0.099345091682046,0.710832447818749,10,2
"s__Mitsuokella_jalaludinii","GO.0006421.PANTHER.",0.405985319028797,-0.384405775638652,22,74,0.00142740437818955,0.0918409195440004,0.79039109466745,14,1
"s__Succinivibrio_sp._AGMB01872","GO.0008408.PANTHER.",-0.217857142857143,0.66906803887936,15,54,0.00153604359216527,0.094452121263262,0.886925181736502,11,1
"s__Prevotella_sp._885","GO.0019646.InterPro.",0.829474872953134,0.185633001422475,22,75,0.000144547137496665,0.0498565700891717,0.643841871530659,33,1
"s__Absicoccus_porci","GO.0008410.InterPro.",0.841758241758242,0.0169620735658472,14,54,0.000394885927465152,0.0638801619035211,0.824796168192395,7,1
"s__Prevotella_sp._Marseille_P4119","GO.0009279.InterPro.",0.791078486730661,0.116642958748222,22,75,0.00027152748078228,0.0533777772637832,0.674435527982439,16,1
"s__Prevotella_sp._885","GO.0070069.InterPro.",0.826086956521739,0.181137980085349,22,75,0.000158885722311266,0.0498565700891717,0.644948976436391,33,1
"s__Mitsuokella_jalaludinii","GO.0004816.InterPro.",0.420666290231508,-0.380999629766753,22,74,0.00119157062199489,0.0859714231939996,0.801665919998261,14,1
"s__Mitsuokella_jalaludinii","GO.0006421.InterPro.",0.420666290231508,-0.380999629766753,22,74,0.00119157062199489,0.0859714231939996,0.801665919998261,14,1
"s__Ruminococcus_sp._NSJ_71","GO.0003942.InterPro.",0.702255639097744,-0.0138838143953233,20,69,0.00143341062913099,0.0918409195440004,0.716139453493068,10,1
"s__Phascolarctobacterium_succinatutens","GO.0043139.InterPro.",0.735742518351214,-0.087516960651289,22,67,0.000109487529190953,0.0489843430168284,0.823259479002503,1,1
"s__Gemmiger_formicilis","GO.0006541.InterPro.",-0.658102766798419,0.115734791524265,23,76,0.000421418651885112,0.0638801619035211,0.773837558322684,40,1
"s__Alistipes_communis","GO.0004348.InterPro.",0.242094861660079,-0.508805261234929,23,69,0.00174934289334122,0.0991128793434745,0.750900122895008,4,1
"s__Alistipes_communis","GO.0006665.InterPro.",0.242094861660079,-0.508805261234929,23,69,0.00174934289334122,0.0991128793434745,0.750900122895008,4,1
"s__Prevotella_sp._Marseille_P4119","GO.0047850.InterPro.",0.780914737436477,0.205832147937411,22,75,0.00144305025012266,0.0921670314358898,0.575082589499065,16,1
"s__Parabacteroides_sp._AGMB00274","GO.0045881.PANTHER.",0.657114624505929,-0.0669014084507042,23,71,0.000968541135246571,0.0819732424240099,0.724016032956633,2,1
"s__Ruminococcus_sp._BSD2780120874_150323_B10","GO.0006289.PANTHER.",-0.759649122807018,-0.0654420206659013,19,66,0.00116266252963254,0.0852257909080079,0.694207102141116,4,1
"s__Ruminococcus_sp._BSD2780120874_150323_B10","GO.0036297.PANTHER.",-0.754385964912281,-0.0355332167832168,19,65,0.000948798033442872,0.0819732424240099,0.718852748129064,4,1
"s__Clostridium_sp._1001270H_150608_G6","GO.0006631.PANTHER.",-0.395252837977296,0.495113122171946,18,51,0.00141226752632184,0.0918409195440004,0.890365960149242,2,1
