"species","t","p","num_corr","BH_p"
"s__Gemmiger_formicilis",29597.0772207683,1.07547743207328e-05,74,0.0010786916616478
"s__Clostridium_sp._L2_50",18590.5977799106,1.71220898674254e-05,4,0.0010786916616478
"s__Clostridium_sp._AF15_41",3210.64029758801,9.91421792499883e-05,1,0.00349674481819179
"s__Mogibacterium_kristiansenii",2293.96454153368,0.000138759715007611,8,0.00349674481819179
"s__Anaerotignum_faecicola",2568.02609832784,0.000123951181922186,92,0.00349674481819179
"s__Waltera_intestinalis",1290.20015654314,0.000246713520246565,21,0.0047585407898334
"s__Duodenibacillus_massiliensis",656.542179484514,0.000484827403293296,132,0.0047585407898334
"s__Prevotella_sp._P5_108",875.073947896584,0.000363751827361042,165,0.0047585407898334
"s__Prevotella_multisaccharivorax",648.34054138327,0.000490960557681224,26,0.0047585407898334
"s__Megasphaera_elsdenii",734.450164270636,0.00043339862249222,34,0.0047585407898334
"s__Absicoccus_porci",934.820291631737,0.00034050369639836,11,0.0047585407898334
"s__Faecalibacterium_sp._I3389",702.796691123643,0.000452918568608701,3,0.0047585407898334
"s__Bacteriophage_sp.",760.229881964187,0.000418701908659272,12,0.0047585407898334
"s__Catenibacterium_mitsuokai",567.754131839647,0.000560646834910901,147,0.0050451005652128
"s__Alistipes_shahii",496.855699230242,0.000640647690820673,62,0.0050451005652128
"s__Eubacterium_ramulus",501.776946602245,0.000634364465979677,4,0.0050451005652128
"s__Faecalibacterium_sp._CLA_AA_H233",425.060255368369,0.000748856885368705,8,0.00555035103273276
"s__Clostridium_sp._D43t1_170807_D5",380.17875955318,0.000837261798803301,7,0.0058608325916231
"s__Phascolarctobacterium_sp._Marseille_Q4147",277.484435045382,0.0011471220291504,14,0.00737621529322356
"s__Ruminococcus_sp._FMBCY1",271.866148064134,0.0011708278243212,9,0.00737621529322356
"s__Prevotella_sp._885",233.271941216103,0.00136453589181758,646,0.00781506919859161
"s__Victivallis_vadensis",242.685444117705,0.00131160764845092,33,0.00781506919859161
"s__Parabacteroides_sp._AGMB00274",209.27281514032,0.00152101678033752,3,0.00833252670967509
"s__Roseburia_sp._CLA_AA_H204",192.830782647578,0.00165070653331818,11,0.00866620929992047
"s__Simiaoa_sunii",165.549055266231,0.00192272927375254,51,0.00884265960470663
"s__Brachyspira_aalborgi",178.963951928075,0.00177860719992628,26,0.00884265960470663
"s__Kineothrix_sp._MSJ_39",167.537108967837,0.00189991404348993,18,0.00884265960470663
"s__Roseburia_hominis",161.984782357497,0.00196503546771258,7,0.00884265960470663
"s__Microviridae_sp.",155.898044925591,0.00204175440947549,2,0.00887107088254869
"s__Holdemanella_biformis",145.598716935315,0.00218617916361948,35,0.0091200396815064
"s__Phascolarctobacterium_succinatutens",141.858399960526,0.00224381928671983,21,0.0091200396815064
"s__Prevotella_sp._P3_122",121.535128626483,0.00261901811231605,49,0.0100219165987489
"s__Clostridium_sp._AF37_5",121.267969147486,0.00262478768062471,5,0.0100219165987489
"s__Brotolimicola_acetigignens",114.509676566355,0.00277969342251679,22,0.0103012168010916
"s__Bifidobacterium_adolescentis",110.783005475154,0.00287319557626268,7,0.0103435040745457
