"species","t","p","num_corr","BH_p"
"s__Bacteroides_stercoris",73258.4225556069,4.34502784881024e-06,11,0.000249839101306589
"s__Gemmiger_formicilis",115315.178216975,2.76034682595631e-06,7,0.000249839101306589
"s__Ruminococcus_bromii",904.402126794941,0.000351956001687313,2,0.0109813034701597
"s__Blastocystis_sp._subtype_1",833.362347219071,0.000381958381570772,1,0.0109813034701597
"s__Alistipes_shahii",432.879725145295,0.000735329703526307,7,0.0140938193175876
"s__Microviridae_sp.",439.343381710593,0.00072451150909008,1,0.0140938193175876
"s__Succinivibrio_dextrinosolvens",310.193754525542,0.00102616116163857,2,0.0147510666985544
"s__Odoribacter_splanchnicus",331.060003411809,0.000961484065786689,9,0.0147510666985544
"s__Kineothrix_sp._MSJ_39",227.236615882765,0.00140077702776194,2,0.0147555127382203
"s__Anaerovibrio_lipolyticus",247.341031588229,0.00128692012727409,1,0.0147555127382203
"s__Eubacterium_coprostanoligenes",225.526786085589,0.00141139687061238,2,0.0147555127382203
"s__Roseburia_sp._CLA_AA_H204",196.224599159115,0.00162215711971897,1,0.0155456723973068
"s__Prevotella_sp._Marseille_P4119",139.956834460432,0.00227430457972037,13,0.0171163234177638
"s__Anaerostipes_hadrus",140.097053194437,0.00227202837715385,6,0.0171163234177638
"s__Waltera_intestinalis",133.662444106543,0.00238140151899322,4,0.0171163234177638
"s__Phascolarctobacterium_sp._Marseille_Q4147",157.844798586369,0.00201657343493481,4,0.0171163234177638
"s__Sutterella_wadsworthensis",102.171223295115,0.00311535589315639,13,0.0210744663360579
"s__Clostridium_sp._1001270H_150608_G6",87.200613473793,0.00365015704467717,5,0.0229529475202566
"s__Anthropogastromicrobium_aceti",83.9335042034168,0.00379222611204239,3,0.0229529475202566
"s__Ruminococcus_bicirculans",78.492867298741,0.00405505210107911,7,0.0233165495812049
"s__Mitsuokella_jalaludinii",50.0169778477156,0.00636318901177222,3,0.0340806202427588
"s__Megasphaera_elsdenii",48.8154230610811,0.00651977082904952,4,0.0340806202427588
"s__Faecalibacterium_sp._CLA_AA_H233",42.3422555966854,0.00751614954583985,2,0.0375807477291993
"s__Parabacteroides_merdae",36.9047279645491,0.00862306899748107,14,0.0391013109534099
"s__Dialister_succinatiphilus",35.997440423586,0.00884029638946659,4,0.0391013109534099
"s__Desulfovibrio_piger",36.9765755966604,0.0086063220464355,2,0.0391013109534099
"s__Sutterella_sp._AM11_39",29.1876197206303,0.0109013832020915,1,0.0464318173422417
"s__Ruminococcus_flavefaciens",26.6875743946612,0.0119216918251412,21,0.0489640914246871
"s__Roseburia_intestinalis",19.5686628639973,0.0162521701581745,12,0.0644482609720714
"s__Coprococcus_comes",13.7097436001537,0.0231767407565051,8,0.0873771260081873
"s__Blautia_luti",13.4894687184427,0.0235538339674244,10,0.0873771260081873
"s__Bacteroides_caccae",9.61490457632656,0.032987280091114,7,0.118548037827441
"s__Vescimonas_fastidiosa",9.10878718949038,0.0348059772817183,17,0.121293557193867
"s__Prevotella_stercorea",7.52393800933787,0.042059783962027,12,0.135565418980482
"s__Coprococcus_eutactus",7.45611575290972,0.0424378702895422,3,0.135565418980482
"s__Fusicatenibacter_saccharivorans",7.63845248779963,0.0414363827458426,4,0.135565418980482
"s__Bacteroides_fragilis",6.5186141064276,0.0484531770605492,5,0.14144731820084
"s__Blautia_obeum",6.60749760614729,0.0478112131490025,9,0.14144731820084
"s__Phascolarctobacterium_succinatutens",6.7577404732929,0.0467636385633601,3,0.14144731820084
"s__Sutterella_sp._KLE1602",6.41823241231941,0.0491990672002921,6,0.14144731820084
"s__Clostridium_sp._L2_50",6.18336377605135,0.0510365466783596,2,0.143151289463691
"s__Ruminococcus_callidus",5.55894068363152,0.0566549468441803,2,0.1481810048929
"s__Collinsella_aerofaciens",5.55489513283693,0.0566953410025007,7,0.1481810048929
"s__Ruminococcus_torques",5.60210318531711,0.0562274953594167,12,0.1481810048929
"s__Roseburia_faecis",4.92045406272858,0.0638219398868836,6,0.157879331388875
"s__Extibacter_muris",4.76117607771816,0.0658974600579652,6,0.157879331388875
"s__Dorea_formicigenerans",4.85521290738817,0.0646562902521347,6,0.157879331388875
"s__Clostridium_sp._BIOML_A1",4.85689325857099,0.0646345308877952,3,0.157879331388875
"s__Faecalibacterium_prausnitzii",4.46846142272531,0.0700800888049495,3,0.163949416673597
"s__Oscillibacter_sp._MCC667",4.30151514819241,0.0727080021769867,12,0.163949416673597
"s__Anaerocaecibacter_sp._CLA_AA_M11",4.3496024648038,0.0719314049975468,3,0.163949416673597
"s__Anaerobutyricum_hallii",4.17724206486328,0.0747933988911677,2,0.165408478317006
"s__Mediterraneibacter_faecis",3.60425193004644,0.0861482166135695,8,0.186925375670953
"s__Clostridium_sp._AF23_8",3.35811906775916,0.0921265634974259,4,0.196195459300074
"s__Butyricimonas_faecihominis",3.26673033510242,0.094556739201214,7,0.197709545602538
"s__Alistipes_communis",3.12881638978246,0.0984687937626377,9,0.202212701476845
"s__Clostridium_sp._D43t1_170807_D5",2.96974049518621,0.103388393078018,4,0.208590617613545
"s__Veillonella_parvula",2.79526565458615,0.109358641301162,10,0.216831788786787
"s__Phocaeicola_vulgatus",2.5885039815122,0.11734844306348,7,0.228730016140682
"s__Pumilibacter_sp._CLA_AA_M10",2.4818831221502,0.121919358391559,5,0.233678770250488
"s__Paraprevotella_clara",2.27199999528822,0.131979195003339,4,0.248813236481706
"s__Lachnoclostridium_sp._210928_DFI_6_3",2.08132056038645,0.142570098952365,1,0.264444538379387
"s__Clostridium_sp._AF36_4",1.96499063149827,0.149843999625804,3,0.273524761221706
"s__Dysosmobacter_sp._BX15",1.72322102896146,0.167372013801157,23,0.300746587298953
"s__Methanobrevibacter_smithii",1.64399047094704,0.173950816007938,2,0.307759136014045
"s__Bacteroides_ovatus",1.54726954402407,0.182636544779477,10,0.311183952960047
"s__Prevotella_sp._P5_108",1.532780503571,0.184004424358984,6,0.311183952960047
"s__Oliverpabstia_intestinalis",1.56294715115669,0.181176666598978,11,0.311183952960047
