Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0016829	-0.0162555152112493	0.0217899286903693	0.0897157683838454	-0.0167303404790184	-0.00107598136161425	0.107997656502144	0.000591502530436734	-0.0536470041137463	0.0262444770494475	0.080826784366691	0.0725625750274202	0.0689292115051288	0.0993955407070781	0.00162772100265392	0.0694675113260639	0.0863439769303008	0.0580498634122017	0.0515402675761928	-0.201115451253165	0.300291557764251	1.30156382794499	-0.168320835723639	-0.661035496783483	1.55464985632246	0.00685053609372442	-0.924153838792151	0.509203352711545	0.840796684403842	0.764242253000654	0.194445617430773	0.866487660275528	0.5092907477785	0.121486699068974	0.994540399431603	0.356432723876653	0.611127085042071	0.938889630917624	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.40211762843475	0.997221180041006	0.575963876446883	0.970844886094747	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	lyase activity	MF	Catalysis of the cleavage of C-C, C-O, C-N and other bonds by other means than by hydrolysis or oxidation, or conversely adding a group to a double bond. They differ from other enzymes in that two substrates are involved in one reaction direction, but only one in the other direction. When acting on the single substrate, a molecule is eliminated and this generates either a new double bond or a new ring.
GO:0006813	-0.0184534329427335	-0.0195663805180607	0.0106035147902086	0.0119710331998605	-0.000974354286592158	0.0715128375202106	0.00689557566786771	0.0418031442340204	0.0527284125204577	0.0866672945919718	0.0762349401144281	0.0737758697566893	0.0957036383497755	0.00166200658398343	0.073196460633703	0.0861334928478007	0.0634190401097348	0.0546720122765709	-0.212922683575298	-0.256658960952704	0.1437260560286	0.125084410648099	-0.586251760962864	0.976998572076897	0.0800568447868741	0.659157630921058	0.96444982221834	0.831587160284823	0.797685227119449	0.885850176339679	0.900572526324571	0.558315647452982	0.329657761644157	0.936265827140924	0.51049341788756	0.335894005665794	0.935881260944688	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.636908301590565	0.975644594205424	0.72387426451781	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	potassium ion transport	BP	The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0004519	0.0859693715306339	-0.00490548336868498	0.058999282939885	0.169365675671262	-0.00270542104943485	-0.0277121111522511	-0.0906601422601611	0.0307075967072326	-0.00941675559656954	0.103638573199096	0.0855193671422945	0.0815427013422012	0.104842541105972	0.00183829083898639	0.0772641459825896	0.0892576760063177	0.0751308619867004	0.0625184857442764	0.829511338075657	-0.0573610812685601	0.723538489266983	1.61542894596643	-1.4717045812656	-0.358667151494764	-1.01571255623711	0.408721474707271	-0.150623539333431	0.407726687157499	0.954310348004919	0.470128333293536	0.107670801019406	0.142549408099702	0.720192807478901	0.310897420616472	0.683147137292879	0.880412609653514	0.700453539475704	0.997371205612826	0.997015320589748	0.999560061809438	0.822891441247786	0.880281314552743	0.573494804304978	0.850420723000293	0.992805874684082	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	endonuclease activity	MF	Catalysis of the hydrolysis of ester linkages within nucleic acids by creating internal breaks.
GO:0016757	0.0242243900893804	0.0049124627515783	0.0698688799087201	0.0127703455912408	-0.000840179162573365	0.0273211782133502	-0.0301400263317244	-0.0409315725537622	-0.0133803821087723	0.0961805357424566	0.0808424669861653	0.077726767044713	0.104459134559263	0.00180764043085382	0.0786721521094805	0.0847860458048261	0.0683942278389772	0.0568022697702071	0.251863746675796	0.060765868914156	0.898903718310159	0.122252071540912	-0.46479330083169	0.347278897052796	-0.35548333508919	-0.598465306898833	-0.235560694368421	0.801384756182366	0.951601600384464	0.369700302722661	0.902812529473323	0.64254551485565	0.7287183806613	0.722572831240611	0.550153659610013	0.81399573634499	0.931609286587935	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.881415655783752	0.873683071039614	0.752390884688138	0.988893065962748	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	transferase activity, transferring glycosyl groups	MF	Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor).
GO:0019843	0.0866272864808425	-0.000179226603972414	0.0311849609052331	0.0609147331458207	-0.000625776279697824	-0.138337472232159	-0.109241438546053	-0.0312243666275024	-0.0341000512190293	0.0936808127268781	0.0733927074344684	0.0747008321527406	0.101846071561369	0.00168539971197837	0.0800951984190149	0.0768408261794848	0.0649206841397458	0.0534798918281177	0.924706820524713	-0.00244202196972286	0.417464705633657	0.598105869101838	-0.371292504235254	-1.72716311293034	-1.4216588235385	-0.480961761898412	-0.637623788182399	0.35614558391072	0.998053793775923	0.676751274983544	0.550393014717586	0.710781930177564	0.0855613124633798	0.156560924116246	0.631028256533341	0.524390815194274	0.664144249917008	0.998960857422882	0.997015320589748	0.999560061809438	0.998935682674746	0.347430783942209	0.388349920031003	0.811326961176524	0.962580400493598	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	rRNA binding	MF	Interacting selectively and non-covalently with ribosomal RNA.
GO:0004814	0.0232590911045008	-0.0172650669768233	-0.0257439440020302	-0.0943555027280767	-0.00102129932720898	0.0159943882368428	0.00776190464665547	0.0465212245721806	0.0573085135972731	0.107523602605604	0.0933251256218522	0.0883626712311585	0.112272872107233	0.00206050480050747	0.0973479215805761	0.0994015629826197	0.0828806166093592	0.0675882501802543	0.216316143998773	-0.184999129246075	-0.291344112206426	-0.840412300470559	-0.495654912794888	0.164301281189697	0.0780863440548982	0.561304035555729	0.84790645481181	0.828944537589312	0.853402507233854	0.771066450400225	0.401602288738597	0.620639490660704	0.86964690969691	0.937831324517146	0.575169480169972	0.397424336693518	0.935843198791692	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.940764127045348	0.975644594205424	0.768531299714293	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	arginine-tRNA ligase activity	MF	Catalysis of the reaction: ATP + L-arginine + tRNA(Arg) = AMP + diphosphate + L-arginyl-tRNA(Arg).
GO:0006420	0.0232590911045008	-0.0172650669768233	-0.0257439440020302	-0.0943555027280767	-0.00102129932720898	0.0159943882368428	0.00776190464665547	0.0465212245721806	0.0573085135972731	0.107523602605604	0.0933251256218522	0.0883626712311585	0.112272872107233	0.00206050480050747	0.0973479215805761	0.0994015629826197	0.0828806166093592	0.0675882501802543	0.216316143998773	-0.184999129246075	-0.291344112206426	-0.840412300470559	-0.495654912794888	0.164301281189697	0.0780863440548982	0.561304035555729	0.84790645481181	0.828944537589312	0.853402507233854	0.771066450400225	0.401602288738597	0.620639490660704	0.86964690969691	0.937831324517146	0.575169480169972	0.397424336693518	0.935843198791692	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.940764127045348	0.975644594205424	0.768531299714293	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	arginyl-tRNA aminoacylation	BP	The process of coupling arginine to arginyl-tRNA, catalyzed by arginyl-tRNA synthetase. The arginyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of an alanine accetping tRNA.  The  2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0006814	0.0195129394261965	-0.024561244461741	-0.0867812627889316	0.0884744678945586	0.00242541467000917	-0.0916837018478734	-0.210428669500621	-0.122988066240742	-0.00489978797052418	0.0886215481844151	0.0827686701435943	0.073039271816555	0.0938950211153507	0.00188925587730203	0.0791768204752001	0.102305373100784	0.0633477453727815	0.0564037159587405	0.220182786533941	-0.296745669818423	-1.18814523516733	0.942270067609518	1.28379363491663	-1.15796139953095	-2.05686820860643	-1.94147503619894	-0.0868699497406942	0.825935804743338	0.766944522250375	0.236074952353429	0.347102214338842	0.200583279260675	0.248152671834518	0.0408948729158116	0.053495432332288	0.930854991512537	0.935843198791692	0.997371205612826	0.997015320589748	0.999560061809438	0.89588330623401	0.557159332158113	0.17318009388276	0.153194792137493	0.999498977647672	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	sodium ion transport	BP	The directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0008236	-0.107088932848283	-0.0646468848223456	0.0143800376765444	-0.0117133500090624	-0.000986523696882734	0.125564835969032	0.192810806826326	0.242547066819948	0.0479663802264595	0.0984542836275068	0.081602950363935	0.0818694408201747	0.0956551778043546	0.0017579427637988	0.0778533557406339	0.0874696114691923	0.0768117281187214	0.0602302378653894	-1.08770211820793	-0.792212591996144	0.175645974034805	-0.122453904513354	-0.561180783127955	1.61283781250673	2.20431763200681	3.15768272320424	0.796383709021061	0.277933254982728	0.429101913615728	0.860735875801049	0.902652880466028	0.575253343084997	0.108233072850336	0.0285528184553912	0.0018164846567781	0.426679434355849	0.595657537985451	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.380947926204936	0.139110430172784	0.0111728695610351	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	serine-type peptidase activity	MF	Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
GO:0009396	0.0244266492073798	-0.0152634487839806	0.0756252726204269	-0.00253045020700844	-0.00124443284646325	0.0633757455515502	0.00790503280695664	-0.0225427651323278	-0.0157492792951003	0.107159762661452	0.091840564776525	0.0851775362224767	0.111818220825715	0.00199519551424608	0.0856626426563445	0.0948767101534853	0.0808914827967702	0.0653266075058165	0.227946092831044	-0.166195066647522	0.887854661854739	-0.0226300346072625	-0.623714737517078	0.739829447076442	0.0833190020413692	-0.278679093928389	-0.241085216214511	0.819902787260669	0.868158186839598	0.375601964059508	0.981966181094297	0.533470014968449	0.46020311696255	0.933674699757828	0.780756492821924	0.809716707746111	0.934549142308432	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.732265519441683	0.975644594205424	0.897225129806885	0.988893065962748	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	folic acid-containing compound biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of folic acid and its derivatives.
GO:0009360	0.0204872595223697	-0.024076492140651	-0.123169524957301	-0.0442068930198491	0.000381650206237493	-0.0508562519569396	0.00597994514497129	0.0313856048907257	0.0458341240574663	0.0944062482444764	0.0758055500882938	0.089410364175163	0.0974201025352942	0.00186016246250467	0.0775268709441536	0.080640008991223	0.0885510657817085	0.0666982926837439	0.217011690468998	-0.317608567085235	-1.37757547565739	-0.453775882691495	0.205170362229334	-0.655982259281093	0.0741560575175799	0.354435089105487	0.687185866582718	0.82840312742965	0.75108727818082	0.169753494002617	0.650443631486366	0.837631352184483	0.512530465884164	0.940954523330895	0.723357028130569	0.492699364549707	0.935843198791692	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.767976960062852	0.976344405845553	0.871581803105031	0.961271501745123	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA polymerase III complex	CC	The DNA polymerase III holoenzyme is a complex that contains 10 different types of subunits. These subunits are organized into 3 functionally essential sub-assemblies: the pol III core, the beta sliding clamp processivity factor and the clamp-loading complex. The pol III core carries out the polymerase and the 3'-5' exonuclease proofreading activities. The polymerase is tethered to the template via the sliding clamp processivity factor. The clamp-loading complex assembles the beta processivity factor onto the primer template and plays a central role in the organization and communication at the replication fork.
GO:0009089	-0.0299296740380022	0.0257910042399974	0.0170398707040682	-0.020861059807096	-0.000216147992011196	0.057536285064463	0.027802303312656	-0.00727694366801186	0.0196036004048537	0.0777502577776192	0.065704121829643	0.06468536020154	0.0867972448399708	0.00141514705367832	0.064554329731913	0.0699281143848525	0.0557265282828754	0.0469859878165522	-0.384946299774425	0.39253251579662	0.263427004981918	-0.240342419227221	-0.152738891304175	0.891284679174966	0.397584055529437	-0.130583115299649	0.417222268081118	0.700654227313455	0.69505008224719	0.792471446584946	0.810291712399781	0.878746116325849	0.373763639948594	0.691327633130122	0.896226074672097	0.676928309852203	0.87570108623587	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.67421210436881	0.856245006233554	0.960754352048488	0.984209560692735	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	lysine biosynthetic process via diaminopimelate	BP	The chemical reactions and pathways resulting in the formation of lysine, via the intermediate diaminopimelate.
GO:0010181	-0.0841316661178696	0.0433655673403884	0.0366556183562043	0.0363352130141185	0.00181285941128525	0.062595931100657	-0.0583491598631596	-0.121067025662232	0.0143263962747546	0.0801715358445629	0.0703793351803057	0.0677325367627983	0.0978469770219437	0.00165036633527955	0.0652325792850499	0.0785421722992905	0.0591164142945513	0.0520093126179942	-1.04939571422187	0.616169039239851	0.541181832367708	0.371347323341117	1.0984587921676	0.959580807423368	-0.742902292552032	-2.04794264176795	0.275458289171812	0.29516334487106	0.538428766454674	0.588937395722278	0.710741163687602	0.273221479898274	0.338334175054365	0.458344316531908	0.041769788046071	0.783226284575142	0.601020405415294	0.997371205612826	0.997015320589748	0.999560061809438	0.931751623948206	0.641482718198153	0.697656094546572	0.124976271729552	0.988893065962748	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FMN binding	MF	Interacting selectively and non-covalently with flavin mono nucleotide. Flavin mono nucleotide (FMN) is the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes.
GO:0140662	-0.0708831872557457	0.0045859425614342	0.0548258902573855	0.0448654740626995	0.000324672697998741	-0.00266692669977224	0.0730823672799798	0.056931805192205	0.00609558664824776	0.085570058367852	0.076077780481683	0.07194857214339	0.0943667771568973	0.00155182376529612	0.0706290533405718	0.0759092630271202	0.0648168280534346	0.0537838461879194	-0.828364367253674	0.0602796576398327	0.762014986873126	0.475437176243761	0.209220083658654	-0.0377596268622259	0.962759541663177	0.878349140215112	0.113334896633274	0.408374323479651	0.951988381867831	0.446878483359303	0.634953624357927	0.834472709822842	0.969914048545366	0.33673981582143	0.380725779933296	0.909869833255027	0.700924273419785	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.988890627756036	0.591913367263388	0.602285111649285	0.994503080139706	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	none	none	none
GO:0016743	-0.0208099250252521	-0.00650049819598169	0.0101196152390372	0.0319020439042415	2.68195641187338e-05	0.0220778158989532	0.00324793813721081	0.0063718255911951	0.00706582212072709	0.0830615886952059	0.0714663124369187	0.0678823162953749	0.0926457155890334	0.00154387353734506	0.0682312629633238	0.0731593828508637	0.0590587766259235	0.0498613062496052	-0.25053608234745	-0.0909589144076728	0.149075868227653	0.344344513952006	0.0173716068512026	0.323573314344491	0.0443953736437576	0.10788956282576	0.141709526929673	0.802409852192952	0.927609143477354	0.881632217226549	0.730920679275485	0.986156121702361	0.746572716697648	0.964630074969554	0.914182984830858	0.887440923059451	0.931609286587935	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.887189192117798	0.985068773493659	0.969300518622157	0.992805874684082	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	carboxyl- or carbamoyltransferase activity	MF	Catalysis of the transfer of a carboxyl- or carbamoyl group from one compound (donor) to another (acceptor).
GO:0009231	0.17030561206143	-0.0112102528786832	0.0385905345056736	-0.0171599359692108	-0.00315170957106458	0.0125375507120796	-0.0601623104417413	-0.090068480466593	-0.03464301218668	0.0842142942546135	0.0708973070125098	0.0738306357586557	0.0950779680819538	0.00170061060435693	0.0754461486479267	0.0838702814068326	0.0596001341345946	0.0533157349426904	2.02228865739263	-0.158119586639661	0.522689993241042	-0.180482779716323	-1.85328114677749	0.166178803514368	-0.717325725305603	-1.51121271410551	-0.64977088328461	0.0443737996104369	0.874509610240554	0.601723239312339	0.856942012674445	0.0651995727629529	0.868170969448301	0.473944574118795	0.132189110149761	0.516527457852044	0.236302048689982	0.997371205612826	0.997015320589748	0.999560061809438	0.687159542153369	0.940764127045348	0.715301706393289	0.292437229529424	0.961986406366238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	riboflavin biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of riboflavin (vitamin B2), the precursor for the coenzymes flavin mononucleotide (FMN) and flavin adenine dinucleotide (FAD).
GO:0006865	-0.0370868877802127	-0.0539049969528807	-0.0362763159686596	0.00805209290964757	0.000599184041369265	0.0623992353294414	0.0826645957553868	-0.0258956829389355	0.0207137448136084	0.0847907466495958	0.0769189439691569	0.0699065583975068	0.0981606184788476	0.00180777300003463	0.0678220458044188	0.086321456450762	0.0583769560624494	0.0528859613125864	-0.437393102970034	-0.700802613391256	-0.518925788942192	0.0820297695188493	0.331448716933923	0.920043543206948	0.95763671228762	-0.443594265367885	0.391668115687229	0.662261276150024	0.484176969959047	0.60434129598956	0.934698652509099	0.740625442485149	0.358571628499754	0.339311677058145	0.657777923324708	0.695687798903198	0.856403999303267	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.664720300222939	0.59427330979067	0.832695041847147	0.987753763135895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	amino acid transport	BP	The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0015297	-0.0682981988515224	-0.00363356898772643	0.037704959962145	0.059269333170521	-0.00103129633921754	0.120753777524015	0.118716600482451	0.156420137202804	-0.0187562541957593	0.106812802215947	0.0941803515410883	0.0863881114196461	0.10897242624072	0.00194800830922676	0.0874204242672113	0.0996439116620085	0.0830557317710905	0.0675370084569223	-0.639419596102736	-0.038580966499591	0.436460056164282	0.543892938931133	-0.529410646932457	1.38129937638962	1.19140847144918	1.88331538194031	-0.277718167036118	0.523224430146917	0.969259947776496	0.662936917089084	0.587073512996764	0.59706178676141	0.16860759795555	0.234794723054564	0.0609951929654344	0.78149312319492	0.78360591362916	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.468613617313704	0.484570847580157	0.16852280118285	0.988893065962748	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	antiporter activity	MF	Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported in opposite directions in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy. The reaction is: solute A(out) + solute B(in) = solute A(in) + solute B(out).
GO:0005215	-0.00997672062192706	-0.0978225055886578	0.061807027817184	-0.0506436161742067	-0.00428777327778806	0.217211031842545	0.204279702827301	0.231373400664517	0.067747135138863	0.123876976955192	0.102440268550579	0.101080175091422	0.127566556284851	0.00222839388366261	0.112446515849648	0.112987624719514	0.0879866546779568	0.076350074816482	-0.080537327170454	-0.954922385237195	0.611465381428975	-0.39699759599312	-1.9241541224932	1.93168307796194	1.80798298339676	2.62964197822244	0.88732244600549	0.935884137235139	0.340679504139524	0.541531571813546	0.691759408455681	0.055643310362367	0.0547009532341761	0.0719937009609815	0.00915929639234158	0.375887709215592	0.97702762462611	0.997371205612826	0.997015320589748	0.999560061809438	0.654603503651239	0.287448146407043	0.243790944048378	0.0392302283836365	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	transporter activity	MF	Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells.
GO:0046983	-0.0353031773392433	0.00491990936876937	0.0808287769862001	0.0463284465353147	-0.000901741327955321	0.0365991604014923	0.0463625840233802	0.0174003744474869	0.0278966428165245	0.0862814528566486	0.0740441265857768	0.0751393456609512	0.101938823572773	0.00170914362284045	0.0789093514089167	0.0843726274167029	0.0635847091586898	0.0553521490237096	-0.409162991238654	0.0664456398586844	1.07571840392277	0.454473035018315	-0.527598333987112	0.46381271355066	0.549497928924304	0.273656586272344	0.503984819172517	0.682823603949348	0.947084212210373	0.283247763564493	0.649942674624395	0.598317179562558	0.643246843496118	0.583228835895265	0.784608836090697	0.61478333572917	0.868459037972187	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.8423634597569	0.788482387422844	0.899710376837499	0.970844886094747	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	protein dimerization activity	MF	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits.
GO:0006886	-0.220671275275918	0.0441166455260977	0.0427902016327007	0.121842571286078	8.33520584520828e-05	0.12237416190197	0.255635190201401	0.215405718660116	0.0633948206753476	0.10586962143907	0.090669417759599	0.085451153094359	0.11141609850662	0.00184740971940647	0.0903911876671368	0.0903242432928345	0.0853905161303636	0.0681050935100285	-2.08436822835828	0.486565885347015	0.500756281023497	1.09358138472995	0.0451183392490009	1.3538284545238	2.83019465076084	2.52259534690318	0.93083817095138	0.0382968910198108	0.627057055312888	0.617050182474496	0.27535108528966	0.964054475527579	0.177199434498548	0.00508865459613321	0.012366384948606	0.352971679742375	0.21255907560108	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.475573875707119	0.0477315801117295	0.0484328562914088	0.949959837063559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	intracellular protein transport	BP	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.
GO:0045261	0.0276577973492019	-0.00334553628753623	-0.00220522060915244	-0.00595362617508693	0.00026023602547248	-0.0716648204285229	-0.0842687836166728	-0.0159861693119064	0.00306205539647617	0.0782636051263335	0.0689717902194987	0.065874114994851	0.0939627901546287	0.00151412572676388	0.0667490672529248	0.0712194230640086	0.0593369052974978	0.049916098937083	0.35339283571919	-0.0485058641640192	-0.0334762844149756	-0.0633615302960823	0.171872137744254	-1.07364527143086	-1.18322755213751	-0.269413600722121	0.0613440445403346	0.724137032016951	0.961357705126046	0.973325549033963	0.949536946010255	0.863698227514084	0.284174138744048	0.238013631186433	0.787867423496879	0.95114167613041	0.887316180316003	0.997371205612826	0.999270772163863	0.999560061809438	0.998935682674746	0.594326292401153	0.488526884141956	0.90060676895034	0.999498977647672	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	proton-transporting ATP synthase complex, catalytic core F(1)	CC	The sector of a hydrogen-transporting ATP synthase complex in which the catalytic activity resides; it comprises the catalytic core and central stalk, and is peripherally associated with a membrane, such as the plasma membrane or the mitochondrial inner membrane, when the entire ATP synthase is assembled.
GO:0003684	-0.08751656645606	-0.0277769924834841	0.0399083082827075	-0.00166659905235398	-0.000817804757551224	0.122069908458214	0.126401776575081	0.075943318796354	0.0768040210904691	0.104359503181059	0.0900194918531139	0.0857411232349475	0.106070551620932	0.00195145547104951	0.0883745289975276	0.0987524856632463	0.0789101814614697	0.0654319275860907	-0.838606583860622	-0.308566421690185	0.465451195144143	-0.0157121748391577	-0.41907426005032	1.38127931025951	1.27998577176195	0.96240202962194	1.17380037428082	0.402612920606176	0.757947387189708	0.642075160120381	0.987478450466402	0.675576388556077	0.16861375688059	0.201916806912509	0.336918890087561	0.24176166046802	0.695292429344141	0.997371205612826	0.997015320589748	0.999560061809438	0.998935682674746	0.468613617313704	0.447220696302087	0.554126020874979	0.904471788234203	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	damaged DNA binding	MF	Interacting selectively and non-covalently with damaged DNA.
GO:0009055	-0.218156807136945	0.108398922219297	0.10104765554027	0.181233785018711	0.0023229903797972	0.151656067930351	-0.0349003947808787	-0.133209822501071	0.0609150253821023	0.174839928948139	0.14634112378612	0.12972838485728	0.17699591169533	0.00333669026838959	0.154650404211646	0.158508171516172	0.142435209413628	0.110021435993986	-1.24775163459175	0.740727687575531	0.778917086275581	1.02394334017543	0.69619598852319	0.980638031329054	-0.220180413710204	-0.935230994144387	0.553665063828397	0.213466801650281	0.459659321857998	0.436877134120876	0.307002142851205	0.487051105224406	0.327863307736305	0.82593765031361	0.350708839549941	0.580378121178914	0.516061494711247	0.997371205612826	0.997015320589748	0.999560061809438	0.998428816581943	0.636908301590565	0.928008476680014	0.570420069808307	0.970844886094747	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	electron transfer activity	MF	Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient.
