Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W	p_val	q_val	diff_abn	passed_ss	Description	Ontology	Definition
GO_none	5.39346262156455e-11	0.129379817155351	0.176112457720595	0.0727424327942382	0.0788774799144724	0.110565903996859	0.176112457720595	0.122	0.922992	FALSE	FALSE	none	none	none
GO:0005524	5.40591266804959e-09	0.0287155914424823	0.0287155914776793	0.0760867905898104	0.0715542861026995	0.0930712842075717	0.0287155914776793	0.938	0.99941354224958	FALSE	TRUE	ATP binding	MF	Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.
GO:0016020	0.00533545432439632	0.0402702342977801	0.0402702342584077	0.0700230243245129	0.0683402204455601	0.0902811146059503	0.0402702342584077	0.84	0.99941354224958	FALSE	TRUE	membrane	CC	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.
GO:0003677	3.06895139986792e-10	0.0750303068560626	0.0750303070224166	0.0731834456364779	0.0707092255586016	0.0915933731098946	0.0750303070224166	0.525	0.99941354224958	FALSE	FALSE	DNA binding	MF	Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).
GO:0016887	-1.3411249475807e-10	0.0394310196361187	0.0394310195839803	0.0814855087999634	0.0759009284855509	0.0987170579064082	0.0394310195839803	0.895	0.99941354224958	FALSE	TRUE	ATPase activity	MF	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction.
GO:0055085	6.99135474195687e-10	0.0543865351040191	0.0543865351676595	0.0734439051865604	0.0709287226725135	0.0967454007002348	0.0543865351676595	0.725	0.99941354224958	FALSE	TRUE	transmembrane transport	BP	The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other.
GO:0006355	1.66135499501e-11	0.0865917446245622	0.0865917445993698	0.0791212354775024	0.0805178394086746	0.106603391829328	0.0865917445993698	0.513	0.99941354224958	FALSE	TRUE	regulation of transcription, DNA-templated	BP	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.
GO:0003824	1.71645798244677e-12	0.0422186262366686	0.0422186262401015	0.0683338748503767	0.0667589502560967	0.0901241415930972	0.0422186262401015	0.833	0.99941354224958	FALSE	TRUE	catalytic activity	MF	Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic.
GO:0000166	-1.97579897244154e-10	-3.50245062391365e-10	-0.0160086823511405	0.0735975717547594	0.0706285725174853	0.0917435028329081	0.0160086823511405	0.979	1	FALSE	TRUE	nucleotide binding	MF	Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose.
GO:0016491	2.39464844176513e-11	0.0496779923265319	0.0496779923626711	0.0733054101852383	0.0709417935766061	0.100613410246118	0.0496779923626711	0.797	0.99941354224958	FALSE	TRUE	oxidoreductase activity	MF	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.
GO:0005975	2.52767609513117e-10	0.05911451345267	0.0591145133965461	0.082687069358646	0.0798728504866851	0.104039947407414	0.0591145133965461	0.735	0.99941354224958	FALSE	TRUE	carbohydrate metabolic process	BP	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule.
GO:0003723	3.06187525286035e-11	6.02942127763558e-11	-0.0253492970016995	0.0680593858722123	0.06418396067839	0.0868423812942835	0.0253492970016995	0.943	0.99941354224958	FALSE	TRUE	RNA binding	MF	Interacting selectively and non-covalently with an RNA molecule or a portion thereof.
GO:0005737	8.45864016869266e-12	3.76184118465211e-12	-0.0205501577673074	0.0696737736826684	0.0659558893763625	0.0857801190742255	0.0205501577673074	0.96	1	FALSE	TRUE	cytoplasm	CC	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.
GO:0006412	1.89367711012165e-11	0.0258738072832261	0.0573943932275913	0.072991909384004	0.0733869664775566	0.104290022649635	0.0573943932275913	0.741	0.99941354224958	FALSE	TRUE	translation	BP	The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.
GO:0005525	4.19844064624627e-11	0.017226103430954	0.0172261034573925	0.0708917793899999	0.0669001023249831	0.0888081074819612	0.0172261034573925	0.977	1	FALSE	TRUE	GTP binding	MF	Interacting selectively and non-covalently with GTP, guanosine triphosphate.
GO:0003735	2.69864738645216e-11	0.0267896570489808	0.0575877091615013	0.0735076505877881	0.073918566936679	0.105070105508479	0.0575877091615013	0.748	0.99941354224958	FALSE	TRUE	structural constituent of ribosome	MF	The action of a molecule that contributes to the structural integrity of the ribosome.
GO:0003700	6.51429812498826e-11	0.0813835085409398	0.0813835085716357	0.0761926453792639	0.0768889813336101	0.102015669792724	0.0813835085716357	0.545	0.99941354224958	FALSE	TRUE	DNA binding transcription factor activity	MF	Interacting selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene in order to modulate transcription.
GO:0005840	6.72389651589136e-11	0.0299110441568183	0.0617670026653747	0.0733786124838798	0.0737970766503507	0.104889605385343	0.0617670026653747	0.693	0.99941354224958	FALSE	TRUE	ribosome	CC	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins.
GO:0006508	-0.0101974729903288	-0.0101974730604037	-0.0444752915059402	0.0716037128673665	0.0694235121030871	0.0874729401066509	0.0444752915059402	0.782	0.99941354224958	FALSE	TRUE	proteolysis	BP	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
GO:0009058	5.19413994150548e-11	8.2873445976371e-11	-0.0219718590597107	0.0723179023234064	0.0676532413413503	0.0896163033940191	0.0219718590597107	0.952	0.99941354224958	FALSE	TRUE	biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.
GO:0003676	0.00751920186704885	0.0581325233027275	0.0581325233448857	0.069449019615906	0.0678465001969785	0.087869192120618	0.0581325233448857	0.661	0.99941354224958	FALSE	TRUE	nucleic acid binding	MF	Interacting selectively and non-covalently with any nucleic acid.
GO:0022857	5.66514663080781e-11	0.0626472797326098	0.0626472797575198	0.0740053707597868	0.0754794040741266	0.105371417048377	0.0626472797575198	0.712	0.99941354224958	FALSE	TRUE	transmembrane transporter activity	MF	Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other.
GO:0006281	0.0121138537409292	0.0545243001694175	0.0742815467646598	0.0742680617546059	0.0699493353401267	0.0920225037797934	0.0742815467646598	0.515	0.99941354224958	FALSE	TRUE	DNA repair	BP	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.
GO:0006260	0.00310685832344338	0.0181035732809855	0.0647209183104054	0.0760319074111896	0.0737211759442983	0.0928126922698409	0.0647209183104054	0.632	0.99941354224958	FALSE	TRUE	DNA replication	BP	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.
GO:0008757	0.0128641413564322	0.0580790757780513	0.058079075780857	0.0697586946747592	0.0674847212784848	0.0892594781930666	0.058079075780857	0.661	0.99941354224958	FALSE	TRUE	S-adenosylmethionine-dependent methyltransferase activity	MF	Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate.
GO:0005515	5.83942116700091e-10	0.0681500992430954	0.0681500992833431	0.0733158142213325	0.0775156190884799	0.103225919877387	0.0681500992833431	0.644	0.99941354224958	FALSE	TRUE	protein binding	MF	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
GO:0007165	9.93358249571894e-10	0.0855543786764881	0.0855543786599248	0.102094467928519	0.103040742306661	0.152312245414511	0.0855543786599248	0.745	0.99941354224958	FALSE	TRUE	signal transduction	BP	The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell.
GO:0006351	0.0474566579862056	0.0474566580162649	0.0944966128503082	0.0797270826539867	0.0792523123858125	0.0995640232565258	0.0944966128503082	0.419	0.99941354224958	FALSE	TRUE	transcription, DNA-templated	BP	The cellular synthesis of RNA on a template of DNA.
GO:0003899	0.0476946005019459	0.0476946005163363	0.0999589926598536	0.0829020027610836	0.0828610756891489	0.102949133323265	0.0999589926598536	0.412	0.99941354224958	FALSE	TRUE	DNA-directed 5'-3' RNA polymerase activity	MF	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template, i.e. the catalysis of DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'.
GO:0000160	1.57955598307814e-09	0.0891966105101136	0.0891966105173936	0.0909093487949549	0.0897781014136355	0.120449856595943	0.0891966105173936	0.595	0.99941354224958	FALSE	TRUE	phosphorelay signal transduction system	BP	A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins.
GO:0008270	5.06370551624456e-11	0.0338668338835003	0.0338668338952374	0.0758430211617599	0.0718356589471311	0.0906418610528251	0.0338668338952374	0.89	0.99941354224958	FALSE	TRUE	zinc ion binding	MF	Interacting selectively and non-covalently with zinc (Zn) ions.
GO:0004812	0.00197924535774998	0.00197924537573146	0.00806817971734182	0.0724487277908064	0.0708771630097662	0.0908411141569175	0.00806817971734182	1	1	FALSE	TRUE	aminoacyl-tRNA ligase activity	MF	Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP.
GO:0006265	7.56501234758782e-11	0.0693026574737417	0.0693026574920924	0.0827901100231413	0.0813230613491226	0.0999916421511275	0.0693026574920924	0.632	0.99941354224958	FALSE	TRUE	DNA topological change	BP	The process in which a transformation is induced in the topological structure of a double-stranded DNA helix, resulting in a change in linking number.
GO:0016787	1.26620866251796e-10	0.037955032711181	0.03795503283803	0.083963029683633	0.0761112891494573	0.101016716572616	0.03795503283803	0.89	0.99941354224958	FALSE	TRUE	hydrolase activity	MF	Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3.
GO:0006418	0.0164786760741087	0.0164786761699742	0.0164786762852184	0.0781052024251855	0.0758203528946412	0.0979164178423775	0.0164786762852184	0.988	1	FALSE	TRUE	tRNA aminoacylation for protein translation	BP	The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis.
GO:0009401	-0.0842434805085388	-0.0842434806393412	-0.173867948933745	0.104963608819098	0.0994262933299634	0.128866475004145	0.173867948933745	0.196	0.967496855345912	FALSE	TRUE	phosphoenolpyruvate-dependent sugar phosphotransferase system	BP	The uptake and phosphorylation of specific carbohydrates from the extracellular environment; uptake and phosphorylation are coupled, making the PTS a link between the uptake and metabolism of sugars; phosphoenolpyruvate is the original phosphate donor; phosphoenolpyruvate passes the phosphate via a signal transduction pathway, to enzyme 1 (E1), which in turn passes it on to the histidine protein, HPr; the next step in the system involves sugar-specific membrane-bound complex, enzyme 2 (EII), which transports the sugar into the cell; it includes the sugar permease, which catalyzes the transport reactions; EII is usually divided into three different domains, EIIA, EIIB, and EIIC.
GO:0000155	6.46815825047851e-10	0.0777945703845901	0.0777945705012549	0.0946850853679521	0.0944587524038805	0.13662362340416	0.0777945705012549	0.756	0.99941354224958	FALSE	TRUE	phosphorelay sensor kinase activity	MF	Catalysis of the phosphorylation of a histidine residue in response to detection of an extracellular signal such as a chemical ligand or change in environment, to initiate a change in cell state or activity. The two-component sensor is a histidine kinase that autophosphorylates a histidine residue in its active site. The phosphate is then transferred to an aspartate residue in a downstream response regulator, to trigger a response.
GO:0008168	0.0248951880724391	0.0559590624232451	0.0559590624330609	0.066867033498417	0.0655906437614802	0.0920863073265295	0.0559590624330609	0.691	0.99941354224958	FALSE	TRUE	methyltransferase activity	MF	Catalysis of the transfer of a methyl group to an acceptor molecule.
GO:0006310	0.0262705400731843	0.124199498050538	0.124199498280414	0.0765480769885702	0.073371118603794	0.100169053871266	0.124199498280414	0.251	0.974898550724638	FALSE	FALSE	DNA recombination	BP	Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction.
GO:0046872	6.48358953941079e-10	0.0349690504691422	0.0349690505588429	0.0683869370359545	0.0684298299308124	0.0885216665768115	0.0349690505588429	0.881	0.99941354224958	FALSE	TRUE	metal ion binding	MF	Interacting selectively and non-covalently with any metal ion.
GO:0003918	0.0259079607162052	0.0972110540894428	0.0972110542587501	0.0842956628442898	0.0829924812836297	0.101219279373145	0.0972110542587501	0.391	0.99941354224958	FALSE	TRUE	DNA topoisomerase type II (ATP-hydrolyzing) activity	MF	Catalysis of a DNA topological transformation by transiently cleaving a pair of complementary DNA strands to form a gate through which a second double-stranded DNA segment is passed, after which the severed strands in the first DNA segment are rejoined; product release is coupled to ATP binding and hydrolysis; changes the linking number in multiples of 2.
GO:0000287	5.4627109436893e-11	4.24974390813398e-10	0.0160307909660049	0.068462588524635	0.0652935161538121	0.0859524599373069	0.0160307909660049	0.982	1	FALSE	TRUE	magnesium ion binding	MF	Interacting selectively and non-covalently with magnesium (Mg) ions.
GO:0050660	0.00596648328773159	0.0393965769205298	0.0585099289903275	0.0741558959312043	0.0736527883746141	0.103283910739373	0.0585099289903275	0.736	0.99941354224958	FALSE	TRUE	flavin adenine dinucleotide binding	MF	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2.
GO:0003924	3.62830948010849e-11	0.0154530882696176	0.015453088296849	0.0718620543981322	0.0679895686524038	0.0881230677744073	0.015453088296849	0.991	1	FALSE	TRUE	GTPase activity	MF	Catalysis of the reaction: GTP + H2O = GDP + phosphate.
GO:0004222	-0.00766539079845115	-0.00766539085902248	-0.0622451177920036	0.0899701714517374	0.0796590374244112	0.104427450698223	0.0622451177920036	0.712	0.99941354224958	FALSE	TRUE	metalloendopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.
GO:0008982	-0.121653934081542	-0.183221816424181	-0.260049235762945	0.118045047317004	0.121765807361413	0.154121056710165	0.260049235762945	0.097	0.816017937219731	FALSE	TRUE	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	MF	Catalysis of the PEP-dependent, phosphoryl transfer-driven transport of substances across a membrane. The transport happens by catalysis of the reaction: protein N-phosphohistidine + sugar(out) = protein histidine + sugar phosphate(in). This differs from primary and secondary active transport in that the solute is modified during transport.
GO:0006298	-9.89176388473185e-11	-0.0998465740659206	-0.227617282268093	0.115868635680807	0.110727300663153	0.215341870796513	0.227617282268093	0.359	0.99941354224958	FALSE	TRUE	mismatch repair	BP	A system for the correction of errors in which an incorrect base, which cannot form hydrogen bonds with the corresponding base in the parent strand, is incorporated into the daughter strand. The mismatch repair system promotes genomic fidelity by repairing base-base mismatches, insertion-deletion loops and heterologies generated during DNA replication and recombination.
GO:0030170	3.13781373521362e-10	0.0357476849525656	0.0357476852585157	0.0740436289492203	0.0731596039586291	0.100284486110115	0.0357476852585157	0.901	0.99941354224958	FALSE	TRUE	pyridoxal phosphate binding	MF	Interacting selectively and non-covalently with pyridoxal 5' phosphate, 3-hydroxy-5-(hydroxymethyl)-2-methyl4-pyridine carboxaldehyde 5' phosphate, the biologically active form of vitamin B6.
GO:0004553	-4.06228121539826e-11	-4.83380867891624e-11	-0.0886337838787726	0.101892887483145	0.0963751322966327	0.125930212711121	0.0886337838787726	0.623	0.99941354224958	FALSE	TRUE	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	Catalysis of the hydrolysis of any O-glycosyl bond.
GO:0030983	-4.64468845295447e-10	-0.118224215878127	-0.253557172253767	0.128471146326542	0.123528520674123	0.238949763248693	0.253557172253767	0.344	0.99941354224958	FALSE	TRUE	mismatched DNA binding	MF	Interacting selectively and non-covalently with double-stranded DNA containing one or more mismatches.
GO:0016881	-7.02074206738941e-11	-1.36933749198667e-10	-0.0157055166828013	0.0779303662659471	0.0710402244196147	0.0922688641212152	0.0157055166828013	0.989	1	FALSE	TRUE	acid-amino acid ligase activity	MF	Catalysis of the ligation of an acid to an amino acid via a carbon-nitrogen bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate.
GO:0003887	0.0198686856438611	0.0198686858604003	0.126001124158033	0.0767052553033417	0.0770814747797788	0.100795178263148	0.126001124158033	0.262	0.975222222222222	FALSE	TRUE	DNA-directed DNA polymerase activity	MF	Catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1); the synthesis of DNA from deoxyribonucleotide triphosphates in the presence of a DNA template and a 3'hydroxyl group.
GO:0006096	-8.29675486770001e-11	-6.5020855610534e-10	-0.00997769598058075	0.0660519880991959	0.0672024019007734	0.085560111059729	0.00997769598058075	0.996	1	FALSE	TRUE	glycolytic process	BP	The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules.
GO:0051536	1.78617991647563e-10	0.0222001801675834	0.0242606718667967	0.0784912788449857	0.0744351145817295	0.100848771866583	0.0242606718667967	0.965	1	FALSE	TRUE	iron-sulfur cluster binding	MF	Interacting selectively and non-covalently with an iron-sulfur cluster, a combination of iron and sulfur atoms.
GO:0015074	6.61806595045649e-11	0.0953152332822082	0.0953152332263835	0.0847885388845137	0.0767496446990745	0.101228002094475	0.0953152332263835	0.416	0.99941354224958	FALSE	FALSE	DNA integration	BP	The process in which a segment of DNA is incorporated into another, usually larger, DNA molecule such as a chromosome.
GO:0001522	-7.0450446166728e-11	-1.3946284783314e-10	-0.0403269774455817	0.0702137733427062	0.0663044484754988	0.091244954796367	0.0403269774455817	0.834	0.99941354224958	FALSE	TRUE	pseudouridine synthesis	BP	The intramolecular conversion of uridine to pseudouridine within an RNA molecule. This posttranscriptional base modification occurs in tRNA, rRNA, and snRNAs.
GO:0009451	-7.04131167141563e-11	-1.39382493159926e-10	-0.0403259271669476	0.0702134677900673	0.0663044312430439	0.0912449169203781	0.0403259271669476	0.832	0.99941354224958	FALSE	TRUE	RNA modification	BP	The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
GO:0009982	-2.09237687467269e-10	-4.00507550820336e-10	-0.037500996329056	0.0698524504081958	0.066133665313826	0.0911328430288547	0.037500996329056	0.862	0.99941354224958	FALSE	TRUE	pseudouridine synthase activity	MF	Catalysis of the reaction: RNA uridine = RNA pseudouridine. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5.
GO:0006457	0.00482658861036902	0.00786274331500994	0.00786274374188281	0.0694656110576351	0.0647716879483533	0.0860295027624621	0.00786274374188281	1	1	FALSE	TRUE	protein folding	BP	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
GO:0016310	-7.40155572938211e-11	0.0302827164398562	0.0302827165781449	0.0801429973541719	0.0813843394246725	0.108334634948408	0.0302827165781449	0.946	0.99941354224958	FALSE	TRUE	phosphorylation	BP	The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide.
GO:0016747	6.20469591139598e-13	0.0795124592424231	0.0795124592158023	0.0876336352527328	0.0867169671384084	0.116229957023032	0.0795124592158023	0.643	0.99941354224958	FALSE	TRUE	transferase activity, transferring acyl groups other than amino-acyl groups	MF	Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor).
GO:0016772	1.32744880487952e-11	0.0222983345257145	0.0222983347629291	0.0849427375682041	0.0862429276932475	0.114054680376366	0.0222983347629291	0.975	1	FALSE	TRUE	transferase activity, transferring phosphorus-containing groups	MF	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor).
GO:0016301	7.66788192130861e-11	0.0389199575776785	0.0389199575883162	0.074366816340974	0.0720533383356297	0.0948096993098032	0.0389199575883162	0.871	0.99941354224958	FALSE	TRUE	kinase activity	MF	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.
GO:0016746	0.00838800041820399	0.0412424194309653	0.0412424195411819	0.0703248405082405	0.0704309398628608	0.092076352048619	0.0412424195411819	0.822	0.99941354224958	FALSE	TRUE	transferase activity, transferring acyl groups	MF	Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor).
GO:0006396	2.79860672256641e-10	-2.19207015134375e-09	-0.0226539498710805	0.0677815948811698	0.0642254951216263	0.0867717012269474	0.0226539498710805	0.961	1	FALSE	TRUE	RNA processing	BP	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules.
GO:0006352	0.033754989161639	0.108185143838822	0.108185144664686	0.0775708479547579	0.0834502891945373	0.105046166407599	0.108185144664686	0.341	0.99941354224958	FALSE	TRUE	DNA-templated transcription, initiation	BP	Any process involved in the assembly of the RNA polymerase preinitiation complex (PIC) at the core promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. The initiation phase ends just before and does not include promoter clearance, or release, which is the transition between the initiation and elongation phases of transcription.
GO:0004252	-0.0572048446686848	-0.0572048447138702	-0.0677730665116472	0.0810577537248009	0.0790682955845749	0.0941941195801857	0.0677730665116472	0.612	0.99941354224958	FALSE	TRUE	serine-type endopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
GO:0015986	1.90709762667058e-10	0.00789600026725846	0.0078960003299173	0.0680048885957811	0.0655893874359956	0.0926521423103113	0.0078960003299173	0.998	1	FALSE	TRUE	ATP synthesis coupled proton transport	BP	The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.
GO:0043565	1.08969419284847e-11	0.054973181949493	0.0549731819923349	0.0788320671173391	0.0726306321443269	0.104844823565352	0.0549731819923349	0.777	0.99941354224958	FALSE	TRUE	sequence-specific DNA binding	MF	Interacting selectively and non-covalently with DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding.
GO:0140359	-2.34328040725684e-10	-1.99970127882347e-10	-0.0967843583594193	0.0909444417436884	0.0857633460266951	0.118716851094474	0.0967843583594193	0.522	0.99941354224958	FALSE	TRUE	none	none	none
GO:0008033	-1.82847993942789e-10	-0.0273009484949652	-0.0853022348282998	0.0715709397292282	0.067523103403697	0.0890885581975996	0.0853022348282998	0.418	0.99941354224958	FALSE	TRUE	tRNA processing	BP	The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.
GO:0006164	1.71007042637561e-09	1.77995512711443e-09	0.007500779667366	0.0754206073156252	0.0744215073823344	0.0956072153283096	0.007500779667366	0.999	1	FALSE	TRUE	purine nucleotide biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.
GO:0015031	-0.0116419374462261	-0.0116419374351597	-0.0116419374825344	0.0765030080297231	0.0737379084760236	0.0953217343452102	0.0116419374825344	0.998	1	FALSE	TRUE	protein transport	BP	The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0016627	1.09179848601288e-10	0.140569034207994	0.142839672120027	0.119383972353484	0.112185555666247	0.163585444198508	0.142839672120027	0.472	0.99941354224958	FALSE	FALSE	oxidoreductase activity, acting on the CH-CH group of donors	MF	Catalysis of an oxidation-reduction (redox) reaction in which a CH-CH group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor.
GO:0003678	0.0525197459043292	0.0817055217814166	0.0817055216252815	0.0827456861052637	0.0768166648025437	0.0982530224273643	0.0817055216252815	0.502	0.99941354224958	FALSE	TRUE	DNA helicase activity	MF	Catalysis of the reaction: NTP + H2O = NDP + phosphate, to drive the unwinding of a DNA helix.
GO:0043190	0.011133312845831	0.0290849077270061	0.0290849077531494	0.0764237920492333	0.0711729711430205	0.0983678860364196	0.0290849077531494	0.926	0.99941354224958	FALSE	TRUE	ATP-binding cassette (ABC) transporter complex	CC	A complex for the transport of metabolites into and out of the cell, typically comprised of four domains; two membrane-associated domains and two ATP-binding domains at the intracellular face of the membrane, that form a central pore through the plasma membrane. Each of the four core domains may be encoded as a separate polypeptide or the domains can be fused in any one of a number of ways into multidomain polypeptides. In Bacteria and Archaebacteria, ABC transporters also include substrate binding proteins to bind substrate external to the cytoplasm and deliver it to the transporter.
