"","c__Clostridia","d__Bacteria","f__Lachnospiraceae","f__Oscillospiraceae","f__Ruminococcaceae","f__Veillonellaceae","g__[Clostridium]_innocuum_group","g__[Eubacterium]_coprostanoligenes_group","g__[Eubacterium]_eligens_group","g__[Eubacterium]_hallii_group","g__[Eubacterium]_ruminantium_group","g__[Ruminococcus]_gauvreauii_group","g__[Ruminococcus]_gnavus_group","g__[Ruminococcus]_torques_group","g__Acidaminococcus","g__Actinomyces","g__Agathobacter","g__Alistipes","g__Anaerostipes","g__Bacteroides","g__Bifidobacterium","g__Bilophila","g__Blautia","g__Butyricicoccus","g__Butyricimonas","g__Catenibacterium","g__Christensenellaceae_R-7_group","g__Clostridia_UCG-014","g__Clostridia_vadinBB60_group","g__Clostridium_sensu_stricto_1","g__Colidextribacter","g__Collinsella","g__Coprococcus","g__Dialister","g__Dorea","g__DTU089","g__Erysipelotrichaceae_UCG-003","g__Escherichia-Shigella","g__Faecalibacterium","g__Flavonifractor","g__Fusicatenibacter","g__Fusobacterium","g__GCA-900066575","g__Haemophilus","g__Holdemanella","g__Howardella","g__Incertae_Sedis","g__Intestinibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae","g__Lachnospiraceae_NK4A136_group","g__Lachnospiraceae_UCG-001","g__Lachnospiraceae_UCG-004","g__Marvinbryantia","g__Megasphaera","g__Methanobrevibacter","g__Mitsuokella","g__Monoglobus","g__NK4A214_group","g__Odoribacter","g__Oscillibacter","g__Parabacteroides","g__Paraprevotella","g__Parasutterella","g__Phascolarctobacterium","g__Prevotella","g__Romboutsia","g__Roseburia","g__Ruminococcus","g__Slackia","g__Streptococcus","g__Subdoligranulum","g__Sutterella","g__Turicibacter","g__UCG-002","g__UCG-003","g__UCG-005","g__UCG-010","g__uncultured","g__Veillonella","o__Lactobacillales","o__Oscillospirales","s__[Clostridium]_leptum","s__[Eubacterium]_siraeum","s__Alistipes_obesi","s__Alistipes_shahii","s__Alistipes_sp.","s__Anaerostipes_hadrus","s__bacterium_YE57","s__Bacteroidaceae_bacterium","s__Bacteroides_stercoris","s__Bacteroides_vulgatus","s__Clostridium_sp.","s__Dorea_longicatena","s__Eubacterium_ramulus","s__gut_metagenome","s__human_gut","s__Lachnospiraceae_bacterium","s__Massiliprevotella_massiliensis","s__Megasphaera_elsdenii","s__metagenome","s__Parabacteroides_merdae","s__Prevotella_corporis","s__Prevotellaceae_bacterium","s__Trichuris_trichiura","s__uncultured_Alistipes","s__uncultured_bacterium","s__uncultured_Blautia","s__uncultured_Clostridium","s__uncultured_Desulfovibrionaceae","s__uncultured_Dorea","s__uncultured_Eubacterium","s__uncultured_Lachnospiraceae","s__uncultured_marine","s__uncultured_organism","s__uncultured_prokaryote","s__uncultured_Roseburia","s__uncultured_rumen","s__uncultured_Veillonellaceae","s__unidentified","Unassigned"
"g__Coprococcus",0.307080706649322,-0.40281855207648,0.199627044307943,0.239613184592192,0.156011249714412,-0.250199371603653,-0.212748423425226,0.0985392227106775,-0.0719666676625097,0.249147821042273,-0.139377017448993,0.362416550190264,0.436310672082099,0.187757206640072,-0.422503467807674,-0.108508098926281,-0.179629427330198,-0.115525037980411,-0.128611113389391,-0.0247300398683203,-0.171662807535973,-0.692042254607031,0.0508722937786148,0.581670133176059,-0.175507734388354,0.0669798479230587,0.158167971446471,-0.242247518853283,0.0239936445629667,-0.401931023590012,-0.113513008002151,-0.221521985180579,0,-0.408458756655612,0.161547261282262,-0.0738702117085009,-0.388058982297534,0.585291923191745,0.16187650165486,-0.626261770444066,0.374429912350557,0.282881380288319,0.153375383783694,0.413543097862716,-0.0154352168574427,-0.143680185483721,0.152434297641712,-0.271071610716019,-0.54998014714349,0.0649287380598731,0.205948503469851,-0.125423572832654,-0.385102779370844,0.0841534627973586,0.405422206275282,-0.348220011626528,-0.251715385905498,-0.0338561959670016,0.0406729233737129,-0.266628400584828,-0.120672870693824,-0.547771092181119,-0.337429081485306,-0.54783934384846,0.0740955049130592,0.0370792181479159,-0.109446250759338,-0.0930479259985755,0.128585471016617,0.390806327446494,0.283008325266042,0.00668635905306391,0.171276036167539,-0.342496262793954,-0.179939402183463,0.417076170013808,0.120751853786681,-0.236589264869895,-0.400486823421327,0.333263395534623,0.27240076518071,0.906893325776274,0.0459913768454665,-0.182227701754531,-0.527487829463926,-0.18083894500938,-0.0402786676781889,0.282478871819533,-0.573542522766579,-0.613922543121984,-0.256687638640651,-0.350447580774236,-0.0686500623015184,-0.00446938372657235,-0.105891281597125,-0.178996943048194,0.29546254965774,0.187777236030681,-0.53154800382776,0.459644400847099,0.00399715654137464,0.303284550600383,-0.374322904202889,0.519147253856347,-0.11535412466652,-0.148444388637335,0.040923679059334,0.338181380124329,-0.100411095389604,0.0891820706321099,-0.126168210577025,-0.0399847651626961,-0.179840764203668,-0.269823330195667,-0.152391676407044,0.228651474340695,0.344462626993918,0.570679833952225,-0.100402400050826,-0.015612580955487,0.476367608436092,0.335685898114749
"g__Dialister",-0.236050058413587,0.0673106358162318,0.414803570951054,0.467053219710213,0.149372105015122,-0.0613032479656585,0.159500175706355,0.28665275145524,-0.150264979332645,0.327766524570986,-0.0892310911357037,-0.00454175725091424,-0.45742255935669,-0.142700240805156,-0.159303892275737,0.0820712535009763,-0.256283977385898,-0.0650303285954348,-0.308897953321315,0.1586280813591,0.0903996476670443,-0.0816893171498022,-0.065894937590967,-0.0525199391912699,-0.0315267797612932,-0.316530392550271,-0.0792257967395262,-0.503440336135022,-0.311496731672834,-0.165624176670427,0.656381633600102,0.256944756978155,-0.408458756655612,0,0.179729645517696,-0.0133511981127479,-0.135644391920672,-0.497419960909751,0.0361721154789185,-0.248759022589496,0.0906388346290463,-0.704300694863,0.216167566504371,-0.140443549085962,0.652303772019475,-0.479703345159605,0.016009106098773,0.133417767314899,0.0321274944629649,0.119668971760137,0.34945711724189,-0.0656190226444023,-0.010538056443604,0.166105694239509,0.333563654624481,0.0337591400459859,-0.631316051865843,0.301942101508563,0.408718091696212,-0.00852849010810583,-0.379875948451975,0.0829780861762176,0.0933130987264539,-0.350857294123358,0.11109311472097,-0.0724625300960975,-0.152241414967486,-0.173616762247687,0.160336926604285,0.166100731373779,0.551167879042345,-0.228792500381642,-0.0299122699756001,-0.658280963611179,0.190573911925847,0.633973223139259,0.4898065526887,-0.230755528890661,0.722569368255419,-0.124702230783429,-0.310623363189414,0.0213730642191748,-0.0521976932912268,-0.703561123659095,-0.453977928382424,-0.819470248807705,0.302186116724409,-0.621919860786512,0.172551091337314,-0.401143538791817,-0.117992434675764,0.0564362710727863,0.591229873036431,0.355160346842229,0.421908104721606,0.0888879126635146,0.12471615601989,0.0682399817624319,0.217809767775296,0.217509522140092,0.355569241432456,0.224796473590044,0.0545822522146611,0.210424431378662,-0.176595231826064,-0.19859090999909,-0.277357706235074,0.566603026694895,-0.312810277015557,-0.128550933740532,-0.0143693562508801,-0.0606384825371782,-0.38785433766054,0.11593263752754,0.25738616479126,0.103907125481927,0.0626477926901437,0.00894702634731892,0.0616648678022915,0.310647376895932,0.374158128474663,0.472755193183731
"g__Dorea",0.233119600076083,0.0920826609211748,0.0869856466838679,-0.136113207569898,0.398037968175131,-0.729533949451345,0.485693542391807,-0.0149070364233653,-0.032863512672353,0.251275475296993,0.428898403019929,0.0869396736341863,-0.207414160200498,0.367648635714874,-0.22812561870626,0.206058704573852,0.122028308881725,-0.329371024910766,-0.151948061657403,-0.0656870688443531,-0.346590648455127,0.00826424283563676,0.0309714661295172,0.088300502320248,-0.198589696441252,0.237000366300374,0.238619360405229,-0.240209844678081,-0.129167933964763,-0.551582982962147,-0.179026012342702,-0.0687051619553328,0.161547261282262,0.179729645517696,0,0.0656171278676577,-0.595305013149935,0.378646784134912,0.343188187525294,0.436652968504817,-0.0224546013524068,1.33962425949137,0.0952525807252419,0.00983596204575186,-0.0753683699018826,-0.0922191562778053,0.364764536699071,-0.354692664290988,-0.373861496744104,0.291094734439189,0.530713913173527,-0.00414382348850013,-0.292220148332647,0.00226775924739989,0.176450875241557,0.485998682963263,0.145053242867762,-0.447591068930665,0.331123894604856,-0.366005288319842,0.109662224484023,0.018503842745068,-0.215679402688168,0.512767877753022,-0.53537386699396,-0.361028980735344,-0.115916488776299,-0.308089487635277,0.157115810476451,0.303495655555035,-0.501133545530543,-0.159746460342593,0.533376572996118,0.0790763657311205,-0.480860168026451,0.0422656387075389,-0.516135736369513,-0.270256714072461,-0.523986215553221,0.282804428937365,0.471697115524562,-0.602526302548247,0.128479478649792,-0.21987214170673,0.0644220249776766,0.122987643293543,0.175429204338361,0.352163991704403,-0.166076577131243,-0.246369178108134,1.1866064956955,0.000266757399485423,-0.0145435166785444,-0.16440940680633,-0.327468284031476,0.102109083847286,0.245361826759874,0.103632478446305,0.508798897348473,0.469294391751308,-0.413009839126509,0.121521776088429,-0.212487598837135,0.478950237151659,-0.210787114349389,0.110859844870607,0.22102799994715,-0.0177137122177111,0.131134272187943,0.384978748431637,0.149347025811388,0.263526049061953,-0.100514580579883,0.275480203844315,0.0655700165286339,0.646325508894583,0.503663457574354,0.84584907504539,0.181252919109623,0.268283099786107,0.117246750237929,-0.0926744017492188
"g__DTU089",0,0.33394079842012,0.841765839410872,-0.0870285469920186,-0.166103471520792,0,0,0,-0.130400241032698,0.56938952837313,0,0.400693021536707,0,-0.355215105627235,0,0,0.170638647017562,-0.121787320693521,-0.177126344214493,-0.70324522732987,-0.436362787472079,-0.296620093830768,0.0838890617672354,0.283689250818406,-0.575275416581106,0.189465523351332,0.192732554054082,-0.572218359281192,0,-0.130400241032698,-0.0913333913527425,0.289845097626814,-0.0738702117085009,-0.0133511981127479,0.0656171278676577,0,0,-0.0400928195363408,0.336053570518964,0.509984641271797,-0.355987214064354,0,0,0,0.0171737210753364,0,0.401576623789278,0.229100861628187,0.551949375696253,-0.0692195419543333,0,0.0776365389379208,0,-0.750482990947932,0.17477148097175,0,0,0,-0.109267261553018,0,-0.275565109864664,0.370873153723426,-0.333644403423119,-0.0400928195363408,0,0,0.971376297349578,0,-0.114170974339798,0.435191903114751,0,0.0655381136462414,0.0793946868376869,-0.602376160862689,0,0.170344353136791,0.130400241032698,0.328055071761454,0,-0.0640347207652375,0,0,0.976822878510005,0.622935632757497,0,0,0,0,0,0,0,0,-0.0783710003945958,0.0861102733464722,0,-0.190634710742504,-0.0932852518788181,0.985434228143365,0,0,0,0.78144458240335,-0.28059732059551,0,-0.456742441750733,0.0735788364171256,0,0.508589478926898,0.294519604203112,0.0147941133570454,0,0.210964476422636,0.367533329526736,0,0,0.354249190141469,0.0286288092247157,0,-0.00667525703314239,0,-0.00667525703314239,-0.624106662496552
"g__Erysipelotrichaceae_UCG-003",0.230968912192542,0.495145260962761,-0.062862199423746,0.510050181365194,1.47519905168655,0,-0.239992587787558,-0.490614270601918,-0.123222772832956,0.243599212597465,0,0.0936079186401399,0.343000350101303,-0.357732052119937,0.0745744103458,0,-0.274106782515597,-0.0163259987362957,0.0372451336222437,0.0886325656384124,0.105599219805114,0.690217912740031,-0.996674174906141,0.0535370169242689,0.0816691255633937,0.106871535628031,-0.347285221481749,-0.405735143945172,0,-0.250139813660891,0.338949533982897,0.166945862340847,-0.388058982297534,-0.135644391920672,-0.595305013149935,0,0,0.170370720784179,-0.0531349197790792,0.0611833367115462,-0.8744195942272,0,-0.27624474100645,-0.542776155176007,0.652255980764319,0.261271596661893,-0.236893040414034,0.0380103175246692,-0.363245918044372,-0.694394028818716,0,0.0906126897701321,0.112827597525426,-0.0682487249093387,-0.108354925017306,0,0,0,-0.0014868398494484,0,0.487777080357431,0.0635154533522116,-0.246992404205598,0.0735788364171256,0.609964914770963,0.144273316358083,-0.327361875826684,0.000355569741615325,0.119286350750385,-0.101005589583651,0.110705588169189,-0.724260123227051,-0.705723594735529,0.0692338140142746,0.192732554054082,0.593063757585177,0.0797947771405086,-0.0401764529515503,0,-0.272294601531882,0.173092182673444,0.465162101253338,-0.219819493654528,0.21719807432848,-0.26622420436823,0,0.3875820816909,0.250114776069872,0.333168390996991,-0.132563344870236,-0.277125909278258,-1.3408777523711,-0.114455219409496,0.486946588846874,-0.333168390996991,-0.619545160942117,0.176745396738321,-0.374965941427355,0,0.15693902525347,0,0.090796933853263,-0.355169529024251,0,1.35950803484663,-0.0837897012355951,0.182521796207804,0.0566910108608251,0.945870486479356,-0.132071164095429,-0.0286288092247157,-0.884408086460242,-0.750786240962376,-0.0953353477310756,0.0745744103458,0.34616400669613,0.316630666284565,-0.175597927252741,0.455048015589646,-0.206393192727267,-0.434376814617864,0
"g__Escherichia-Shigella",-0.778367972236,0.217249673871452,0.0321657259162991,-0.217674963875093,0.284885700463271,0,-0.660060931710321,0.516409113348297,-0.811242602395408,0.218727841740168,0.192732554054082,0.0352593302706585,0.495570261082402,0.182036977796258,-0.047430477213986,0.383095498744176,-0.350606253898573,-0.64922780334575,0.216150919126089,-0.342807910694968,-0.427944287904336,-0.501584784978045,0.160950042626824,-0.307054648108618,-0.448262634010127,0.869936595303106,0.299288587693748,-0.250169863301548,0.328055071761454,0.182821927272833,-0.352597191630448,0.168571653841282,0.585291923191745,-0.497419960909751,0.378646784134912,-0.0400928195363408,0.170370720784179,0,-0.362550055540201,0.1416790181483,-0.0755814194057669,0.228201761822593,-0.024426173281301,-0.333124579125178,0.295871460901094,0.257185343973312,-0.162633044518706,0.106201697480058,0.245157352909278,-0.712025486252384,0.0400928195363408,0.00142364564227121,-0.13922083506801,0.309215773556594,0.146639392499293,-0.294259643064111,0,0.0200285076868333,-0.286221827862447,-0.203606946261715,-1.18048457309151,0.0179421265234973,-0.29379348624045,-0.579693140172934,-0.528472811000722,0.275565109864664,0.551967645779997,0.136290684841441,0.0415243201798752,0.0965357474672556,-0.597981867388883,-0.213268894567373,-0.511242054188179,-0.00126033160871401,0.357339953429493,0.281652533563666,0.0926056264476345,-0.1528436104854,0,-0.0692501337073267,-0.0833464473828317,0.905670617211896,-0.141247548506692,-0.1386164215107,-0.0135690990735716,-0.558653882239422,-0.178765897771654,-0.320161615392436,0.473847307576596,-0.691147875095268,0.547941858523226,0.0747603068377636,0.0658823222189633,-1.37707073226351,-0.352905941724799,0.085863234897531,0.0841298577832204,0.386414705249663,0.0695013522616789,-0.340157204365455,-0.84764504412793,0.321893106396228,-0.133614234537633,0,0.525314724397457,0.392530584422118,-1.18191602295508,0.218412488542039,-0.927190126287136,0.399027109307186,-0.376642584632812,0.114087963132899,-0.237498370590102,0.678299878704279,-0.396162138751452,0.315784694237925,-0.145834238629423,0.125827823641637,0.572049038137598,0.701039215413688,-0.00104256033008187,0.142812690632413
"g__Faecalibacterium",-0.189430981684895,-0.137320676974119,-0.142958470597738,0.299709455131011,0.161282653112321,-0.0208965840879636,-0.63478143044006,0.190321776479675,-0.341266362511272,0.355909305788693,-0.594948721715292,0.242346373846451,0.345108909980651,0.241847877681628,0.146025865199792,0.247199747031007,0.0268935077920118,-0.215201193603408,0.201729398671214,-0.443562144961898,0.0751780145120788,-0.315173879387178,-0.00361418776727995,-0.261261246574596,-0.455236073691587,0.277763479033505,-0.280679042121605,-0.30284739286356,-0.418921097457564,-0.497745551037274,0.0398227082831824,-0.402146264817599,0.16187650165486,0.0361721154789185,0.343188187525294,0.336053570518964,-0.0531349197790792,-0.362550055540201,0,-0.643531735195508,0.344828323047964,-0.559271324125094,-0.0740673127016628,0.342929693020532,0.104814516214304,0.286214716280343,-0.321389540547592,0.291807633822777,0.0364429685788464,0.128489394040488,0.381971064303079,-0.0613399433135522,-0.150897319478331,0.089681835465172,0.633182263055895,-0.516818675860525,-0.558312817674093,-0.4709906955642,-0.0792356677179536,-0.309346666419018,-0.155157895155965,-0.304970948936975,-0.225506312660332,0.179379405387495,-0.061082971110006,-0.319327114567315,0.329295331369104,0.30556025438415,-0.0155534289339286,0.272296330565301,0.0332534907481747,-0.253023527867498,-0.275399622841367,-0.106776862248189,-0.192837703336536,-0.220342311874139,-0.199061285704978,-0.828732094128334,-0.242336205817874,0.0822613043833086,-0.0554684011069174,0.00931230925447253,-0.402220857663156,-0.033104843238154,-0.364296479690282,-0.810730857556795,-0.194600558283047,-0.0788079551051325,-0.070427183979254,-0.337070090262728,0.830176724678745,-0.685470802483808,-0.315706908601821,0.336501261355608,0.460616727211795,-0.239612029895163,0.20175145557936,-0.0465504719577506,0.334392622628267,-0.126199978649611,0.125567286424715,0.560365677094354,-0.67830374765111,-0.213882643549043,0.29460874936877,-0.0607654227568463,-0.142450348299293,-0.207322301976126,0.0755151719336435,0.309495391841716,-0.198913251546664,-0.00889231334076993,0.295231778725613,-0.69599813490573,-0.185707797500481,0.0400883647282632,-0.143306273221367,-0.122751298937288,0.046165136461591,0.405493973391574,-0.159851567121531,0.363058217688895
"g__Flavonifractor",-0.28059732059551,-0.0142473837796172,-1.14935831401046,-0.604802465421367,-0.706931029419731,0.383095498744176,-0.52376816674782,0.357770059800684,-0.0689578765374834,0.396395332242741,0,0.215452887304237,0.0398272168639255,0.171945859802055,-0.035943013090607,-0.192732554054082,-0.145283194833986,0.77116567357096,-0.29751317151897,0.126116295224495,0.277818499495926,0.738065360000059,0.211295035270466,-0.372693352181198,0.301211807794057,-0.0548337614378007,-0.211103183836081,-0.383235856913018,-0.302368262473118,0.766430792138713,-0.292571672794876,0.3695135220977,-0.626261770444066,-0.248759022589496,0.436652968504817,0.509984641271797,0.0611833367115462,0.1416790181483,-0.643531735195508,0,-0.848499141317646,0,-0.880068897972033,-0.0305863607949065,0.445512771460754,-0.287647271535002,0.272319250826942,0.708359914446016,0.484682591845655,-0.413534459634358,0,-0.663003341386624,0,-0.366942904602847,-0.558690525131252,0.424577371035842,0,-0.302368262473118,-0.23119258549688,0.0745744103458,0.430438984730108,-0.241393577087253,-0.152922354230488,0.202786297621696,-0.159484745044736,0.104072237576797,-0.260080466943928,-0.0725475502282676,0.12632717855731,0.155849734306117,0.369723241623085,0.46279056500432,-0.471503323363579,-0.516048016030023,0.70339806455812,-0.572418028978634,0.00715614032705698,0.159920786065728,0,-0.702839687462032,-0.0809228756649164,-0.0368779564655001,-0.296485338441496,0.144737436757691,-0.137888655273509,0.0779105790442259,0.103826779642867,-0.33854262103418,0.656783559674381,-0.0518723732552233,0.13922083506801,0.487901801314761,0.782425970591166,-0.136645225929679,0,-0.222656746687428,-0.497607250261137,-0.182250394870666,0,0.270520838093083,-0.352905941724799,-0.0678295988355028,0.191528001563621,0,0.10782428164616,0.300609176320979,0.0332810196050148,-0.227974881827651,-0.56732739802531,-0.0373687403487828,0.206393192727267,-0.108729693420373,-0.601192127247233,-0.051569342952193,-0.350526930397025,-0.78897334914635,-0.763223168825664,0.173092182673444,-0.127131947044651,0.121689535814037,-0.240603785348464,0.0415317190272376
"g__Fusicatenibacter",0.0478190686612636,-0.0461206045075419,0.180400750636965,-0.0505198936770723,0.566456754647028,-1.14088294165252,-0.0212343785325391,0.153485056966156,0.13363836945967,0.332698099137755,0.139985447606948,-0.179511329274273,-0.56273837363627,0.479478853438298,-0.0639928145017001,-0.248779067457978,0.0297221195490142,-0.447201478485824,-0.379069414788584,-0.588457169057681,0.430532440446899,-0.261646027727608,0.0150825485171694,0.707832787506821,-0.140222510150304,0.020652743169678,0.422929249520783,0.274024596673511,0.0487943927875698,0.0949218852947615,-0.120568182652715,0.0453592735453503,0.374429912350557,0.0906388346290463,-0.0224546013524068,-0.355987214064354,-0.8744195942272,-0.0755814194057669,0.344828323047964,-0.848499141317646,0,0.8772095472519,0.342577159558232,0.494449008829937,0.0995669646899477,0.320511637324875,-0.159021731693986,-0.116168142122704,0.0352375165772214,0.470121603943794,0.326214174980342,-0.310362369372128,0.0333299151746718,0.0421121384556036,0.0608965113359993,-0.075585830329355,0.147365285761073,-0.238343439641983,0.353238893032877,-0.180714934915826,0.110123444269026,-0.116991689768131,-0.708889406213288,-0.0899221486802075,-0.433181727667907,0.106710454020299,0.118771409324064,-0.00040814437795561,0.295404118025694,-0.237150048924886,-0.236348966813278,0.0260698110646426,-0.098341227745849,0.139233119556966,0.0214512789552397,0.0585309349775049,-0.389505060575523,-0.214860543621572,-0.308328701036572,0.146918337667036,-0.209322065194226,0.324043553108497,0.357626726135855,-0.200436697040783,0.196424232708905,-0.197423724868199,-0.243594907898442,0.0901673844263789,0.222663819735271,0.0925592826414097,0.243084769015815,-0.325229755815904,-0.242062108531617,-0.146881123557032,-0.222564617098952,0.0115506223358313,0.336382508594409,0.0414943005279837,0.152822159065195,0.350136010293424,0.335286412732118,0.507567810712035,-0.8313502078708,0.0424356068999105,0.191973619113254,0.521426673333718,-0.27045749240627,0.29213974648907,0.291498110474026,-0.177639125850064,-0.542616986422798,0.19269024791957,0.193194369464586,-0.184988159702665,-0.410853662657017,0.166068145647752,0.196332067823321,-0.324561297340849,-0.0360744394410555,-0.229316007564304,0.009574157931775,0.798826005115119
"g__Fusobacterium",0,-0.239992587787558,0.112499183160229,-0.0683276156674174,-0.411890716439179,0,0,0.0400928195363408,0,0.737419032803855,0,0.0577635625934962,0,0.458009563869289,0,0,-0.0489715150113456,0.206203311115035,0.221249404584283,-0.491504940800702,0,-0.0601595848596342,0.0547555369464523,0.083462879678528,-0.203606946261715,0.926277148716372,0.275565109864664,0,0,0,-0.294489105295177,0.537435148458666,0.282881380288319,-0.704300694863,1.33962425949137,0,0,0.228201761822593,-0.559271324125094,0,0.8772095472519,0,-0.341524961121737,-0.224512304133357,-0.0135911280667647,-0.0639552489038525,-0.266771235582351,0,-0.257068309615676,0.260840984897304,0,-0.306939947273739,0,0.16920022477753,0.644591727643601,0,0,0,0,0,0,-0.496615555739761,-0.0924878993822611,0,-0.0745744103458,0,0.0249665461756339,0.319541983548454,-0.756558473872543,0.328055071761454,0,-0.71944915499489,-0.199996891271879,-0.944304313153547,0,-0.0208050487879308,0.487539880197593,0,0,-0.0569435324700861,0,0,0,0,0,0,0.0937666051341318,0,-0.109267261553018,0,0,-0.0172747311763465,-0.137531208705638,0,0,-0.0875137978967344,-0.287634248392788,0.209163960790778,0,-0.00526562305885987,0,0.677703644306825,-0.721896349684937,0,0.355615192923103,0.125417206728407,-0.060540655102242,0.295188998624887,-0.072556999207911,-0.00568950176069156,-0.341081158182111,0.673237088641788,0.124547465789525,0,0,0.200498262887304,-0.16916814130058,0,-0.247758355987605,1.0474519871803,0.227787730315056,0
"g__GCA-900066575",-0.460266261693776,0.214888746555789,-0.0660533387387923,-0.118583346330337,0.00522470065834557,0.308766334023974,0,0.324731191596171,0.0938094251095174,-0.0411660523876743,-0.857861940172525,-0.47614724269158,0,0.756774423405188,0.0401764529515503,0.452143313590255,0.088343455105965,-0.0871417101082512,0.495745651556395,0.0911881450222608,0.817035385647507,-0.204134687652575,-0.190697619939185,-0.509980539937867,-0.0334493895441493,-0.00062816745213233,-0.0258624390212474,0.283943655628813,0.271087906956122,-0.179216421107678,-0.658739358087489,0.182223119918392,0.153375383783694,0.216167566504371,0.0952525807252419,0,-0.27624474100645,-0.024426173281301,-0.0740673127016628,-0.880068897972033,0.342577159558232,-0.341524961121737,0,-0.241810773500627,-0.125196168105819,-0.0783461002879739,-0.0769563133486086,-0.135578587441416,0.281405505388618,-0.440857948060472,-0.21617315682028,-0.241584701321816,0.225386430007483,-0.476085920095201,-0.220199547405042,0.0413527986338146,-0.0067655309090902,0.323435821982831,-0.447094939073781,-0.149311397166212,-0.353649477655259,0.0459643141026832,0.370193891629987,-0.190279255414687,-0.0520060200536392,0.364809387419419,-0.0240225095127574,0.0286708807731596,0.22681646911489,-0.26954510475123,-0.341995403673937,0.0573865087024302,-0.353808330793423,-0.307130658123739,0.312430601844306,-0.2460457991444,-0.467194060152011,-0.0362840448875428,0.0203093374247232,-0.0803557295712719,0.0451262953484985,0.0961526044967685,0.476647312224137,0.14216583817955,0.0873799869971492,-0.267035995321522,0.422810968711459,0.0281105645964704,-0.69226607213367,0.317909567180622,0.251573608589124,0.25558716874984,0.0744704785112624,0.146334501765077,0.391137580859929,0.344727431814218,0.16444871371922,-0.521730416916652,-0.208931469618019,-0.114890596533241,-0.129243833662998,-0.157125086880347,0.159360492790796,0.49481113792052,0.207183618918279,-0.480814097727135,0.250380535703283,-0.145145830480114,-0.0630841321679042,0.635243461751581,0.252751118922357,-0.0642516309477148,0.417665228657551,0.59841669754682,0.399566905406067,-0.402371654807444,0.0522347765200041,-1.1384224184908,-0.134240223998003,0.263186234028448,-0.0197679831766202,0.559258869056949
"g__Haemophilus",0.17577057093522,-0.347285221481749,0.404792909305354,0.334226021066735,0.142718553574751,-0.903122315980628,-0.380974286622964,0.168704452256462,-0.295374802572806,-0.468661638951626,0.612017410497295,-0.0643613720644203,0.120895979997893,0.0621426060511546,-0.64371155810515,0.0172747311763465,-0.216118250561928,0.502088853950712,0.247298105073012,0.179286177503603,0.0106977216242451,0.0915670273183524,-0.0525806300586802,0.350551824610972,0.647708274982669,-0.171902494652254,0.23148005899771,0.173092182673444,-0.478285394076543,0.212528317427828,0.0655154167995585,-0.0631083429450947,0.413543097862716,-0.140443549085962,0.00983596204575186,0,-0.542776155176007,-0.333124579125178,0.342929693020532,-0.0305863607949065,0.494449008829937,-0.224512304133357,-0.241810773500627,0,0.31036519460721,-0.581534298697756,-0.0320901609137832,-0.203758681982631,-0.35521597457002,0.251300013160585,0.880685733649307,0.477804966649398,0.0368779564655001,0.0112635105368961,-0.112107002945563,0.25315643805828,0,0.092390222496564,0.0192822086460618,0.867970814378157,0.520920173543315,-0.217595284434713,0.251628500028396,0.0850582646640805,0.0741167600319723,0.0656171278676577,-0.0305467796318182,0.141349141529905,-0.617134679099942,-0.423015626415796,0.1292192172268,-0.186062735347174,0.0193066143857208,0.097037713772272,-0.350211594421374,0.103064346457764,0.186652518339341,-0.181283057291437,0,0.57070312021533,0.142699642290875,-0.0613713854645436,0.111389440755011,-0.500092443483701,0.142259193762518,0.243227838558125,0.166367635715883,0.36863905910881,-0.116107226444683,0.782072045940074,0.170570020121789,0.489925403240741,-0.226556493430701,0.299308219155253,0.540089160716488,0.0391941547699134,0.267124351216855,-0.286622247234175,0.0210658107948071,0.29202909570656,-0.0130221125729189,0.285993193887045,0.122235105085865,0,-0.00273328034454129,-0.253702811696634,0.736961547763942,0.0662962985874415,0.0397996815446917,0.203025188176044,-0.148450891151286,-0.109972514039223,-0.138309072773804,-0.0400928195363408,-0.333168390996991,-0.165411045396091,0.276115328700357,-0.0652074219450315,-0.67823481277721,0.272402772695289,0.210016614691836,-0.296865205336819
