"species","t","p","num_corr","BH_p"
"g__Clostridium_sensu_stricto_1",5400.30344311611,5.89429623535872e-05,1,0.00419556683240838
"s__Alistipes_sp.",2731.25321280949,0.000116543523122455,2,0.00419556683240838
"f__Lachnospiraceae",795.912958791047,0.000399930312950348,2,0.00719874563310626
"g__Turicibacter",986.621070540303,0.00032262616995311,1,0.00719874563310626
"s__uncultured_Alistipes",611.45344654588,0.000520578637979926,1,0.00749633238691093
"f__Ruminococcaceae",242.338154389736,0.00131348726454983,2,0.00981425494627356
"g__[Ruminococcus]_gauvreauii_group",307.255048927925,0.00103597569313649,2,0.00981425494627356
"g__Erysipelotrichaceae_UCG-003",222.408595931352,0.00143118452721929,2,0.00981425494627356
"g__Escherichia-Shigella",241.358763104412,0.00131881710330014,1,0.00981425494627356
"g__Flavonifractor",212.289928551666,0.00149940006123624,3,0.00981425494627356
"s__Clostridium_sp.",302.715583305432,0.00105151087647015,2,0.00981425494627356
"s__uncultured_Desulfovibrionaceae",191.872587010078,0.00165894987465871,2,0.00995369924795226
"g__Butyricicoccus",173.237578391114,0.00183739783112258,4,0.0101763572185251
"g__Streptococcus",147.883768657008,0.0021524000745689,1,0.0103315203579307
"o__Lactobacillales",147.883768657008,0.0021524000745689,1,0.0103315203579307
"g__[Eubacterium]_hallii_group",85.7527498194519,0.00371178136148956,2,0.016703016126703
"s__uncultured_Eubacterium",64.0051808839157,0.00497278479100461,1,0.0210612061736666
"g__Bacteroides",49.7637262909253,0.00639556309370545,13,0.0255822523748218
"s__Megasphaera_elsdenii",41.0721006433969,0.00774849607933957,3,0.0293627219848658
"g__Agathobacter",34.1534699781606,0.00931732474955643,2,0.0314007353531843
"g__Christensenellaceae_R-7_group",34.187081418515,0.00930816953351745,2,0.0314007353531843
"g__Lachnospiraceae_UCG-001",33.1656541013476,0.00959466913569521,1,0.0314007353531843
"s__Alistipes_obesi",31.6815909561893,0.0100438213489041,2,0.031441527700917
"g__Lachnospira",29.4976447706711,0.0107868960532232,2,0.0317446035967487
"s__[Clostridium]_leptum",28.8668284309037,0.0110224318044266,2,0.0317446035967487
"s__Bacteroides_stercoris",27.5113371796812,0.0115650434896645,5,0.032026274279071
"s__uncultured_Clostridium",25.8296354399945,0.0123172855047653,1,0.0328460946793742
"g__Fusicatenibacter",13.8991722492015,0.0228619628639616,2,0.0548687108735079
"s__bacterium_YE57",14.6442357975624,0.0217024984603758,2,0.0548687108735079
