"t1","t2","r1","r2","n1","n2","p","BH_p"
"g__Lachnospiraceae_UCG-004","s__Bacteroidaceae_bacterium",0.36969696969697,0.670242800677583,10,22,0.333383587548498,0.448170881727583
"f__Ruminococcaceae","s__Bacteroides_stercoris",-0.647656691134952,0.302941176470588,22,16,0.00327409048492925,0.0276809468271291
"g__Bacteroides","s__Bacteroides_stercoris",0.536923076923077,0.706854838709677,25,31,0.324926418065308,0.444384660001083
"g__Erysipelotrichaceae_UCG-003","s__Bacteroides_stercoris",0.890909090909091,0.0373626373626374,10,14,0.00554893663939824,0.0367421573143133
"g__Bacteroides","s__Bacteroides_vulgatus",0.666532258064516,0.746284304656183,31,46,0.502453126643635,0.605816929806011
"g__Flavonifractor","s__Bacteroides_vulgatus",-0.0529411764705882,0.631452991452991,16,26,0.0241395038215917,0.0831471798299269
"g__Intestinibacter","s__Bacteroides_vulgatus",0.0823529411764706,0.597153804050356,16,28,0.0803895056499614,0.191698051934523
"s__Alistipes_shahii","s__Bacteroides_vulgatus",0.601953601953602,0.4064039408867,27,29,0.357265245225462,0.467967152196731
"s__Bacteroides_stercoris","s__Bacteroides_vulgatus",0.494782608695652,0.595566502463054,24,29,0.623573755158416,0.70722389304552
"g__Escherichia-Shigella","s__Clostridium_sp.",0.872727272727273,-0.0781954887218045,11,20,0.0013188171033001,0.0153312488258637
"g__Lachnospiraceae_NK4A136_group","s__gut_metagenome",0.217352614015573,0.497956307258633,30,44,0.19157932443591,0.320017253839403
"g__NK4A214_group","s__gut_metagenome",0.503496503496504,0.783458646616541,12,20,0.222803694727054,0.350977993432579
"g__UCG-002","s__gut_metagenome",0.363076923076923,0.49581881533101,25,41,0.538729422621454,0.634200459541711
"g__UCG-003","s__gut_metagenome",0.278656126482213,0.606177606177606,23,36,0.143734743543377,0.263897994622112
"g__UCG-002","s__human_gut",0.426324786324786,0.565331010452962,26,41,0.479759282098448,0.588335605498684
"g__UCG-005","s__human_gut",0.294117647058824,0.594627594627595,17,27,0.259143505711055,0.370774554325048
"g__[Eubacterium]_hallii_group","s__Megasphaera_elsdenii",0.796703296703297,-0.120271033314512,13,22,0.00264863332123413,0.0246322898874774
"g__Bacteroides","s__Megasphaera_elsdenii",-0.565934065934066,-0.693675889328063,13,23,0.567730815259634,0.651839084186987
"g__Parabacteroides","s__Megasphaera_elsdenii",-0.132867132867133,-0.682706766917293,12,20,0.0948444728218148,0.215135023717775
"g__Bacteroides","s__metagenome",-0.571480938416422,-0.565816326530612,32,49,0.983013748509613,0.991531492427955
"g__Marvinbryantia","s__metagenome",0.632136752136752,0.299923605805959,26,34,0.120385193168441,0.243387455753586
"g__Bacteroides","s__Parabacteroides_merdae",0.799145299145299,0.799718111346018,27,44,0.976235212894187,0.991531492427955
"g__Parabacteroides","s__Parabacteroides_merdae",0.796703296703297,0.580422980309537,27,42,0.10699127395004,0.226140647212585
"s__Alistipes_shahii","s__Parabacteroides_merdae",0.605217391304348,0.646718576195773,24,30,0.809065751518097,0.885213116366859
"s__Bacteroides_stercoris","s__Parabacteroides_merdae",0.653162055335968,0.647509578544061,23,28,0.981539266495634,0.991531492427955
"s__Bacteroides_vulgatus","s__Parabacteroides_merdae",0.752478632478632,0.692682926829268,26,41,0.651959614931674,0.730508966128261
"s__metagenome","s__Parabacteroides_merdae",-0.507936507936508,-0.515574348132488,27,44,0.956184454629635,0.991531492427955
"g__Bacteroides","s__Prevotellaceae_bacterium",-0.602627257799672,0.00731707317073171,28,40,0.00740605268059535,0.0405154646644334
"g__Prevotella","s__Prevotellaceae_bacterium",0.729611384783799,0.470356472795497,28,40,0.113373246956166,0.234304710376076
"g__Prevotella","s__Trichuris_trichiura",0.753076923076923,0.817336152219873,25,44,0.508104521772784,0.605816929806011
"s__Prevotellaceae_bacterium","s__Trichuris_trichiura",0.750769230769231,0.578611632270169,25,40,0.255519749642489,0.370774554325048
"g__Bacteroides","s__uncultured_Alistipes",0.851127819548872,0.119230769230769,20,25,0.000520578637979898,0.00978273476137751
"g__UCG-002","s__uncultured_bacterium",0.673162393162393,0.668815331010453,26,41,0.991531492427955,0.991531492427955
"s__bacterium_YE57","s__uncultured_bacterium",0.890909090909091,0.248710010319917,10,18,0.0135537490704033,0.0630249331773755
"s__human_gut","s__uncultured_bacterium",0.510263929618768,0.521632653061225,32,50,0.937887431867523,0.99117649049636
"g__Lachnospira","s__uncultured_Clostridium",-0.65,-0.0694677871148459,25,35,0.0123172855047653,0.0602898711549039
"s__Clostridium_sp.","s__uncultured_Desulfovibrionaceae",0.890909090909091,-0.0773993808049536,11,18,0.000874301602198967,0.0116157212863577
"g__Christensenellaceae_R-7_group","s__uncultured_Eubacterium",-0.76140350877193,-0.0804597701149425,19,28,0.00497278479100462,0.0366050584349118
"g__Bacteroides","s__uncultured_Lachnospiraceae",0.782142857142857,0.232198142414861,15,18,0.040544017659487,0.113842464612885
"s__Alistipes_shahii","s__uncultured_Lachnospiraceae",0.807142857142857,0.335664335664336,15,12,0.0864429524132232,0.200979864360744
"s__Bacteroidaceae_bacterium","s__uncultured_Lachnospiraceae",0,0.927272727272727,4,10,0.137661455067158,0.263897994622112
"s__uncultured_Desulfovibrionaceae","s__uncultured_Lachnospiraceae",0,0.915151515151515,7,10,0.0161663124248961,0.0715936693102542
"g__[Eubacterium]_ruminantium_group","s__uncultured_organism",0.725490196078431,0.160079051383399,18,23,0.0302793690472944,0.0938660440466125
"g__Prevotella","s__uncultured_prokaryote",-0.442307692307692,-0.660739687055476,25,37,0.243570889641886,0.36021626206444
"g__UCG-002","s__uncultured_prokaryote",0.443478260869565,0.616978609625668,24,33,0.391978657025328,0.49937006990898
"s__gut_metagenome","s__uncultured_prokaryote",0.121367521367521,0.512419301892986,26,38,0.101525987474325,0.22109905074114
"s__Prevotellaceae_bacterium","s__uncultured_prokaryote",-0.676877470355731,-0.386834733893557,23,35,0.154793188428112,0.271618236298386
"s__Trichuris_trichiura","s__uncultured_prokaryote",-0.630717108977979,-0.663110478899953,22,37,0.829867585018834,0.897414946590134
"s__uncultured_organism","s__uncultured_prokaryote",0.64991452991453,0.155049786628734,26,38,0.0235208587719988,0.0831471798299269
"d__Bacteria","s__uncultured_Roseburia",0,-0.771428571428571,6,14,0.126920854043206,0.251141264383366
"s__human_gut","s__uncultured_rumen",0.141379310344828,0.626315789473684,29,39,0.0224977703304007,0.0831471798299269
"g__Blautia","Unassigned",-0.784313725490196,-0.332580463015246,17,22,0.0487449859741548,0.1259245470999
"g__Fusicatenibacter","Unassigned",-0.771428571428571,-0.2,15,20,0.0341163181760655,0.0991505496991903
