"t1","t2","r1","r2","n1","n2","p","BH_p"
"s__Dorea_longicatena","s__Blautia_massiliensis",0.705194805194805,0.380701754385965,21,19,0.171685009335761,0.281271185507523
"s__Coprococcus_comes","s__Blautia_massiliensis",0.683116883116883,-0.110526315789474,21,19,0.00705205402586095,0.0544673200467686
"s__Prevotella_copri","s__Streptococcus_mitis",-0.832967032967033,-0.292982456140351,14,19,0.025987235752299,0.0881367001693204
"s__Faecalibacterium_prausnitzii","s__Streptococcus_mitis",-0.824175824175824,-0.25,14,17,0.0271110580022392,0.0881367001693204
"s__Prevotella_hominis","s__Streptococcus_mitis",-0.881818181818182,-0.432142857142857,11,15,0.0504881023139641,0.121486996192976
"s__Catenibacterium_mitsuokai","s__Streptococcus_mitis",-0.895104895104895,-0.285294117647059,12,16,0.00964125361222046,0.0571058867800751
"s__Prevotella_bivia","s__Streptococcus_mitis",0.874125874125874,-0.0588235294117647,12,17,0.0013693880827435,0.0461382901508747
"s__Ruminococcus_callidus","s__Streptococcus_mitis",-0.918181818181818,-0.428571428571429,11,13,0.0214322598774383,0.0874698489716209
"s__Prevotella_stercorea","s__Prevotella_pectinovora",0.738345864661654,0.245614035087719,20,19,0.0497321132362437,0.121486996192976
"s__Prevotella_sp._Marseille_P4119","s__Prevotella_pectinovora",0.707017543859649,0.42827657378741,19,18,0.246653545870146,0.345506422514181
"s__Ruminococcus_torques","s__Oscillibacter_sp._MSJ_31",-0.279411764705882,-0.691228070175439,16,19,0.138338312610819,0.247722094675188
"s__Oscillibacter_sp._ER4","s__Oscillibacter_sp._MSJ_31",0.571428571428571,0.730392156862745,15,17,0.480551102315613,0.560642952701548
"s__Vescimonas_coprocola","s__Oscillibacter_sp._MSJ_31",0.567857142857143,0.811274509803922,15,17,0.221143040462741,0.321283285200586
"s__Mediterraneibacter_faecis","s__Oliverpabstia_intestinalis",0.710526315789474,0.0912280701754386,19,19,0.0274589341607364,0.0881367001693204
"s__Ruminococcus_callidus","s__Oliverpabstia_intestinalis",0.0785714285714286,0.778571428571429,15,15,0.0215834692267636,0.0874698489716209
"s__Ruminococcus_torques","s__Oscillibacter_valericigenes",0.232213438735178,-0.685714285714286,23,21,0.00117895481250651,0.0461382901508747
"s__Oscillibacter_sp._ER4","s__Oscillibacter_valericigenes",0.430340557275542,0.817543859649123,18,19,0.0588558338763973,0.127786210605779
"s__Vescimonas_coprocola","s__Oscillibacter_valericigenes",0.850490196078431,0.739938080495356,17,18,0.415224871305954,0.515682501460621
"s__Oscillibacter_sp._MSJ_31","s__Oscillibacter_valericigenes",0.823529411764706,0.908771929824561,16,19,0.341810353649132,0.438656620516386
"s__Simiaoa_sunii","s__Waltera_intestinalis",0.573626373626374,0.942857142857143,14,15,0.00848841351378212,0.0544673200467686
"s__Blautia_wexlerae","s__Blautia_faecicola",0.676623376623377,-0.0456140350877193,21,19,0.0133309720359437,0.064155302922979
"s__Dorea_longicatena","s__Blautia_faecicola",0.668831168831169,0.42280701754386,21,19,0.304866337550867,0.404736344679599
"s__Coprococcus_comes","s__Blautia_faecicola",0.71038961038961,0.187719298245614,21,19,0.0460472509731131,0.118187944164324
"s__Blautia_massiliensis","s__Blautia_faecicola",0.708270676691729,0.70343137254902,20,17,0.971292225141137,0.971292225141137
"s__Ruminococcus_torques","s__Vescimonas_fastidiosa",0.142857142857143,-0.75,14,16,0.00801044210502928,0.0544673200467686
"s__Vescimonas_coprocola","s__Vescimonas_fastidiosa",0.853146853146853,0.585714285714286,12,15,0.18945292068203,0.291757497850327
"s__Oscillibacter_sp._MSJ_31","s__Vescimonas_fastidiosa",0.620879120879121,0.907142857142857,13,15,0.0691476550958842,0.143901876821165
"s__Oscillibacter_valericigenes","s__Vescimonas_fastidiosa",0.859340659340659,0.817647058823529,14,16,0.741119134136825,0.783044458804472
"s__Blautia_faecicola","s__Faecalibacterium_sp._HTFF",0.391228070175439,0.806372549019608,19,17,0.0597442023611436,0.127786210605779
