"t1","t2","r1","r2","n1","n2","p","BH_p"
"Catenibacterium mitsuokai","Dorea longicatena",0.648062015503876,0.157294832826748,44,48,0.00489744495198991,0.037547077965256
"Blautia [Genus]","Dorea longicatena",0.57252896357374,0.292301999325214,66,82,0.0396043715678208,0.108072946142697
"Blautia wexlerae","Dorea longicatena",0.48860556552277,0.121405482557407,68,83,0.014239167823818,0.0573126504908676
"Blautia obeum","Dorea longicatena",0.575198307773665,0.162357707891183,61,72,0.0061760986882381,0.0397740755522534
"Dorea [Genus]","Dorea longicatena",0.627116804168476,0.403646797482414,48,73,0.110681694315129,0.200221941401525
"[Ruminococcus] [Genus]","Dorea longicatena",0.651945701357466,0.48951048951049,51,65,0.210836702803114,0.30858826501183
"Fusicatenibacter saccharivorans","Dorea longicatena",0.45662410918889,0.182608695652174,62,70,0.0866005780173234,0.170032842204745
"Coprococcus [Genus]","Anaerostipes hadrus",0.508255159474672,0.534738485558158,40,62,0.854272697883044,0.893103275059546
"Prevotella [Genus]","Anaerostipes hadrus",-0.204707170224412,-0.578225806451613,28,31,0.104808728806532,0.191752333384678
"Lactobacillus salivarius","Anaerostipes hadrus",0.684923771880294,0.286837606837607,22,26,0.0857758218004937,0.170032842204745
"Collinsella aerofaciens","Anaerostipes hadrus",0.531274131274131,0.472761389153773,36,58,0.733890953896292,0.792996265619483
"Erysipelotrichaceae [Family]","Anaerostipes hadrus",0.318555008210181,0.611538773195041,28,42,0.138254011181954,0.233630380357158
"Dorea longicatena","Anaerostipes hadrus",0.46172607879925,0.46583818085669,40,61,0.972411160059094,0.990874663098191
