t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Streptococcus_mitis,s__Actinomyces_sp._oral_taxon_172,-0.380102040816327,-0.127202881152461,-0.157780013413816,-0.772851669403394,3.20424604945923,0.001523,decrease
s__Streptococcus_sp._Marseille_Q3533,s__Streptococcus_sp._HMSC074B11,0.559383555323141,0.308337364941139,0.395762132604238,-0.106671554252199,3.19140111731913,0.001594,decrease
s__Streptococcus_pseudopneumoniae,s__Streptococcus_sp._Marseille_Q3533,0.41745362822603,0.0710369295274956,0.159892738840107,-0.287023460410557,3.18811262189725,0.001613,decrease
s__Streptococcus_pneumoniae,s__Actinomyces_sp._ICM58,-0.462092624356775,-0.348492178680858,-0.121546671332342,-0.791323692992214,3.17328771134406,0.001704,decrease
s__Streptococcus_sp._HMSC061D10,s__Haemophilus_sp._Marseille_Q0026,-0.497212543554007,-0.116322701688555,-0.31438175270108,0.32905138339921,3.16255931988182,0.001775,increase
s__Veillonella_sp._oral_taxon_158,s__Actinomyces_sp._oral_taxon_172,0.283217542336083,0.266650660264106,-0.102034584112685,0.731379731379731,3.14965990701547,0.001854,increase
s__Streptococcus_sp._Marseille_Q3533,s__Candidatus_Nanosynbacter_sp._TM7_053,-0.606177606177606,-0.165384615384615,-0.0953823953823954,0.264912280701754,3.14546638840829,0.00188,increase
s__Streptococcus_intermedius,s__Actinomyces_sp._ph3,-0.38599706744868,0.138375350140056,0.351740696278511,0.531578947368421,3.14185845871458,0.001914,increase
s__Haemophilus_haemolyticus,s__Veillonella_nakazawae,-0.556854256854257,-0.208775510204082,-0.284585955818833,0.113306451612903,3.13567065924943,0.001953,increase
s__Actinomyces_sp._ICM47,s__Streptococcus_cristatus,0.02780658542909,-0.23264748569965,-0.164011379800853,-0.611693548387097,3.13034830641261,0.001997,decrease
s__Lancefieldella_parvula,s__Actinomyces_sp._oral_taxon_181,0.608491082175293,0.244614209320092,0.604574042309891,-0.243859649122807,3.11616872456756,0.002105,decrease
s__Neisseria_subflava,s__Porphyromonas_sp._KLE_1280,0.558906882591093,0.360761571287887,0.150580997949419,-0.259175607001694,3.11371385822926,0.002122,decrease
s__Streptococcus_sp._SK140,s__Leptotrichia_sp._oral_taxon_221,-0.10072485653881,-0.307839721254355,-0.051140456182473,-0.769924812030075,3.10860844886573,0.002157,decrease
s__Streptococcus_vestibularis,s__Corynebacterium_durum,0.567980295566502,-0.156451612903226,-0.0822299651567944,-0.314285714285714,3.104246055568,0.002191,decrease
s__Streptococcus_sp._oral_taxon_431,s__Leptotrichia_sp._oral_taxon_221,-0.0711265478707339,-0.450619148293567,-0.344886877828054,-0.756390977443609,3.09965350255165,0.002224,decrease
s__Streptococcus_sp._M334,s__Granulicatella_adiacens,-0.141495981332642,-0.137793024585477,-0.227426878933728,0.496700879765396,3.09609360628446,0.002245,increase
s__Streptococcus_anginosus,s__Granulicatella_sp._HMSC30F09,-0.00198222829801777,0.11628105523777,-0.0440643863179074,0.623790322580645,3.09360382277423,0.002261,increase
s__Haemophilus_parahaemolyticus,s__Granulicatella_adiacens,-0.373326882760845,-0.480918367346939,-0.134077862436071,0.275403225806452,3.08984871281176,0.002283,increase
s__Gemella_haemolysans,s__Streptococcus_sp._Marseille_Q3533,0.30511550647513,0.0524915336236091,0.0637837837837838,-0.389112903225806,3.08734293224996,0.002302,decrease
s__Streptococcus_mitis,s__Granulicatella_adiacens,-0.10856883588281,-0.0753573470554603,0.177894736842105,0.539104278074866,3.08505364840292,0.002329,increase
s__Fusobacterium_periodonticum,s__Actinomyces_sp._ph3,0.137973137973138,-0.59064039408867,-0.4417004048583,0.61764705882353,3.08014648155279,0.002375,increase
s__Porphyromonas_sp._KLE_1280,s__Aggregatibacter_sp._2125159857,0.36129679144385,0.040488922841864,-0.0762025901942646,-0.547987616099071,3.07409683568546,0.002431,decrease
s__Veillonella_dispar,s__Actinomyces_sp._ph3,0.677005347593583,0.133590733590734,0.360096038415366,-0.135087719298246,3.07143315020719,0.002454,decrease
s__Rothia_sp._HMSC065C12,s__Veillonella_tobetsuensis,-0.0198988851438942,-0.410014513788099,-0.0912139503688799,-0.636484983314794,3.06125588843792,0.00254,decrease
s__Haemophilus_parahaemolyticus,s__Granulicatella_sp._HMSC30F09,-0.300435413642961,-0.413159111933395,-0.293154761904762,0.352169076751947,3.04324520403998,0.002672,increase
s__Streptococcus_sp._HMSC056C01,s__Haemophilus_sp._Marseille_Q0026,-0.365853658536585,0.0324980851296641,-0.295366146458583,0.432806324110672,3.01376723111051,0.002949,increase
s__Streptococcus_sp._UMB0029,s__Neisseria_flavescens,0.30840208423795,0.140577507598784,0.0636689703438019,-0.392741935483871,3.00785133019665,0.003021,decrease
s__Lautropia_mirabilis,s__Haemophilus_sp._Marseille_Q0026,0.666924066924067,-0.00443548387096774,0.430383569918454,-0.121052631578947,3.00011109320252,0.003089,decrease
s__Actinomyces_sp._ICM47,s__Streptococcus_sp._HMSC056C01,-0.202877884366088,-0.195966386554622,-0.0285968159940763,-0.689432703003337,2.99332813169983,0.003163,decrease
s__Streptococcus_sp._XMC,s__Candidatus_Nanosynbacter_sp._TM7_008,-0.770028011204482,-0.440201334938177,-0.194129979035639,-0.0753353973168215,2.99060708148619,0.003197,increase
s__Streptococcus_sp._HMSC056C01,s__Leptotrichia_sp._oral_taxon_221,-0.113711869525823,-0.276557815412041,-0.121056422569028,-0.760902255639098,2.9893270182586,0.003205,decrease
s__Streptococcus_mitis,s__Streptococcus_sp._HMSC074B11,-0.0926820265157341,0.00834762721555174,-0.111598927388401,0.532754010695187,2.98627914987226,0.003249,increase
s__Streptococcus_sp._HPH0090,s__Leptotrichia_sp._oral_taxon_221,-0.118393234672304,-0.449109030504379,-0.326482593037215,-0.762406015037594,2.98536277646122,0.003264,decrease
s__Neisseria_subflava,s__Porphyromonas_pasteri,0.530364372469636,0.482591093117409,0.325495557074504,-0.25296442687747,2.98357237242329,0.003284,decrease
s__Streptococcus_sp._SK140,s__Haemophilus_sp._Marseille_Q0026,-0.475261324041812,-0.0447368421052632,-0.418775510204082,0.309288537549407,2.98144488356384,0.003306,increase
s__Haemophilus_haemolyticus,s__Fusobacterium_periodonticum,0.0310935441370224,0.0306982872200263,0.246343130553657,-0.6,2.97564045219319,0.003379,decrease
s__Streptococcus_sp._Marseille_Q3533,s__Solobacterium_moorei,-0.215267899478426,0.0929144385026738,-0.0206768905341089,0.581818181818182,2.97216300711324,0.003411,increase
s__Streptococcus_sp._M334,s__Veillonella_rogosae,-0.39295967190704,-0.0622450924337717,0.0328322843391337,-0.677785923753666,2.96402468160993,0.003506,decrease
s__Streptococcus_sp._oral_taxon_431,s__Streptococcus_anginosus,-0.107816297025439,0.271067821067821,0.133077448866923,0.512299465240642,2.96262891819361,0.003523,increase
s__Veillonella_parvula,s__Candidatus_Nanosynbacter_sp._TM7_057,0.475160875160875,-0.0532388663967611,-0.462425415255604,-0.0701754385964912,2.961605413422,0.00354,decrease
s__Solobacterium_moorei,s__Streptococcus_sp._XMC,-0.417259364627786,0.0685160427807487,-0.0114225277630883,0.409090909090909,2.96017303334777,0.003554,increase
s__Porphyromonas_sp._oral_taxon_279,s__Leptotrichia_sp._oral_taxon_215,0.206435006435006,-0.0866935483870968,0.0814229249011858,0.788235294117647,2.95613985240831,0.003608,increase
s__Streptococcus_mitis,s__Lautropia_mirabilis,0.231020408163265,-0.0856275303643725,0.186502199390938,-0.504347826086956,2.9504043882287,0.003667,decrease
s__Streptococcus_mitis,s__Streptococcus_sp._HMSC056C01,0.000153803562090498,0.14392839864538,0.0974288869025711,0.59057486631016,2.94827361412674,0.003707,increase
s__Streptococcus_sp._263_SSPC,s__Haemophilus_parahaemolyticus,-0.511046605386228,-0.288259303721489,-0.283887468030691,0.129398826979472,2.94441864944252,0.003752,increase
s__Streptococcus_vestibularis,s__Fusobacterium_periodonticum,-0.583650458069063,-0.376180408738548,-0.262952836637047,0.130434782608696,2.94225694002993,0.003781,increase
s__Veillonella_parvula,s__Leptotrichia_sp._oral_taxon_417,0.161280579885231,0.311238959565675,-0.13054346073214,0.724308300395257,2.93783343305574,0.00384,increase
s__Prevotella_melaninogenica,s__Streptococcus_sanguinis,-0.511667098781436,-0.240283825189486,-0.340654338549075,0.122983870967742,2.92845563094192,0.003959,increase
s__Porphyromonas_sp._oral_taxon_279,s__Streptococcus_sp._oral_taxon_061,-0.0983696246854142,0.0177700348432056,0.086775969731459,0.619130434782609,2.92542447570175,0.003997,increase
s__Streptococcus_mitis,s__Actinomyces_oris,0.326624737945493,-0.000528211284513806,0.241052631578947,-0.328542780748663,2.92070786236541,0.004056,decrease
s__Actinomyces_bouchesdurhonensis,s__Neisseria_meningitidis,-0.271663963117903,-0.531332533013205,-0.456884376073596,0.254187192118227,2.91962038665916,0.004072,increase
s__Neisseria_subflava,s__Porphyromonas_bobii,0.528832476200897,0.484990619136961,0.447427834220287,-0.236166007905138,2.91366945811005,0.004157,decrease
s__Prevotella_melaninogenica,s__Haemophilus_haemolyticus,-0.206132756132756,-0.106515837104072,-0.0365191146881288,0.447177419354839,2.90496420981285,0.0043,increase
s__Haemophilus_haemolyticus,s__Veillonella_sp._CLA_AA_H247,-0.480245121754556,-0.338673469387755,-0.282172486976654,0.184729064039409,2.90444602086026,0.004306,increase
s__Haemophilus_parahaemolyticus,s__Streptococcus_sp._HMSC061D10,-0.474515495603176,-0.271740696278511,-0.111959384662366,0.168621700879765,2.89710760962668,0.004407,increase
s__Streptococcus_sp._A12,s__Actinomyces_sp._ph3,-0.427822580645161,-0.495798319327731,-0.280408163265306,0.398245614035088,2.8929959663457,0.004469,increase
s__Neisseria_sp._HMSC071A01,s__Fusobacterium_periodonticum,0.420286683444578,0.485351857444881,0.200480192076831,-0.320158102766798,2.89164944760346,0.004491,decrease
s__Gemella_morbillorum,s__Corynebacterium_durum,0.085650723025584,0.216256157635468,0.316194331983806,-0.610526315789474,2.89138036009184,0.004494,decrease
s__Streptococcus_sp._A12,s__Candidatus_Nanosynbacter_sp._TM7_008,-0.73231474407945,-0.499288762446657,-0.0512820512820513,0.00735294117647059,2.88731913067724,0.004558,increase
s__Streptococcus_oralis,s__Schaalia_odontolytica,-0.0382775119617225,-0.206632361349342,-0.0971155160628845,-0.608288770053476,2.88322603699088,0.004624,decrease
s__Schaalia_odontolytica,s__Candidatus_Nanosynbacter_sp._TM7_057,0.611325611325611,0.113967611336032,0.0317514770344959,-0.178947368421053,2.88287201929166,0.004626,decrease
s__Streptococcus_oralis,s__Rothia_dentocariosa,0.515584415584416,0.594638435925894,0.484532767380539,-0.0461876832844575,2.88146204314099,0.004649,decrease
s__Neisseria_subflava,s__Porphyromonas_somerae,0.406275303643725,0.580187254605859,0.234920634920635,-0.255928853754941,2.87859332003474,0.004691,decrease
s__Haemophilus_sputorum,s__Porphyromonas_somerae,0.557837511325883,0.317829457364341,0.0115440115440115,-0.16600790513834,2.87310798842032,0.00477,decrease
s__Streptococcus_sp._Marseille_Q3533,s__Streptococcus_sp._A12,0.637583380979607,0.667036625971143,0.498207681365576,0.0827586206896552,2.8695100392384,0.004829,decrease
s__Prevotella_vespertina,s__Streptococcus_sp._Marseille_Q0941,-0.0835095137420719,-0.586680761099366,-0.476854681856071,-0.701739130434783,2.86758020837439,0.004859,decrease
s__Streptococcus_sp._1001283B150225_161107_H12,s__Haemophilus_sp._Marseille_Q0026,-0.173867595818815,0.19159645475435,-0.244183673469388,0.58796992481203,2.85333190077745,0.005107,increase
s__Actinomyces_sp._ICM58,s__Veillonella_sp._S13053_19,0.411869053378487,0.375736361307948,-0.0725246620387285,0.726600985221675,2.8522567914438,0.005127,increase
s__Porphyromonas_endodontalis,s__Leptotrichia_sp._oral_taxon_221,-0.380405035577449,-0.0190508021390374,0.0728800611153552,0.578021978021978,2.84882612681168,0.00519,increase
s__Actinomyces_graevenitzii,s__Candidatus_Nanosynbacter_sp._HMT_352,0.694957983193277,0.45,0.271973036038372,0.00909090909090909,2.84561715541437,0.005247,decrease
s__Lautropia_mirabilis,s__Candidatus_Nanosynbacter_sp._TM7_076,-0.458620689655172,0.32074780058651,-0.229380764163373,0.455882352941176,2.83875881052634,0.005365,increase
s__Porphyromonas_sp._KLE_1280,s__Leptotrichia_sp._oral_taxon_215,0.249881460407776,0.0402669632925473,0.0823451910408432,0.803571428571429,2.8386196311593,0.005367,increase
s__Granulicatella_adiacens,s__Veillonella_parvula,0.11978221415608,0.373356203544883,0.127435847964499,-0.38782991202346,2.8372012079302,0.005389,decrease
s__Haemophilus_parahaemolyticus,s__Neisseria_sp._oral_taxon_014,0.560245143385754,0.24340888066605,0.19036816178377,-0.0669632925472747,2.83477425969609,0.005426,decrease
s__Streptococcus_sp._F0442,s__Actinomyces_sp._ph3,-0.399064171122995,-0.30965250965251,0.0113122171945701,0.440350877192982,2.83210631381577,0.005479,increase
s__Streptococcus_timonensis,s__Streptococcus_sp._F0442,0.456869446343131,0.510401548137397,0.350758714969241,-0.118411000763942,2.83024068207312,0.005518,decrease
s__Rothia_dentocariosa,s__Rothia_sp._HMSC072B04,-0.244019138755981,0.151028771450525,-0.170010933178983,0.397177419354839,2.82713337786206,0.005576,increase
s__Neisseria_subflava,s__Actinomyces_naeslundii,-0.411557434813249,-0.272648781991983,-0.260183384273409,0.290598290598291,2.82601925272263,0.005593,increase
s__Neisseria_sicca,s__Streptococcus_timonensis,0.494011544011544,-0.169411764705882,-0.147887323943662,0.100687547746371,2.81839246773808,0.00574,decrease
s__Veillonella_parvula,s__Actinomyces_sp._ICM58,0.321745759481609,-0.070230607966457,-0.179333511470779,0.603940886699507,2.8153686041981,0.005788,increase
s__Streptococcus_sp._Marseille_Q3533,s__Candidatus_Nanosynbacter_sp._TM7_057,-0.440669240669241,-0.09421162052741,0.0373927958833619,0.378947368421053,2.80685688764958,0.005971,increase
s__Streptococcus_sp._Marseille_Q3533,s__Candidatus_Nanosynbacter_sp._HMT_352,-0.593822393822394,-0.313320825515947,0.0299916946076471,0.149350649350649,2.8046530401304,0.006017,increase
s__Streptococcus_sp._1001283B150225_161107_H12,s__Candidatus_Nanosynbacter_sp._TM7_008,-0.7353705118411,-0.457052193894299,-0.120723981900452,-0.0269607843137255,2.80448606888096,0.006023,increase
s__Streptococcus_sp._F0442,s__Streptococcus_sp._HMSC061D10,0.574963924963925,0.0781780064798933,0.246643882433356,0.00835561497326203,2.79740764915548,0.00616,decrease
s__Streptococcus_cristatus,s__Mogibacterium_diversum,-0.484313725490196,0.127578304048892,-0.00428571428571429,0.367647058823529,2.79524129924639,0.006199,increase
s__Streptococcus_infantis,s__Haemophilus_sp._Marseille_Q0026,-0.429965156794425,-0.0765478424015009,-0.225354141656663,0.313241106719368,2.79271178875326,0.006241,increase
s__Porphyromonas_somerae,s__Veillonella_sp._CLA_AA_H247,-0.553846153846154,-0.28514707073981,-0.312626262626263,0.203007518796992,2.78952013687939,0.006312,increase
s__Porphyromonas_bobii,s__Leptotrichia_sp._oral_taxon_215,0.354697554697555,-0.0458211143695015,0.203977798334875,0.814285714285714,2.77950490480732,0.006522,increase
s__Neisseria_sp._HMSC071A01,s__Neisseria_flavescens,0.589429175475687,0.868323925314807,0.881807744494312,0.862903225806452,2.77530237876346,0.006614,increase
s__Actinomyces_graevenitzii,s__Candidatus_Nanosynbacter_sp._TM7_053,0.71943371943372,0.372607879924953,0.39576901086335,0.0543859649122807,2.76810305770162,0.006775,decrease
s__Neisseria_sicca,s__Fusobacterium_periodonticum,0.321775898520085,0.394744790093627,0.260910996760053,-0.362608695652174,2.76803374118853,0.006778,decrease
s__Veillonella_nakazawae,s__Actinomyces_sp._ph3,0.621700879765396,0.104504504504505,0.24187274909964,-0.143859649122807,2.75708794175642,0.007034,decrease
s__Prevotella_melaninogenica,s__Granulicatella_sp._HMSC30F09,-0.0628427128427128,0.0667947178871549,-0.225751040195442,-0.593322386425835,2.75493427861339,0.007077,decrease
s__Veillonella_sp._CLA_AA_H247,s__Actinomyces_sp._oral_taxon_181,0.557287449392713,0.386439070649597,0.369264069264069,-0.207017543859649,2.74862873525599,0.007224,decrease
s__Schaalia_odontolytica,s__Veillonella_rogosae,0.0905483405483405,0.306321561038542,-0.062510181414291,0.62683284457478,2.74468504727922,0.007315,increase
s__Mogibacterium_diversum,s__Haemophilus_paraphrohaemolyticus,-0.24904214559387,0.143247863247863,-0.577871148459384,-0.807692307692308,2.73768971408231,0.00749,decrease
s__Streptococcus_mitis,s__Streptococcus_sp._HMSC061D10,-0.208905885403163,-0.0883838383838384,-0.0947210684052789,0.39605614973262,2.73565505240855,0.007539,increase
s__Streptococcus_rubneri,s__Streptococcus_sp._1001283B150225_161107_H12,0.748268398268398,0.724705882352941,0.693909663087745,0.308120133481646,2.73567848691346,0.007539,decrease
s__Neisseria_mucosa,s__Streptococcus_cristatus,-0.479550219172861,-0.271834713566123,-0.129981488337653,0.111631016042781,2.73037202028234,0.007674,increase
s__Veillonella_sp._CLA_AA_H247,s__Candidatus_Nanosynbacter_sp._TM7_057,0.450700280112045,0.133805668016194,-0.218829807509053,-0.350877192982456,2.72921474585737,0.007704,decrease
s__Veillonella_sp._oral_taxon_158,s__Actinomyces_sp._ICM58,0.352685050798258,0.445492662473795,-0.0686883449031787,0.715270935960591,2.72673815248075,0.00777,increase
s__Neisseria_subflava,s__Porphyromonas_sp._oral_taxon_279,0.608053397527082,0.439587242026266,0.196161063090221,-0.0430769230769231,2.71914144080852,0.007963,decrease
s__Actinomyces_bouchesdurhonensis,s__Veillonella_parvula,0.05892002734108,0.217223028543783,0.0346364632809646,0.611568409343715,2.71705207440412,0.00801,increase
s__Streptococcus_sp._Marseille_Q3533,s__Streptococcus_sp._HMSC056C01,0.434864191454674,0.167963800904977,0.0604132709395867,-0.162390029325513,2.71599115398008,0.00803,decrease
s__Veillonella_rogosae,s__Actinomyces_sp._oral_taxon_172,0.303571428571429,0.244465786314526,-0.0944464742418707,0.675213675213675,2.71449818930497,0.008073,increase
s__Actinomyces_oris,s__Streptococcus_sp._XMC,-0.258103531688437,-0.206174838112858,0.0806960385042577,0.373081201334816,2.70977085870583,0.008189,increase
s__Lautropia_mirabilis,s__Leptotrichia_sp._oral_taxon_417,-0.0566280566280566,0.19941348973607,0.0432699083861875,0.645112781954887,2.6990796311747,0.008473,increase
s__Candidatus_Nanosynbacter_sp._HMT_352,s__Candidatus_Nanosynbacter_sp._TM7_008,0.933053221288515,0.742105263157895,0.904854055797452,0.688338493292054,2.69468677831086,0.008592,decrease
s__Porphyromonas_somerae,s__Leptotrichia_sp._oral_taxon_215,0.510131332082552,-0.00513196480938416,0.316326530612245,0.835294117647059,2.6918026755091,0.008652,increase
s__Streptococcus_sp._XMC,s__Candidatus_Nanosynbacter_sp._HMT_352,-0.68005148005148,-0.389868667917448,-0.103694361561414,-0.0195488721804511,2.6812351475024,0.00892,increase
s__Streptococcus_sp._oral_taxon_431,s__Streptococcus_sp._Marseille_Q0941,0.740133501491895,0.802092352092352,0.793417109206583,0.413770053475936,2.67908631034588,0.008985,decrease
s__Actinomyces_graevenitzii,s__Veillonella_sp._S13053_19,0.244087765730385,0.319061441702951,-0.11381074168798,0.657635467980296,2.67796936129496,0.009026,increase
s__Streptococcus_salivarius,s__Gemella_haemolysans,-0.520871143375681,0.204329004329004,-0.0369196593854128,-0.063782991202346,2.67593362469524,0.009075,increase
s__Alloprevotella_tannerae,s__Veillonella_sp._CLA_AA_H247,-0.428047921071177,-0.150714285714286,0.27657682689636,0.258893280632411,2.67020523982715,0.009228,increase
s__Neisseria_sp._HMSC071A01,s__Actinomyces_naeslundii,-0.312382739212007,-0.225792811839323,-0.235351309307752,0.369352869352869,2.66983272450137,0.009235,increase
s__Streptococcus_sp._1001283B150225_161107_H12,s__Actinomyces_sp._ph3,-0.575403225806452,-0.461624649859944,-0.289285714285714,0.192982456140351,2.66773521552802,0.009295,increase
s__Veillonella_dispar,s__Porphyromonas_somerae,-0.520235578375113,-0.405164602839021,-0.18771065595022,0.174477696216827,2.66522365747321,0.009372,increase
s__Neisseria_sp._oral_taxon_014,s__Aggregatibacter_sp._oral_taxon_458,-0.0501580098857467,-0.0551819139453853,0.250976986539297,0.628571428571429,2.66521715264935,0.009372,increase
s__Haemophilus_parainfluenzae,s__Streptococcus_anginosus,-0.319345412039743,-0.503411473222794,-0.348516746411483,0.170120320855615,2.66343528967076,0.009423,increase
s__Actinomyces_bouchesdurhonensis,s__Parvimonas_micra,0.033201581027668,0.0631229235880399,0.159440559440559,-0.565217391304348,2.66214674466608,0.009456,decrease
s__Veillonella_dispar,s__Granulicatella_adiacens,0.0781695618356235,0.327930978874375,0.0683154387263976,-0.394061583577713,2.66154861097451,0.009476,decrease
s__Streptococcus_timonensis,s__Streptococcus_sp._1001283B150225_161107_H12,0.609834190966266,0.570678733031674,0.48469455757127,0.0709677419354839,2.65981344177964,0.00953,decrease
s__Neisseria_meningitidis,s__Haemophilus_influenzae,0.493501048218029,0.556380090497738,0.559456740442656,-0.0197947214076246,2.65587201908369,0.009647,decrease
s__Veillonella_dispar,s__Streptococcus_sp._Marseille_Q3533,-0.542526684918023,-0.397848544352429,-0.389928876244666,0.0129032258064516,2.65192745855599,0.009746,increase
s__Neisseria_subflava,s__Candidatus_Nanosynbacter_sp._TM7_057,-0.429435483870968,-0.0931788931788932,-0.20969387755102,0.370175438596491,2.64969075440867,0.009814,increase
s__Rothia_dentocariosa,s__Fusobacterium_periodonticum,-0.488372093023256,-0.388866380358156,-0.444406327425195,0.207227555053642,2.64326547636294,0.010003,increase
s__Actinomyces_sp._ICM47,s__Streptococcus_sp._HMSC074B11,-0.0924293492351569,-0.0128062836164945,0.0104109589041096,-0.578197997775306,2.63858131824482,0.010148,decrease
s__Streptococcus_oralis,s__Veillonella_parvula,-0.0924605493863238,0.0645743145743146,0.0379563124768604,-0.537433155080214,2.63842991897999,0.010152,decrease
s__Neisseria_subflava,s__Streptococcus_timonensis,0.56062424969988,0.219303721488595,-0.0701497990500548,0.191510695187166,2.63734487140318,0.010185,decrease
s__Streptococcus_mitis,s__Streptococcus_sp._HMSC067H01,-0.0419268510258698,0.00670995670995671,0.0207687049792313,0.506799083269671,2.63735082132912,0.010185,increase
s__Haemophilus_parainfluenzae,s__Actinomyces_naeslundii,-0.244253393665158,-0.107515006002401,0.0356772288291164,0.389162561576355,2.63722421064424,0.010189,increase
s__Prevotella_histicola,s__Actinomyces_naeslundii,-0.0363656100738168,0.0427382053654024,-0.0255494505494505,-0.608695652173913,2.63313552129355,0.010313,decrease
s__Streptococcus_sp._343_SSPC,s__Streptococcus_sp._A12,0.847363328495404,0.811530612244898,0.883229813664596,0.564532019704433,2.6317005192318,0.010351,decrease
