t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Rothia_sp._HMSC072B04,HMDB0296915,-0.323553477498539,0.0318181818181818,-0.101216678058783,0.439171122994652,3.52332420548104,0.000436,increase
s__Veillonella_tobetsuensis,HMDB0000244,-0.269679165769479,0.092967409948542,0.0759534375200978,0.5,3.51111881349894,0.000452,increase
s__Prevotella_jejuni,HMDB0062747,-0.342533936651584,0.113981762917933,-0.131654561417511,0.476737821565408,3.50083611054703,0.00047,increase
s__Streptococcus_sp._Marseille_Q0941,HMDB0000759,-0.101971761666,-0.341414141414141,0.167805878332194,0.520053475935829,3.48835066626598,0.000496,increase
s__Candidatus_Nanosynbacter_sp._HMT_352,HMDB0035167,0.161904761904762,0.34616724738676,0.0907748623458119,-0.648051948051948,3.48620686573567,0.000499,decrease
s__Leptotrichia_sp._oral_taxon_221,HMDB0010382,-0.384324977348233,0.00694654183026276,0.121266968325792,0.55187969924812,3.47850201535402,0.000503,increase
s__Streptococcus_timonensis,HMDB0302594,0.265249623181273,0.0500476462740614,0.29417950470582,-0.473491214667685,3.45880513647502,0.000558,decrease
s__Prevotella_jejuni,HMDB0000244,-0.408325791855204,0.192249240121581,0.039468433234895,0.405035577449371,3.45305016288675,0.000568,increase
s__Rothia_sp._HMSC065C12,HMDB0011167,-0.0876372696791658,0.0715456451305508,-0.139302802460697,0.604612299465241,3.42791518041896,0.000631,increase
s__Abiotrophia_defectiva,HMDB0304810,-0.316129032258064,0.0451612903225806,0.032783326096396,0.616036137775268,3.42569260332055,0.000635,increase
s__Actinomyces_oris,HMDB0032935,0.501505622260339,-0.0874429771908763,-0.261194879089616,-0.177807486631016,3.41660901588048,0.00066,decrease
s__Actinomyces_sp._oral_taxon_181,HMDB0272648,0.597373358348968,0.288999525841631,0.230416951469583,-0.333333333333333,3.40465398017269,0.000701,decrease
s__Gemella_haemolysans,HMDB0250003,-0.201821034175151,-0.144949494949495,-0.125153646797482,0.525659824046921,3.39238404914397,0.000736,increase
s__Fusobacterium_pseudoperiodonticum,HMDB0000177,0.00325662179765523,-0.00651324359531046,0.208766803039158,-0.665641025641026,3.39085880348168,0.000741,decrease
s__Corynebacterium_durum,HMDB0247121,-0.408676307007786,0.21008064516129,0.0127177700348432,0.549350649350649,3.38719955759522,0.000752,increase
s__Campylobacter_concisus,HMDB0034679,-0.0467867998263135,-0.0749306197964847,-0.0471684325904275,-0.734615384615385,3.3713657869441,0.000791,decrease
s__Granulicatella_sp._HMSC30F09,HMDB0011161,-0.223786739576213,-0.009305899427986,-0.00925553319919517,0.513306451612903,3.35686222172304,0.000846,increase
s__Lancefieldella_parvula,HMDB0035167,0.300408163265306,0.0472409043027307,0.249221805411445,-0.508376068376068,3.35664128129147,0.000847,decrease
s__Gemella_sanguinis,HMDB0000947,0.00641690432978999,0.206632361349342,-0.150840738209159,-0.577998472116119,3.34987113165915,0.000869,decrease
s__Streptococcus_sp._Marseille_Q6470,HMDB0029090,-0.264661654135338,-0.060814479638009,-0.139308060360692,0.460561497326203,3.32435877835922,0.000957,increase
s__Streptococcus_sp._Marseille_Q6470,HMDB0029112,-0.270403280929597,0.0247963800904977,-0.105210578894789,0.455548128342246,3.32377157588046,0.000959,increase
s__Streptococcus_sp._HMSC056C01,HMDB0250003,-0.100433726045095,0.0389453313981616,0.0183763604816236,0.579545454545455,3.31593058376065,0.000991,increase
s__Abiotrophia_defectiva,HMDB0241173,-0.491879866518354,-0.129435483870968,0.121689101172384,0.439864483342744,3.31158997452073,0.001006,increase
s__Prevotella_intermedia,HMDB0242124,-0.365512265512266,0.179800221975583,0.0123159045597788,0.382258064516129,3.31129537506368,0.001008,increase
s__Lancefieldella_parvula,HMDB0011517,-0.276836734693878,-0.170731707317073,-0.125748264027456,0.517948717948718,3.30704320492866,0.001023,increase
s__Rothia_dentocariosa,HMDB0001311,-0.273479152426521,0.0964740032442585,0.122933950736382,0.455645161290323,3.30156018731652,0.001046,increase
s__Gemella_sanguinis,HMDB0038934,0.306520611874514,0.181856298837431,0.264552289815448,-0.409931245225363,3.29853819204597,0.001063,decrease
s__Haemophilus_influenzae,HMDB0000244,0.294531784005468,-0.204563780035478,-0.0334542761940022,-0.429144385026738,3.29568970566942,0.001076,decrease
s__Streptococcus_sp._Marseille_Q3533,HMDB0242632,-0.331631240579532,-0.00798258345428157,0.0230821809769178,0.395894428152493,3.28617418601158,0.001108,increase
s__Streptococcus_sp._HMSC067H01,HMDB0279169,0.00624442462087422,-0.0531024531024531,0.146143330353857,0.619556913674561,3.28293632343669,0.001124,increase
s__Neisseria_subflava,HMDB0010386,-0.448868778280543,-0.0501800720288115,0.00237486298867373,0.281751336898396,3.28256350394902,0.001126,increase
s__Streptococcus_sp._Marseille_Q6470,HMDB0000947,0.28796992481203,0.267149321266968,-0.209264419790736,-0.43081550802139,3.2734273693259,0.001171,decrease
s__Prevotella_histicola,HMDB0000244,-0.426190476190476,0.16734693877551,-0.0222843912791819,0.337712096332786,3.27290894959737,0.001172,increase
s__Veillonella_parvula,HMDB0000244,-0.237405026300409,0.147474747474747,-0.00149574231766013,0.468248663101604,3.27281302525027,0.001172,increase
s__Parvimonas_micra,HMDB0001220,-0.00242830712303423,-0.271805006587615,-0.0983404655046446,0.623846153846154,3.27120227715537,0.001175,increase
s__Streptococcus_timonensis,HMDB0242632,-0.218493340305761,0.0238231370306842,-0.0381986434618014,0.478991596638655,3.27075931861146,0.001179,increase
s__Streptococcus_pseudopneumoniae,HMDB0250003,-0.321603248331231,-0.195454545454545,-0.00911746481366735,0.387929717341482,3.2686312252837,0.001188,increase
s__Alloprevotella_rava,HMDB0062747,-0.166055718475073,-0.365546218487395,0.0369353916523728,0.603613777526821,3.25626577984831,0.001248,increase
s__Streptococcus_timonensis,HMDB0248874,-0.199606262881048,0.106689536878216,0.152426520847573,-0.609472880061115,3.25201911225883,0.001275,decrease
s__Alloprevotella_rava,HMDB0241271,-0.159457478005865,-0.023249299719888,-0.0425767105012388,0.673630717108978,3.25114456588689,0.001276,increase
s__Actinomyces_bouchesdurhonensis,HMDB0000208,0.101161995898838,-0.0981293339783906,-0.0325805257312107,0.643604004449388,3.22981530009527,0.001385,increase
s__Streptococcus_sp._HMSC056C01,HMDB0279169,-0.0673967209080562,0.134897597161748,-0.059387980440612,0.585227272727273,3.20809561491516,0.001511,increase
s__Streptococcus_sp._Marseille_Q6470,HMDB0011167,-0.210594668489405,-0.165067873303167,0.13128976286871,0.480614973262032,3.18700110144113,0.001622,increase
s__Rothia_sp._HMSC065C12,HMDB0000243,0.00132271063397828,-0.0421193062702497,0.182857142857143,-0.584224598930481,3.18614035177322,0.001626,decrease
s__Porphyromonas_somerae,HMDB0302594,0.236484445786771,0.298238195912615,0.217396940627431,-0.546442687747036,3.18576342466529,0.001629,decrease
s__Leptotrichia_sp._oral_taxon_221,HMDB0240712,-0.247055270311084,0.217003926306252,-0.213031674208145,0.596992481203008,3.18483878259815,0.001634,increase
s__Gemella_sanguinis,HMDB0041125,-0.251037075447239,-0.0938059843720221,0.0933971291866029,0.437738731856379,3.18224215350804,0.001653,increase
s__Candidatus_Nanosynbacter_sp._HMT_352,HMDB0255962,0.286743886743887,0.13780487804878,0.0581069857577901,-0.575324675324675,3.18064572096542,0.001663,decrease
s__Actinomyces_sp._S6_Spd3,HMDB0029655,-0.103745092117185,0.203001876172608,0.311004784688995,-0.63184641445511,3.17853669857821,0.001674,decrease
s__Streptococcus_anginosus,HMDB0250003,-0.485856224430158,-0.101082251082251,0.0727956254272044,0.185026737967914,3.17519447837949,0.001691,increase
s__Rothia_sp._HMSC072B04,HMDB0012986,-0.356575102279369,-0.205699855699856,0.0747778537252222,0.339572192513369,3.17425776186155,0.001699,increase
s__Actinomyces_bouchesdurhonensis,HMDB0000244,-0.218386876281613,-0.0417674568617965,0.145810193755399,0.491879866518354,3.17215964609972,0.001711,increase
s__Prevotella_intermedia,HMDB0001311,0.237229437229437,-0.104840775207035,-0.185220914528265,-0.470564516129032,3.16800626971767,0.001737,decrease
s__Prevotella_histicola,HMDB0038934,-0.254545454545455,0.196638655462185,-0.078140073316612,0.478927203065134,3.16645743623983,0.001747,increase
s__Rothia_sp._HMSC072B04,HMDB0241231,-0.380011689070719,-0.0624098124098124,-0.142939166097061,0.313168449197861,3.16441437481088,0.001762,increase
s__Prevotella_nanceiensis,HMDB0010386,-0.407959183673469,-0.0675206252713852,0.273084704355461,0.357142857142857,3.15978528326773,0.001791,increase
s__Streptococcus_sp._HSISS2,HMDB0029051,0.193096377306904,-0.104977375565611,-0.0118113465481887,-0.495601173020528,3.15727761312974,0.001811,decrease
s__Campylobacter_concisus,HMDB0302058,-0.0945505861919236,0.00672217082947888,-0.0510047497259773,-0.706153846153846,3.15215976791111,0.00184,decrease
s__Actinomyces_sp._S6_Spd3,HMDB0011517,-0.0694654183026276,-0.145215759849906,-0.171496924128503,0.639751552795031,3.13953094597003,0.001933,increase
s__Streptococcus_sp._Marseille_Q4154,HMDB0041125,-0.236647653616801,-0.164162895927602,-0.00633543671518355,0.447860962566845,3.13613986677255,0.001958,increase
s__Streptococcus_sp._HMSC074B11,HMDB0250003,-0.135747023901074,0.0300743281875357,0.113938692886061,0.524732620320856,3.12838898297947,0.002023,increase
s__Streptococcus_sp._oral_taxon_061,HMDB0000947,0.113602187286398,0.278823529411765,-0.0784688995215311,-0.496774193548387,3.12827122114652,0.002024,decrease
s__Leptotrichia_sp._oral_taxon_417,HMDB0062747,-0.242222893385684,-0.218053642330443,0.257099294835144,0.544347826086957,3.12725630630991,0.002029,increase
s__Gemella_sanguinis,HMDB0302594,0.405172413793103,0.291709548313322,0.130471633629528,-0.275477463712758,3.12781784639698,0.002029,decrease
s__Rothia_sp._HMSC065C12,HMDB0240343,-0.00286074625488326,-0.192910234419668,-0.371510594668489,0.463569518716578,3.12257761026262,0.002069,increase
s__Gemella_sanguinis,HMDB0000177,0.055159450350013,-0.0391461787688203,0.408831168831169,-0.483880825057296,3.12043833557967,0.002084,decrease
s__Rothia_aeria,HMDB0002171,-0.448081410422608,-0.0823953823953824,-0.161267605633803,0.246774193548387,3.11817386040872,0.002099,increase
s__Alloprevotella_rava,HMDB0302058,0.122067448680352,0.110924369747899,-0.246502763483896,-0.672501411631846,3.1170255399676,0.002102,decrease
s__Gemella_haemolysans,HMDB0242602,0.226060475560614,0.0238816738816739,-0.164427989633469,-0.457844574780059,3.11671281509155,0.002104,decrease
s__Candidatus_Nanosynbacter_sp._HMT_352,HMDB0302058,0.147490347490347,0.221602787456446,0.0219939093789412,-0.62987012987013,3.11468209367032,0.002119,decrease
s__Actinomyces_sp._oral_taxon_181,HMDB0011152,-0.0410881801125704,0.0535798956851588,-0.0874914559125086,-0.73859649122807,3.1116672750834,0.002141,decrease
s__Actinomyces_sp._ICM47,HMDB0000208,0.0697345350518318,-0.335951506872706,-0.067027027027027,0.539516129032258,3.10564622458621,0.00218,increase
s__Lancefieldella_parvula,HMDB0002171,0.282040816326531,0.272344218458796,0.0825285338015803,-0.470769230769231,3.08799469552455,0.002313,decrease
s__Actinomyces_sp._ICM47,HMDB0304575,0.357285674736227,0.238965252283787,-0.0537980085348506,-0.336290322580645,3.07955819298721,0.002374,decrease
s__Streptococcus_sp._oral_taxon_431,HMDB0000244,0.277615429573349,0.157792207792208,-0.101657835835051,-0.392207792207792,3.07729931696117,0.002398,decrease
s__Fusobacterium_nucleatum,HMDB0297111,0.0458874458874459,0.0294117647058824,0.167631358929835,-0.5706340378198,3.07538169061822,0.002422,decrease
s__Prevotella_pallens,HMDB0000244,-0.26991341991342,0.0856845513413506,0.255708162015572,0.465299145299145,3.07094446061396,0.002463,increase
s__Streptococcus_sp._HMSC062D07,HMDB0000947,0.218045112781955,0.277725604029711,-0.278773857721226,-0.428810160427808,3.0706150849478,0.002465,decrease
s__Streptococcus_sp._Marseille_Q3533,HMDB0029112,-0.277246301024332,0.0449121109498468,-0.129896419370104,0.404325513196481,3.07010986754303,0.002472,increase
s__Streptococcus_sp._SK140,HMDB0000050,-0.222676797194623,-0.20985230086229,-0.0934065934065934,0.445521390374332,3.06937630800251,0.002483,increase
s__Streptococcus_sp._oral_taxon_431,HMDB0041125,-0.0829616413916146,-0.0912698412698413,0.0864072636224535,0.544690603514133,3.06776734790993,0.002493,increase
s__Porphyromonas_endodontalis,HMDB0001220,0.0675675675675676,-0.522486048801838,-0.30977489978415,0.543760587238848,3.06142621146005,0.002539,increase
s__Lautropia_mirabilis,HMDB0028917,-0.230510204081633,0.282388663967611,0.0120274385554769,-0.673913043478261,3.05782350558418,0.002561,decrease
s__Prevotella_sp._oral_taxon_306,HMDB0000177,-0.237390516460284,-0.108338060124787,-0.204653622421999,0.542490118577075,3.04726906439954,0.002635,increase
s__Streptococcus_sp._Marseille_Q6470,HMDB0028766,-0.121872863978127,-0.352760180995475,0.0454545454545455,0.434826203208556,3.04726249527989,0.002635,increase
s__Actinomyces_sp._S6_Spd3,HMDB0266649,-0.0936273029296285,0.238836772983114,0.106151742993848,-0.65330321852061,3.04505349072539,0.002651,decrease
s__Alloprevotella_rava,HMDB0035167,-0.12683284457478,0.19047619047619,-0.0519534972365161,-0.70412196499153,3.04488013544192,0.002654,decrease
s__Actinomyces_sp._ph3,HMDB0011152,-0.0731856378915202,0.0888030888030888,-0.207330316742081,-0.73859649122807,3.04438787814388,0.002659,decrease
s__Rothia_aeria,HMDB0000191,-0.430127041742287,0.126551226551227,0.0615023474178404,0.251209677419355,3.04333026253437,0.002665,increase
s__Lancefieldella_parvula,HMDB0029655,0.249591836734694,0.0477270885665667,0.195745869582568,-0.487863247863248,3.03814650993177,0.00271,decrease
s__Streptococcus_salivarius,HMDB0280068,-0.296843950905903,0.132900432900433,0.0135940009357731,0.364400305576776,3.03722197581652,0.002718,increase
s__Fusobacterium_periodonticum,HMDB0297111,0.0156785243741765,0.0346508563899868,0.0640464798359535,-0.655652173913043,3.03351233408093,0.002755,decrease
s__Streptococcus_sp._1001283B150225_161107_H12,HMDB0000759,-0.244660894660895,-0.187654742593699,0.0096728307254623,0.446051167964405,3.03332318282955,0.00276,increase
s__Streptococcus_sp._Marseille_Q3533,HMDB0303682,0.20508166969147,-0.0537010159651669,0.0865976129134024,-0.459677419354839,3.03162607047512,0.002775,decrease
s__Lancefieldella_parvula,HMDB0000759,0.335714285714286,0.174459120006482,0.214861521270652,-0.40991452991453,3.02716320425968,0.002821,decrease
s__Streptococcus_timonensis,HMDB0000177,0.276015872527608,-0.0159710310653707,0.158551974341448,-0.383651642475172,3.02537936938144,0.002842,decrease
s__Leptotrichia_wadei,HMDB0000625,0.375,-0.0537696577243293,-0.0644201228878648,-0.340600667408231,3.0231107866927,0.002867,decrease
s__Lancefieldella_parvula,HMDB0032935,-0.138061224489796,-0.227777327607163,-0.196304573389736,0.532307692307692,3.01480693634317,0.002944,increase
s__Candidatus_Nanosynbacter_sp._TM7_057,HMDB0302058,0.144658944658945,0.217004048582996,0.0752811130169621,-0.636842105263158,3.01145463025052,0.002966,decrease
s__Lancefieldella_parvula,HMDB0266649,0.355510204081633,0.113361964184426,0.18201771889217,-0.387350427350427,3.01110103852818,0.00297,decrease
s__Alloprevotella_sp._oral_taxon_473,HMDB0029112,-0.0357142857142857,-0.122480620155039,-0.0196969696969697,0.636521739130435,3.01050820001987,0.002979,increase
s__Prevotella_vespertina,HMDB0000244,-0.396103896103896,0.155844155844156,0.141671073506081,0.384347826086957,3.00987774533736,0.002986,increase
s__Streptococcus_gordonii,HMDB0011475,0.419286966686148,0.125468975468975,-0.259348246690019,-0.148663101604278,3.00607628794848,0.003024,decrease
s__Prevotella_vespertina,HMDB0038934,-0.0471156750226518,-0.00181214134702507,-0.117080909571655,0.640869565217391,3.00121052454966,0.003082,increase
s__Streptococcus_infantis,HMDB0000244,0.29330339290658,0.155050505050505,-0.106589612918727,-0.362566844919786,3.00081851975652,0.003085,decrease
s__Streptococcus_infantis,HMDB0041125,-0.184471992371343,-0.0711399711399711,0.087140707393872,0.4585179526356,2.99871421478291,0.003106,increase
s__Streptococcus_sp._Marseille_Q4154,HMDB0000243,0.088021778584392,0.034841628959276,0.132614221221816,-0.535762032085562,2.99514054236995,0.003148,decrease
s__Lancefieldella_parvula,HMDB0304953,-0.489387755102041,0.026334980957783,-0.448080453348232,0.234871794871795,2.99478564204573,0.003155,increase
s__Prevotella_jejuni,HMDB0037381,0.262805429864253,0.134932696482848,0.0290525979727033,-0.446086480569239,2.99230499208072,0.003188,decrease
s__Prevotella_vespertina,HMDB0272648,0.0297493204469949,-0.073542736333434,-0.00116340560549974,0.663478260869565,2.99197972462216,0.003194,increase
s__Leptotrichia_sp._oral_taxon_218,HMDB0062747,-0.135392535392535,-0.355947040157566,0.124537465309898,0.562337662337662,2.9912199359868,0.003204,increase
s__Lancefieldella_parvula,HMDB0296915,0.065,0.30102909002512,-0.0860004788889776,-0.535726495726496,2.98827753706264,0.003231,decrease
s__Granulicatella_sp._HMSC30F09,HMDB0001220,-0.209569377990431,-0.0642875437548024,-0.0104963112005366,0.456854838709677,2.98136218027209,0.003304,increase
s__Actinomyces_graevenitzii,HMDB0304575,0.378003547814869,0.243224699828473,0.160249290386277,-0.320689655172414,2.9810498146908,0.003307,decrease
s__Actinomyces_bouchesdurhonensis,HMDB0006344,0.34688995215311,-0.118045476536043,-0.221646303838085,-0.337931034482759,2.98034216378095,0.003318,decrease
s__Streptococcus_mitis,HMDB0028917,-0.137405026300409,-0.0038961038961039,-0.1962467911835,0.490909090909091,2.97910225224436,0.003331,increase
s__Lancefieldella_parvula,HMDB0003869,0.179897959183673,0.314642249412527,-0.0298906536834544,-0.481709401709402,2.9785795821324,0.003338,decrease
s__Prevotella_vespertina,HMDB0000525,-0.218665055874358,0.0501359106010269,0.165309360126917,0.532173913043478,2.97334496548539,0.003399,increase
s__Schaalia_odontolytica,HMDB0030936,0.336226930963773,0.0526396035829998,-0.238140806561859,-0.324866310160428,2.97089411560608,0.003425,decrease
s__Candidatus_Nanosynbacter_sp._TM7_008,HMDB0038238,0.404481792717087,0.234412955465587,-0.128187535734706,-0.47781217750258,2.96929042364998,0.003443,decrease
s__Prevotella_vespertina,HMDB0302594,-0.371790999697976,-0.208396254907883,-0.082760444209413,0.398260869565217,2.96496370625039,0.003487,increase
s__Leptotrichia_sp._oral_taxon_221,HMDB0062747,-0.349743279975838,-0.148746602234974,0.131402714932127,0.469172932330827,2.9622878035592,0.00352,increase
s__Haemophilus_parainfluenzae,HMDB0001999,0.402279368790181,0.0296169239565466,-0.0700352279299648,-0.244986631016043,2.95749235562023,0.003582,decrease
s__Porphyromonas_somerae,HMDB0000244,0.249622470552703,-0.084707540521494,0.161135597614726,-0.514822134387352,2.95626615933274,0.0036,decrease
s__Actinomyces_sp._S6_Spd3,HMDB0255962,0.246602234974328,0.0296435272045028,0.0483937115516063,-0.527950310559006,2.95589612907242,0.003606,decrease
s__Streptococcus_infantis,HMDB0000050,-0.0860377126334246,-0.296464646464646,-0.0484705168249472,0.445683728036669,2.95516730021891,0.003614,increase
s__Streptococcus_sp._Marseille_Q3533,HMDB0038934,0.203174505521548,-0.169085631349782,0.176218518323781,-0.446480938416422,2.95159413487609,0.003665,decrease
s__Streptococcus_sp._oral_taxon_431,HMDB0000050,-0.131748131286721,-0.353823953823954,-0.0217883382440344,0.399541634835753,2.95073478495726,0.00368,increase
s__Leptotrichia_sp._oral_taxon_417,HMDB0250003,0.174720628209,-0.0851632768819383,0.00674671240708977,-0.56,2.95054704418694,0.003681,decrease
s__Rothia_sp._HMSC065C12,HMDB0303182,-0.395552000984343,-0.124070897655803,-0.199808612440191,0.253008021390374,2.95002545279692,0.003686,increase
s__Abiotrophia_sp._HMSC24B09,HMDB0262879,0.061344537815126,-0.290756302521008,0.0974660633484163,0.627470355731225,2.94786393641238,0.003712,increase
s__Prevotella_intermedia,HMDB0302594,-0.363708513708514,-0.109963288653633,-0.390796835809377,0.306048387096774,2.93879535574748,0.003825,increase
s__Neisseria_sp._oral_taxon_014,HMDB0302684,-0.39350138760407,-0.220816326530612,0.329455314648334,0.2125,2.93575036360905,0.003865,increase
s__Neisseria_sp._oral_taxon_014,HMDB0040690,-0.159458834412581,-0.166326530612245,0.203648863035431,0.504435483870968,2.9350317052817,0.00388,increase
s__Prevotella_sp._oral_taxon_306,HMDB0248874,-0.0826034430685594,-0.221456932177295,0.171390798519302,0.58102766798419,2.92872738156735,0.003964,increase
s__Neisseria_sp._HMSC071A01,HMDB0028990,0.235309617918314,0.0938992618323925,0.234067425112201,-0.449193548387097,2.92379086841071,0.004024,decrease
s__Campylobacter_concisus,HMDB0241271,-0.28658271819366,0.334566759173605,0.199305809280234,0.444615384615385,2.92332674487771,0.004027,increase
s__Streptococcus_infantis,HMDB0242632,-0.466117075271463,-0.0383838383838384,0.0244439105198599,0.156302521008403,2.92194926458138,0.004041,increase
s__Candidatus_Nanosynbacter_sp._HMT_352,HMDB0038539,0.251994851994852,-0.439372822299652,-0.156541265495709,-0.548051948051948,2.92076952750455,0.004053,decrease
s__Veillonella_tobetsuensis,HMDB0000191,0.237503460580147,-0.053097007813989,-0.139365875619011,-0.417741935483871,2.92060647069682,0.004055,decrease
s__Rothia_sp._HMSC072B04,HMDB0003869,-0.147165400350672,0.223665223665224,-0.00773752563226247,0.478609625668449,2.92006629188166,0.004061,increase
s__Streptococcus_sp._Marseille_Q0941,HMDB0252832,-0.0538004860192562,-0.14011544011544,0.2946001367054,0.519385026737968,2.91992705286498,0.004065,increase
s__Lancefieldella_parvula,HMDB0028873,0.291326530612245,-0.137347054533668,-0.0222284300423019,-0.427692307692308,2.91919698978421,0.004078,decrease
s__Veillonella_atypica,HMDB0011161,0.249192531299025,-0.161327561327561,0.0373752563226247,-0.393048128342246,2.91503681500866,0.004146,decrease
s__Leptotrichia_wadei,HMDB0001311,0.206406105457909,0.00728492136910268,0.0576516897081413,-0.472747497219132,2.91500192268195,0.004147,decrease
s__Streptococcus_vestibularis,HMDB0000626,0.134332031129841,0.00994854202401372,-0.022901149483428,-0.483880825057296,2.91501550132662,0.004147,decrease
s__Streptococcus_rubneri,HMDB0031046,0.219662247377649,0.0932107724560555,0.314668489405331,-0.408097784568373,2.91321473790639,0.004165,decrease
s__Prevotella_melaninogenica,HMDB0062747,-0.226600985221675,-0.047008547008547,0.122133712660028,0.42741935483871,2.91220117066244,0.004179,increase
s__Alloprevotella_sp._oral_taxon_473,HMDB0011474,-0.0898954703832753,0.32107117688513,0.112337662337662,0.613913043478261,2.90848986983199,0.004236,increase
s__Prevotella_histicola,HMDB0060474,0.142857142857143,0.0573829531812725,0.118014020194225,-0.51888341543514,2.90795525166262,0.004243,decrease
s__Prevotella_melaninogenica,HMDB0011475,-0.275343531241898,-0.104579906466699,0.211322901849218,0.382661290322581,2.90697377398929,0.004251,increase
s__Corynebacterium_durum,HMDB0012986,-0.182647385984427,-0.481854838709677,-0.241637630662021,0.496103896103896,2.9059205911411,0.004263,increase
