t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Aggregatibacter_segnis,HMDB0242602,0.393494407922821,-0.112627197039778,-0.0200423056583818,-0.755189255189255,5.54878782342343,0,decrease
s__Aggregatibacter_sp._2125159857,HMDB0242602,0.369274136715997,-0.112955465587045,0.0279793581680374,-0.759881422924901,4.99348888141681,0,decrease
s__Streptococcus_sp._HMSC034E03,HMDB0002466,-0.492571287951029,0.155988455988456,-0.00667122351332878,0.551056729699666,4.87484786201183,2e-06,increase
s__Candidatus_Nanosynbacter_sp._TM7_076,HMDB0303797,0.042985842985843,0.385928705440901,0.140842386125405,-0.855392156862745,4.64545741493507,7e-06,decrease
s__Veillonella_nakazawae,HMDB0059779,-0.0191387559808612,-0.119952189874498,0.103887449092929,0.777085650723026,4.61747566410977,8e-06,increase
s__Streptococcus_sanguinis,HMDB0002925,-0.451139684395091,-0.0747474747474747,-0.0952468584047531,0.511693548387097,4.48784486896322,1.4e-05,increase
s__Actinomyces_oris,HMDB0002157,-0.459576901086335,0.149291716686675,-0.0775268419104036,0.523915461624027,4.47529094474555,1.4e-05,increase
s__Aggregatibacter_sp._2125159857,HMDB0247652,-0.149682875264271,0.108097165991903,0.151104660538623,0.791501976284585,4.42363222228704,1.6e-05,increase
s__Veillonella_atypica,HMDB0059779,0.038912301208896,-0.114357864357864,0.082475106685633,0.744354838709677,4.2352589145887,3.2e-05,increase
s__Veillonella_rogosae,HMDB0302281,-0.294723878662173,0.0893844101391271,-0.197660125879304,0.585483870967742,4.13136050789627,4.2e-05,increase
s__Haemophilus_influenzae,HMDB0242602,0.347846889952153,-0.070230607966457,-0.0462174503270394,-0.550166852057842,4.0981027710321,4.7e-05,decrease
s__Haemophilus_influenzae,HMDB0036846,0.33444976076555,-0.148927592323819,0.0133283968900407,-0.557730812013348,4.08009459918137,4.8e-05,decrease
s__Prevotella_melaninogenica,HMDB0304926,0.225045372050817,-0.0997419771004677,0.201688263606072,-0.63448275862069,4.04059085199327,5.7e-05,decrease
s__Streptococcus_sanguinis,HMDB0005060,-0.190648743424898,0.213059163059163,0.00410116199589884,0.637096774193548,4.03542864199779,6e-05,increase
s__Corynebacterium_durum,HMDB0000873,-0.189321468298109,-0.000403225806451613,-0.221602787456446,0.790977443609023,4.01013190102026,6.8e-05,increase
s__Gemella_sanguinis,HMDB0037904,0.255120560020742,-0.0431865828092243,0.0506401137980085,-0.591935483870968,3.99081747493945,7.2e-05,decrease
s__Actinomyces_sp._ph3,HMDB0247904,-0.401375095492743,0.242213642213642,0.0529651860744298,0.686274509803922,3.9421607924696,8.4e-05,increase
s__Streptococcus_parasanguinis,HMDB0059779,-0.0847457627118644,0.0401875901875902,-0.0994531784005468,0.68508064516129,3.93781468884984,8.7e-05,increase
s__Schaalia_odontolytica,HMDB0029697,0.451742993848257,0.0853440060987231,0.0694736842105263,-0.410887096774194,3.90625169156259,9.3e-05,decrease
s__Streptococcus_gordonii,HMDB0000391,-0.39041496201052,-0.036002886002886,-0.0340449024659551,0.463306451612903,3.90017629500188,9.5e-05,increase
s__Campylobacter_concisus,HMDB0001859,0.23056882327399,-0.167930928152945,0.0990953162575867,-0.668695652173913,3.88300265120704,0.000102,decrease
s__Veillonella_dispar,HMDB0059779,0.0317358270017534,-0.100362111682866,0.0831009957325747,0.706048387096774,3.88225374409864,0.000104,increase
s__Streptococcus_gordonii,HMDB0000501,-0.23249561659848,0.195959595959596,-0.0365424049634576,0.586693548387097,3.87830299142162,0.000105,increase
s__Streptococcus_pneumoniae,HMDB0000413,-0.285154880187025,-0.0307359307359307,0.228692360271308,0.545161290322581,3.85911002973639,0.000112,increase
s__Streptococcus_sanguinis,HMDB0060098,-0.430508474576271,-0.242352092352092,-0.254193175245807,0.415725806451613,3.85558378378428,0.000112,increase
s__Haemophilus_haemolyticus,HMDB0251316,-0.392144153487166,-0.0333817126269956,-0.16348883129705,0.457258064516129,3.85198575580186,0.000113,increase
s__Rothia_aeria,HMDB0059805,0.216489499611097,0.0787878787878788,0.0613944536785933,-0.610344827586207,3.83992357694978,0.000118,decrease
s__Actinomyces_naeslundii,HMDB0002157,-0.445067873303167,0.235022624434389,-0.129818820336819,0.468717948717949,3.83731950890937,0.000119,increase
s__Streptococcus_sanguinis,HMDB0247904,-0.244886031560491,0.271284271284271,-0.107655502392345,0.570161290322581,3.82844703134149,0.000124,increase
s__Veillonella_dispar,HMDB0303805,-0.320455873758036,-0.136268343815514,-0.0757894736842105,0.508870967741936,3.8111782974584,0.000132,increase
s__Neisseria_mucosa,HMDB0041509,0.233161806746712,-0.169640570306497,-0.0567999506355671,-0.591101223581758,3.80037559945475,0.000139,decrease
s__Streptococcus_sp._A12,HMDB0038304,0.323575376405565,-0.0475539998292496,0.0513143280266568,-0.53968253968254,3.79400798196531,0.000142,decrease
s__Veillonella_atypica,HMDB0029697,0.42311359931096,0.054978354978355,0.284039829302987,-0.410483870967742,3.77815388434957,0.000152,decrease
s__Granulicatella_sp._HMSC30F09,HMDB0006236,-0.108065618591934,-0.0657389225646717,-0.221240486396641,0.647290640394089,3.75979256640332,0.000161,increase
s__Rothia_sp._HMSC062F03,HMDB0038304,-0.237461699725851,-0.102621019380176,-0.0257545271629779,0.59064039408867,3.75494304011902,0.000168,increase
s__Veillonella_dispar,HMDB0029697,0.469199298655757,0.176901086335049,0.247339971550498,-0.350806451612903,3.73945043670015,0.000179,decrease
s__Oribacterium_sinus,HMDB0000782,-0.312757973733583,0.298311444652908,-0.0402155574022311,0.645454545454546,3.72660403820334,0.000191,increase
s__Streptococcus_gordonii,HMDB0249030,-0.292752776154296,-0.155988455988456,-0.034965034965035,0.514516129032258,3.71272148757427,0.000203,increase
s__Streptococcus_sp._XMC,HMDB0036525,-0.130895420369105,0.0631674208144796,-0.252358168147642,0.65407772304324,3.71244812721211,0.000203,increase
s__Corynebacterium_durum,HMDB0112102,0.551056729699666,-0.0556451612903226,0.17787456445993,-0.499248120300752,3.69997553432543,0.000213,decrease
s__Rothia_sp._HMSC072B04,HMDB0010339,-0.010052600818235,0.0446608946608947,0.0554196301564723,-0.688542825361513,3.69209474259212,0.000225,decrease
s__Streptococcus_sp._M334,HMDB0251316,-0.434404977962147,-0.175324675324675,-0.14498974709501,0.392213570634038,3.68721950809832,0.000235,increase
s__Streptococcus_sp._A12,HMDB0030055,0.361616161616162,-0.0309912063519167,0.0645242502776749,-0.488232074438971,3.68641413860451,0.000237,decrease
s__Mogibacterium_diversum,HMDB0004158,0.403641456582633,-0.114744079449962,-0.137646547980894,-0.670588235294118,3.68356925730298,0.00024,decrease
s__Rothia_sp._HMSC065C12,HMDB0004309,-0.325294533821403,0.0928911759100438,0.112688477951636,0.492324805339266,3.68250000065258,0.000243,increase
s__Actinomyces_bouchesdurhonensis,HMDB0000501,0.2580997949419,0.102967263344622,-0.351019358158081,-0.565955117679256,3.67970446090473,0.000247,decrease
s__Corynebacterium_durum,HMDB0304925,-0.215127919911012,0.00645161290322581,-0.155574912891986,0.736842105263158,3.67870523595303,0.000248,increase
s__Porphyromonas_somerae,HMDB0029697,-0.586831772878284,0.0170542635658915,-0.134996582365003,0.368831168831169,3.67722921231665,0.00025,increase
s__Porphyromonas_sp._KLE_1280,HMDB0000413,0.157118547929665,0.178744939271255,-0.00963773069036227,-0.726315789473684,3.67741550898216,0.00025,decrease
s__Streptococcus_timonensis,HMDB0000158,0.196837798763419,-0.00857632933104631,-0.0901982228298018,-0.581854838709677,3.67546521333172,0.000252,decrease
s__Streptococcus_sp._HMSC034E03,HMDB0032574,-0.442492848134363,0.118903318903319,0.084565960355434,0.375305895439377,3.65790021418856,0.000263,increase
s__Rothia_aeria,HMDB0001870,0.067993259009593,-0.222655122655123,-0.262881637651999,-0.672906403940887,3.65099563868242,0.000269,decrease
s__Aggregatibacter_sp._oral_taxon_458,HMDB0247652,0.00632411067193676,0.139940037274127,0.283663925173359,0.783116883116883,3.64743905183857,0.000271,increase
s__Leptotrichia_sp._oral_taxon_215,HMDB0000933,-0.299722479185939,0.00222672064777328,-0.0165627934773329,0.7,3.64275301937088,0.000279,increase
s__Streptococcus_gordonii,HMDB0260490,0.298363530099357,0.0454545454545455,-0.0391976444608024,-0.496774193548387,3.63735830216965,0.000285,decrease
s__Prevotella_melaninogenica,HMDB0060016,0.190044075706508,0.0575713594581519,0.167922991484635,-0.594088669950739,3.61969323561659,0.000304,decrease
s__Streptococcus_salivarius,HMDB0000782,-0.14354178842782,-0.258080808080808,-0.105105420894895,0.568951612903226,3.61529839823673,0.000309,increase
