t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Streptococcus_salivarius,HMDB0030372,-0.148626534190532,-0.30988455988456,-0.0760378861644684,0.402597402597403,2.90584559891481,0.004264,increase
s__Megasphaera_micronuciformis,HMDB0002825,-0.133590733590734,-0.117494270435447,0.0967791118734515,0.616036137775268,2.90436468296172,0.004285,increase
s__Granulicatella_sp._HMSC30F09,HMDB0000273,-0.241626794258373,0.0844360966447537,0.0358484238765929,0.414516129032258,2.90396220101503,0.004297,increase
s__Streptococcus_sp._1001283B150225_161107_H12,HMDB0072871,0.307287157287157,-0.154529155639034,-0.0240113798008535,-0.362847608453838,2.90296286147254,0.004316,decrease
s__Actinomyces_oris,HMDB0252828,-0.434800838574423,-0.116830732292917,0.289587482219061,-0.0103609625668449,2.9021465621796,0.004333,increase
s__Prevotella_sp._oral_taxon_306,HMDB0006344,0.236484445786771,-0.276071631148205,0.00719196192490746,-0.513833992094862,2.90102708095133,0.004353,decrease
s__Lancefieldella_parvula,HMDB0000162,0.00112244897959184,0.459201037193096,0.203567722882912,-0.481025641025641,2.8994094790794,0.004378,decrease
s__Megasphaera_micronuciformis,HMDB0029113,-0.498841698841699,-0.477769289533995,0.26906803887936,0.291925465838509,2.89723287712567,0.00441,increase
s__Lancefieldella_parvula,HMDB0253033,-0.0329591836734694,0.103314156065149,0.278713384946923,-0.545299145299145,2.89594773602972,0.004431,decrease
s__Streptococcus_anginosus,HMDB0247415,0.0597895967270602,-0.10959595959596,-0.240890688259109,0.495492742551566,2.89443152364769,0.004455,increase
s__Prevotella_melaninogenica,HMDB0013988,0.277676950998185,-0.051443315594259,0.00483641536273115,-0.37741935483871,2.8917996741352,0.004499,decrease
s__Peptostreptococcus_stomatis,HMDB0032538,-0.235627530364372,0.187876135244556,-0.0926406926406926,0.533596837944664,2.88996727510316,0.004527,increase
s__Neisseria_sp._HMSC071A01,HMDB0032215,-0.0494071146245059,0.101389491967,0.180210833942177,0.581854838709677,2.88738873561175,0.004566,increase
s__Prevotella_nanceiensis,HMDB0030372,0.582551020408163,0.194311767260096,-0.0726037332518991,-0.0500610500610501,2.88406233767612,0.004605,decrease
s__Fusobacterium_pseudoperiodonticum,HMDB0000904,0.186278766825879,-0.199413808076422,0.0149035651665693,-0.50974358974359,2.88187836287444,0.004645,decrease
s__Rothia_sp._HMSC072B04,HMDB0000594,-0.210812390414962,0.110750360750361,-0.0880656185919344,0.418783422459893,2.88118152445299,0.004654,increase
s__Porphyromonas_sp._oral_taxon_279,HMDB0032538,-0.0518218623481781,-0.365853658536585,0.0581685071826264,0.515384615384615,2.87807115856047,0.004707,increase
s__Actinomyces_naeslundii,HMDB0011505,0.247420814479638,-0.0739366515837104,0.172118944917357,-0.436234263820471,2.87734981107611,0.004719,decrease
s__Neisseria_flavescens,HMDB0032215,-0.00998697351280938,-0.0195397307859314,0.290040241448692,0.591275659824047,2.87532732942335,0.00476,increase
s__Neisseria_subflava,HMDB0244166,0.15447963800905,0.0860024009603842,-0.00222871757398612,-0.47894385026738,2.87152434402251,0.004803,decrease
s__Veillonella_sp._CLA_AA_H247,HMDB0031008,-0.257377842283503,0.129514214974814,-0.209152165864495,0.414285714285714,2.87110497693508,0.004808,increase
s__Streptococcus_sp._A12,HMDB0000267,-0.00590813798360968,0.0322718347135661,0.0696728307254623,0.596440489432703,2.87045206574156,0.004822,increase
s__Neisseria_sp._HMSC071A01,HMDB0000132,0.451383399209486,-0.074468085106383,-0.0575096545245799,-0.218951612903226,2.87001688010895,0.00483,decrease
s__Streptococcus_sp._1001283B150225_161107_H12,HMDB0000267,-0.0702020202020202,-0.0408947323486724,0.0656899004267425,0.551056729699666,2.86694909607834,0.004882,increase
s__Prevotella_sp._oral_taxon_306,HMDB0014583,0.349441256418001,-0.208492018475002,0.0725542041248017,-0.408102766798419,2.86533687516965,0.004904,decrease
s__Streptococcus_timonensis,HMDB0000050,0.274785444030884,-0.100362111682866,-0.0139334349860666,-0.352482811306341,2.86104788042085,0.004967,decrease
s__Fusobacterium_periodonticum,HMDB0000062,0.160737812911726,-0.213438735177866,0.0784688995215311,-0.547826086956522,2.85742170004522,0.00503,decrease
s__Prevotella_sp._oral_taxon_306,HMDB0000050,-0.382210812443371,0.155984117980715,0.387890005288207,0.316205533596838,2.85606865361972,0.005056,increase
s__Aggregatibacter_sp._oral_taxon_458,HMDB0038918,-0.303425559947299,-0.428733489992707,-0.0605679435868115,0.396950875211745,2.85517250477791,0.005073,increase
