t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Alistipes_putredinis,s__Clostridium_sp._AM49_4BH,0.407250900360144,-0.198606271777003,-0.0016025641025641,-0.722608695652174,5.05002504794633,0,decrease
s__Pseudoflavonifractor_phocaeensis,s__Yeguia_hominis,0.465692577440094,0.448412698412698,0.538642374375551,0.899159663865546,4.30722148876099,2.3e-05,increase
s__Blautia_stercoris,s__Dorea_sp._AM10_31,-0.147928266018641,0.125214408233276,0.0466985645933014,0.678838808250573,4.29406201844658,2.4e-05,increase
s__Lachnoclostridium_sp._210928_DFI_6_3,s__Ruthenibacterium_lactatiformans,0.143717124488603,0.35284924718887,-0.164532619279455,-0.607620320855615,4.17622861911637,3.7e-05,decrease
s__Ellagibacter_isourolithinifaciens,s__Eggerthella_lenta,-0.0840480274442539,-0.0396445659603554,0.307172995780591,0.678838808250573,3.95241157298742,8.2e-05,increase
s__Ruminococcus_sp._AF37_3AC,s__Waltera_intestinalis,0.39390243902439,-0.03276955602537,0.118561607615019,-0.543513957307061,3.92418896988713,9e-05,decrease
s__Bifidobacterium_catenulatum,s__Phascolarctobacterium_sp._Marseille_Q4147,0.23559510567297,0.2440489432703,-0.0954081632653061,-0.764912280701754,3.88962360284034,1e-04,decrease
s__Desulfovibrio_piger,s__Clostridium_sp._AF23_8,0.395776343144764,-0.0128022759601707,0.060905807168658,-0.534756431308155,3.819433794039,0.00013,decrease
s__Simiaoa_sunii,s__Ruminococcus_sp._AF37_3AC,0.424519893039462,0.0308668076109937,0.0906918588496805,-0.488779419813903,3.79937695083556,0.000138,decrease
s__Ellagibacter_isourolithinifaciens,s__Anaerotardibacter_sp._CLA_AA_M13,0.00426876120549816,0.5397516529592,0.490231287699642,0.709090909090909,3.79266025079223,0.000143,increase
s__Ruminococcus_torques,s__Blautia_sp._Marseille_P3087,-0.215726590719644,0.032946001367054,-0.0832489851002928,0.559969442322384,3.7714323369159,0.00016,increase
s__Blautia_schinkii,s__Blautia_hansenii,0.340983606557377,-0.298632946001367,0.0345555664391985,-0.453934300993125,3.75365304535021,0.000166,decrease
s__Phascolarctobacterium_succinatutens,s__Collinsella_tanakaei,0.289328063241107,-0.0420289855072464,-0.0792457151582242,-0.552822580645161,3.72074294855373,0.000196,decrease
