t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Streptococcus_sp._HMSC056C01,HMDB0006460,0.205819926789504,-0.219077568134172,0.173041695146958,-0.530144605116796,3.35424118015247,0.000854,decrease
s__Prevotella_melaninogenica,HMDB0248559,0.460007778065854,0.0338655055636188,-0.0994446501295816,-0.301970443349754,3.34935627526389,0.000873,decrease
s__Mogibacterium_diversum,HMDB0247034,0.275350140056022,-0.417570664629488,-0.108011289622232,-0.688235294117647,3.34526993721221,0.000885,decrease
s__Gemella_sanguinis,HMDB0006753,0.0813456053927923,0.00850009529254812,0.168335704125178,-0.599596774193548,3.34195242226721,0.000901,decrease
s__Haemophilus_influenzae,HMDB0240776,0.306971975393028,-0.125383002741493,0.134919165741084,-0.448720800889878,3.34021923018349,0.000911,decrease
s__Streptococcus_vestibularis,HMDB0240598,0.127810760097204,-0.339050886220698,0.0771333929228666,-0.576612903225806,3.33895332829672,0.000914,decrease
s__Streptococcus_sp._343_SSPC,HMDB0013130,-0.194011544011544,-0.241085972850679,0.215291750503018,0.531034482758621,3.33165136319169,0.000931,increase
s__Veillonella_sp._S13053_19,HMDB0061835,0.282603059372569,-0.0335048599199543,0.0540912139503689,-0.46607341490545,3.33043955475444,0.000936,decrease
s__Parvimonas_micra,HMDB0060289,-0.370490286771508,-0.133069828722003,-0.219973776223776,0.468695652173913,3.32985189367882,0.000937,increase
s__Candidatus_Nanosynbacter_sp._TM7_008,HMDB0041723,0.107002801120448,-0.0862348178137652,-0.034268666344138,-0.754901960784314,3.3283031988082,0.000945,decrease
s__Streptococcus_gordonii,HMDB0260499,-0.289304500292227,-0.0918470418470418,-0.0540512119459488,0.44758064516129,3.32472418099619,0.000962,increase
s__Actinomyces_sp._ICM47,HMDB0241783,-0.329662554984773,0.0191240502006318,-0.0810514624213254,0.429556650246305,3.32455700792229,0.000963,increase
s__Prevotella_melaninogenica,HMDB0006460,0.213313456053928,0.00774068698597,0.00226582747130692,-0.527093596059113,3.31553770758551,0.001,decrease
s__Neisseria_sp._oral_taxon_014,HMDB0013648,-0.127081406105458,-0.186428571428571,0.103973325923868,0.593322386425835,3.30999637300637,0.001018,increase
s__Campylobacter_concisus,HMDB0030994,-0.200607902735562,-0.542399013259328,-0.136924075275795,0.452173913043478,3.30877940053068,0.001025,increase
s__Leptotrichia_sp._oral_taxon_218,HMDB0000673,-0.395109395109395,0.240398293029872,-0.209250693802035,0.514285714285714,3.30315335746134,0.001042,increase
s__Lachnoanaerobaculum_orale,HMDB0038057,0.455520297625561,0.116978609625668,0.0635294117647059,-0.480701754385965,3.30051896552089,0.001051,decrease
s__Actinomyces_sp._ph3,HMDB0244507,-0.132161955691367,0.1997425997426,0.213541416566627,0.729618163054696,3.29829013689201,0.001066,increase
s__Haemophilus_parahaemolyticus,HMDB0038957,0.202547976132882,0.282593037214886,0.0165615771410328,-0.50935960591133,3.29625129901245,0.001077,decrease
s__Gemella_morbillorum,HMDB0002302,0.207415089447757,-0.103901647741825,-0.0411879222811772,-0.562307692307692,3.29382438690045,0.001091,decrease
