t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Dorea_sp._AM10_31,HMDB0240743,0.288890329271454,-0.262511911568515,-0.0144087491455913,-0.568525592055004,4.13383044757783,4.2e-05,decrease
s__Phocea_massiliensis,HMDB0253202,-0.205376972530684,-0.026046176046176,0.00434257354621739,0.622612681436211,4.13820553055121,4.2e-05,increase
s__Intestinimonas_butyriciproducens,HMDB0014417,0.329424840233398,-0.281954887218045,-0.227348418062494,-0.529106187929717,4.12378225880944,4.4e-05,decrease
s__Dysosmobacter_sp._BX15,HMDB0253202,-0.111364267852181,-0.0119525313753949,0.0268499472143316,0.674560733384263,4.12132400918093,4.5e-05,increase
s__Waltera_intestinalis,HMDB0030963,-0.207575757575758,0.255916305916306,0.0793257375535857,0.624446142093201,4.10518380558412,4.7e-05,increase
s__Clostridium_sp._1001271B_151109_B4,HMDB0242099,-0.33290934320074,-0.218040873854827,-0.116503456221198,0.615726495726496,4.07399346713597,4.8e-05,increase
s__Flavonifractor_plautii,HMDB0062407,0.56599055293137,0.314080656185919,0.16472393639599,0.85423987776929,4.06527831237473,5e-05,increase
s__Yeguia_hominis,HMDB0253451,0.0882524839275278,-0.253896103896104,-0.381983217422536,-0.682505729564553,4.05701268717253,5.1e-05,decrease
s__Prevotella_hominis,HMDB0259006,-0.403352461491996,-0.172983114446529,-0.125018265316773,0.508021390374332,4.03674256774059,5.8e-05,increase
s__Ruminococcus_sp._NSJ_71,HMDB0038645,0.22863978127136,0.0883630047763786,-0.0458236500341763,-0.60394385026738,4.0291811507821,6.1e-05,decrease
s__Faecalibacterium_sp._I3389,HMDB0034201,-0.242781998831093,0.153246753246753,-0.0875338753387534,0.581665393430099,4.02832587604453,6.2e-05,increase
s__Ruminococcus_sp._BSD2780120874_150323_B10,HMDB0032591,-0.398823529411765,0.0266326530612245,0.10523880044428,0.490102639296188,4.02456069038399,6.3e-05,increase
s__Faecalibacterium_prausnitzii,HMDB0011103,0.151097527090859,0.256185919343814,0.334486999488469,0.785790679908327,4.02145874205643,6.4e-05,increase
s__Ruminococcus_sp._FMBCY1,HMDB0041082,0.0738447598912715,0.20757194441405,-0.0152220888355342,-0.716475095785441,4.01280701112468,6.7e-05,decrease
s__Gallintestinimicrobium_propionicum,HMDB0249513,0.0250146113383986,0.176144907723855,-0.222341942294925,-0.669060351413293,4.00876258974681,6.8e-05,decrease
s__Faecalibacterium_sp._I3389,HMDB0006548,0.194623027469316,0.218523581681476,-0.11806684733514,-0.60183346065699,3.995046500665,7.1e-05,decrease
s__Ruminococcus_champanellensis,HMDB0005767,0.0272727272727273,-0.196464646464646,-0.199099318403116,-0.714572192513369,3.99311724596809,7.1e-05,decrease
s__Blautia_ammoniilytica,HMDB0011582,0.0110461718293396,-0.279562542720437,0.0411945886527138,0.645836516424752,3.98065539973864,7.4e-05,increase
s__Terrisporobacter_mayombei,HMDB0302813,-0.244155844155844,-0.224792965081533,0.0534172528693077,0.601209677419355,3.97582285348846,7.5e-05,increase
s__Streptococcus_salivarius,HMDB0241319,-0.171949630916196,0.329105003523608,0.0215472027972028,0.71304347826087,3.971972128412,7.6e-05,increase
s__Senegalimassilia_anaerobia,HMDB0030963,0.262474367737526,-0.0762132604237867,-0.301851851851852,-0.570187165775401,3.9622063013057,7.7e-05,decrease
s__Ellagibacter_isourolithinifaciens,HMDB0038533,0.295758748588937,-0.0527682843472317,0.327730895452414,-0.545607333842628,3.96263816693315,7.7e-05,decrease
s__Bacteroides_stercoris,HMDB0001857,-0.147374573195115,0.0173755656108597,0.00395806724920649,0.646627565982405,3.94885941477916,8.3e-05,increase
s__Lachnoclostridium_sp._210928_DFI_6_3,HMDB0005808,-0.0913285551693377,-0.281189251000572,0.112828627069133,0.614304812834225,3.92594466652686,9e-05,increase
s__Lentihominibacter_faecis,HMDB0033862,-0.30819157771694,0.252426520847573,0.344521718309553,0.519022154316272,3.93154576935921,9e-05,increase
s__Yeguia_hominis,HMDB0037797,-0.254975545233628,0.0487012987012987,0.252032520325203,0.560275019098548,3.93268774251004,9e-05,increase
s__Lachnoclostridium_sp._210928_DFI_6_3,HMDB0264748,0.318588698514258,0.0134553077949304,-0.183909444985394,-0.517045454545455,3.92784423211902,9e-05,decrease
s__Prevotella_hominis,HMDB0006323,0.0312594382361824,0.276923076923077,-0.00953971401732596,-0.667112299465241,3.91712921340169,9.1e-05,decrease
s__Coprococcus_catus,HMDB0060126,0.1828841344818,0.21120984278879,-0.252184891326825,-0.59633307868602,3.92465214288746,9.1e-05,decrease
s__Blautia_wexlerae,HMDB0030963,0.409947207557655,-0.0732740943267259,0.0856869211262394,-0.419709702062643,3.91217293978362,9.3e-05,decrease
s__Bacteroides_ovatus,HMDB0241961,0.216890707188778,0.00850678733031674,0.0540512119459488,-0.582582123758594,3.91333957210998,9.3e-05,decrease
s__Romboutsia_timonensis,HMDB0006406,-0.155022624434389,-0.187601809954751,0.0107310529845741,0.645564516129032,3.90353328484184,9.5e-05,increase
s__Bacteroides_uniformis,HMDB0244456,0.302417338149486,0.140541848089018,0.0443992773261066,-0.528958944281525,3.90095493645763,9.5e-05,decrease
s__Phocea_massiliensis,HMDB0002820,0.170660432495617,0.161760461760462,-0.025739815631088,-0.61100076394194,3.89581957404184,9.6e-05,decrease
s__Yeguia_hominis,HMDB0062807,-0.261127687717248,-0.436291486291486,-0.301596630424136,-0.818181818181818,3.8909791858229,9.8e-05,decrease
s__Faecalibacterium_sp._CLA_AA_H233,HMDB0035251,0.184161309175921,0.241285030758715,-0.0473547305754182,-0.582887700534759,3.89298514359083,9.8e-05,decrease
s__Dorea_formicigenerans,HMDB0248335,0.274187274242845,-0.0403964456596036,0.0105680173267596,-0.534912146676853,3.8893403479198,9.9e-05,decrease
s__Oscillibacter_sp._ER4,HMDB0034732,-0.287434248977206,-0.298875547932152,0.0251806684733514,0.522077922077922,3.8879557090885,1e-04,increase
s__Bifidobacterium_adolescentis,HMDB0004988,0.559073359073359,-0.227579737335835,-0.269534679543459,-0.380788177339902,3.88086357420288,0.000104,decrease
s__Yeguia_hominis,HMDB0013253,-0.206250576763358,-0.573448773448773,-0.403859339798217,-0.797402597402597,3.8822768475119,0.000104,decrease
s__Phocaeicola_massiliensis,HMDB0030951,-0.0922761449077239,0.0612804386389292,-0.0638414217361586,0.672653958944281,3.88100622106675,0.000104,increase
s__Roseburia_hominis,HMDB0241960,-0.248402333981662,-0.0267259056732741,0.111415853114354,0.552330022918258,3.87591981608106,0.000106,increase
s__Anthropogastromicrobium_aceti,HMDB0264748,0.378271742150597,-0.087950937950938,-0.184662770322482,-0.443239113827349,3.87328001015781,0.000108,decrease
s__Qingrenia_yutianensis,HMDB0001991,0.233925330567799,0.0257289879931389,-0.0252642094747358,-0.567914438502674,3.87013758626765,0.000109,decrease
s__Gemmiger_formicilis,HMDB0035473,-0.0510141706029453,-0.0252904989747095,0.373493975903614,0.676699770817418,3.86879579317964,0.00011,increase
s__Ruminococcus_flavefaciens,HMDB0244017,0.0586791350087668,-0.247641831852358,-0.0218608852755194,-0.673644003055768,3.86581993905648,0.000112,decrease
s__Clostridium_saudiense,HMDB0253571,-0.250816326530612,0.177206851119895,-0.121543778801843,0.607389162561576,3.86210233038317,0.000112,increase
s__Prevotella_pectinovora,HMDB0259006,-0.437028088190879,0.0378986866791745,-0.0569669136833316,0.449780058651026,3.85630926928171,0.000112,increase
s__Blautia_sp._MCC283,HMDB0014417,-0.397837521917008,-0.085850991114149,-0.164950316169828,0.423071046600458,3.85351412068038,0.000113,increase
s__Phocea_massiliensis,HMDB0002149,-0.151899473991818,0.192568542568543,0.0572153111089344,0.617112299465241,3.85390824516938,0.000113,increase
s__Gemmiger_formicilis,HMDB0035602,0.309641567101973,0.0153793574846206,0.18128884100086,-0.500687547746371,3.85440343234645,0.000113,decrease
s__Clostridium_sp._D43t1_170807_H7,HMDB0035289,0.291567852437418,-0.173502466525722,-0.0630280337941628,-0.587192118226601,3.84645051933139,0.000117,decrease
s__Ruminococcus_sp._Marseille_P6503,HMDB0000157,0.25689404934688,-0.285034671827125,-0.0882181110029211,-0.555996944232238,3.84472913251954,0.000117,decrease
s__Faecalibacterium_prausnitzii,HMDB0006406,0.138649624895804,-0.128571428571429,-0.157475430175989,-0.622307104660046,3.84339888484915,0.000117,decrease
s__Streptococcus_parasanguinis,HMDB0241774,-0.135846338535414,-0.11304347826087,-0.232126089872569,0.675213675213675,3.84567374583497,0.000117,increase
s__Bifidobacterium_adolescentis,HMDB0006548,0.603346203346203,0.0947467166979362,-0.37054034639636,-0.149261083743842,3.84055396712941,0.000118,decrease
s__Ruminococcus_bromii,HMDB0032759,0.44021040327294,0.025768967874231,0.0779377673294805,-0.376928953399542,3.83920577728416,0.000118,decrease
s__Intestinimonas_butyriciproducens,HMDB0000870,0.0183939983328702,-0.222488038277512,-0.312262600537652,-0.690450725744843,3.83842166928981,0.000119,decrease
s__Lentihominibacter_faecis,HMDB0253451,0.281368236488357,-0.402597402597403,-0.0973106518213777,-0.525133689839572,3.83877884400229,0.000119,decrease
s__Eggerthella_lenta,HMDB0005801,-0.223728813559322,-0.229118250170882,0.0518170241943383,0.562108479755539,3.83451001539446,0.000121,increase
s__Ruminococcus_gnavus,HMDB0034438,0.596888024451236,0.119412166780588,0.281984305786833,-0.170970206264324,3.82372614691453,0.000126,decrease
s__Oscillibacter_sp._MSJ_31,HMDB0062807,-0.260081823495032,-0.402669552669553,-0.414960655630653,-0.812375859434683,3.81922525303074,0.000129,decrease
s__Ruminococcus_callidus,HMDB0012453,-0.200959734227445,-0.0989177489177489,0.201967762649514,0.581359816653934,3.81887959302789,0.00013,increase
s__Blautia_wexlerae,HMDB0032925,-0.42267296471242,0.049419002050581,-0.184379795605185,0.387624140565317,3.81105376967664,0.000132,increase
s__Veillonella_parvula,HMDB0000239,0.247900581377465,-0.348975971617481,-0.108298171589311,-0.545912910618793,3.80816514647807,0.000133,decrease
s__Phocea_massiliensis,HMDB0031035,-0.148100526008182,-0.16038961038961,0.0789608297689403,0.60916730328495,3.80698762757274,0.000133,increase
s__Kineothrix_sp._MSJ_39,HMDB0000488,-0.55166569257744,-0.0354066985645933,-0.136317628236523,0.234224598930481,3.80195833135932,0.000138,increase
s__Mediterraneibacter_faecis,HMDB0000177,0.252792442345096,-0.0701298701298701,0.0653345087667744,0.73659281894576,3.79491841531977,0.000142,increase
s__Yeguia_hominis,HMDB0094676,-0.54338798486573,0.00952380952380952,-0.162177163940314,0.245225362872422,3.78824273268956,0.000146,increase
s__Anaeromassilibacillus_sp._An200,HMDB0014417,0.213968439509059,-0.169730688598613,0.0175770834013561,-0.571524064171123,3.78485466052087,0.000148,decrease
s__Alistipes_onderdonkii,HMDB0000177,0.026530612244898,0.542736333434008,0.0989939637826962,-0.545454545454545,3.78275177911029,0.000148,decrease
s__Faecalibacterium_sp._CLA_AA_H233,HMDB0033909,-0.202045587375804,-0.00225563909774436,0.0373635463262263,0.573414820473644,3.78367750481673,0.000148,increase
s__Dorea_sp._AM58_8,HMDB0092901,-0.540316754654071,0.00382775119617225,0.173126108771128,0.243391902215432,3.78517453464356,0.000148,increase
s__Mediterraneibacter_faecis,HMDB0000292,0.00822450680744651,0.0154477101845523,0.0382995396219022,0.697478991596639,3.78041983805934,0.000149,increase
s__Ruminococcus_flavefaciens,HMDB0034293,-0.00315604909409702,-0.0733424470266576,-0.0577009936766034,0.670282658517953,3.78183115571579,0.000149,increase
s__Ruminococcus_champanellensis,HMDB0029410,0.0700615174299385,-0.411616161616162,-0.250170399221032,-0.665441176470588,3.77133074572382,0.000157,decrease
s__Ruminococcus_gnavus,HMDB0256292,0.492525701583773,0.334244702665755,0.283878059664131,-0.301451489686784,3.77195965406661,0.000157,decrease
s__Ruminococcus_flavefaciens,HMDB0034438,-0.489888953828171,0.074025974025974,-0.134123757904246,0.306951871657754,3.77111096536088,0.000157,increase
s__Ruminococcus_sp._M6_2020,HMDB0030150,0.0611338398597311,-0.095352016404648,-0.0416734689435248,-0.660198624904507,3.76945286909289,0.000159,decrease
s__Simiaoa_sunii,HMDB0030963,-0.257802454704851,0.223991797676008,0.102994157740993,0.530022918258212,3.76869857728414,0.000159,increase
s__Parolsenella_catena,HMDB0251351,-0.30163428923836,0.0881309466215127,-0.0920992225101814,0.5350935828877,3.77014276367828,0.000159,increase
s__Lachnoclostridium_sp._210928_DFI_6_3,HMDB0001892,-0.391368544095481,0.0625500285877644,0.083300876338851,0.423128342245989,3.76644069452873,0.00016,increase
s__Ruminococcus_flavefaciens,HMDB0006722,-0.246054938632379,0.11203007518797,0.367886178861789,0.538579067990833,3.76603047546725,0.00016,increase
s__Dorea_formicigenerans,HMDB0302813,0.17732703528758,0.127751196172249,-0.213264984055463,-0.585637891520244,3.76336908634482,0.000161,decrease
s__Dorea_formicigenerans,HMDB0000520,0.168046679633231,0.0368421052631579,-0.213373820485193,-0.58899923605806,3.74362315405509,0.000177,decrease
s__Anaerobutyricum_soehngenii,HMDB0258495,-0.302306196165602,-0.117088174982912,-0.202054831793298,0.487547746371276,3.74140645354584,0.000178,increase
s__Clostridium_sp._AF23_8,HMDB0030814,-0.000263504611330698,0.483237692540018,-0.137179487179487,-0.590211345939933,3.73795612747805,0.00018,decrease
s__Vescimonas_coprocola,HMDB0037797,-0.132963179427236,-0.0796992481203008,0.107018861353272,0.6122230710466,3.733522878583,0.000186,increase
s__Parabacteroides_distasonis,HMDB0252457,0.0570714087246457,-0.0942279942279942,0.274003750586029,0.695161290322581,3.73232288389568,0.000188,increase
s__Senegalimassilia_anaerobia,HMDB0000369,0.407655502392344,-0.000341763499658237,-0.391282746160795,-0.405080213903743,3.73112551277931,0.000189,decrease
s__Holdemanella_sp._MSK_7_32,HMDB0033910,-0.0887902330743618,0.265602322206096,0.226545606292442,0.650725744843392,3.72498378884791,0.000193,increase
s__Oscillibacter_valericigenes,HMDB0000292,0.0451236454570714,-0.0752563226247437,-0.118773195764086,-0.661726508785332,3.72204589358161,0.000195,decrease
s__Ruminococcus_callidus,HMDB0004827,0.402380879141161,-0.0290764790764791,0.0187960514143294,-0.394957983193277,3.7162829995801,0.000198,decrease
s__Faecalibacterium_prausnitzii,HMDB0006548,0.117977215893304,-0.10663021189337,-0.14230363187166,-0.617723453017571,3.71694104248664,0.000198,decrease
s__Intestinimonas_butyriciproducens,HMDB0029410,-0.117588218949708,-0.380109364319891,-0.296176576223594,-0.743009931245225,3.71373413438299,2e-04,decrease
s__Oscillibacter_sp._MCC667,HMDB0253202,-0.25995878064536,-0.0444292549555707,-0.0327053471337926,0.519938884644767,3.7052783710656,0.000209,increase
s__Bacteroides_xylanisolvens,HMDB0249718,-0.0590719644345652,-0.243595310464611,0.122151898734177,0.606617647058823,3.70355674734728,0.00021,increase
s__Blautia_stercoris,HMDB0259736,0.159822172825785,0.208680792891319,0.132530120481928,0.760733384262796,3.70391110056459,0.00021,increase
s__Coprococcus_eutactus,HMDB0038504,-0.24206724090025,-0.079835953520164,-0.00991499874838106,0.529411764705882,3.70232475029672,0.000211,increase
s__Clostridium_sp._AF15_41,HMDB0245200,0.210144927536232,-0.182788051209104,0.0218557561841144,-0.625615763546798,3.69560141386913,0.000219,decrease
s__Faecalicatena_fissicatena,HMDB0302029,0.50830786329536,-0.0623376623376623,0.0576288895419075,-0.265393430099312,3.69244290405714,0.000225,decrease
s__Streptococcus_parasanguinis,HMDB0034438,0.0497959183673469,0.0436016034535924,0.165861837692824,-0.693675213675214,3.69036649752736,0.000229,decrease
s__Bacteroides_xylanisolvens,HMDB0001857,-0.0569602667407613,-0.255970473295701,-0.124878286270691,0.601604278074866,3.68925764952919,0.000231,increase
s__Desulfovibrio_piger,HMDB0251775,-0.264329135909683,0.505708245243129,0.0300469483568075,0.557258064516129,3.68718193422982,0.000235,increase
s__Qingrenia_yutianensis,HMDB0014391,-0.0382421571169303,-0.348046502763484,-0.0546032914453967,-0.705118411000764,3.67807537105222,0.000248,decrease
s__Coprococcus_catus,HMDB0245898,-0.122589608224507,-0.264046479835954,0.0721041346959654,0.562414056531704,3.67575824949914,0.00025,increase
s__Blautia_stercoris,HMDB0030524,-0.205946096137816,0.317908407382092,0.232550799403576,0.551413292589763,3.6710488495753,0.000255,increase
s__Prevotella_copri,HMDB0005800,0.188455988455988,0.353794928711688,0.0788461538461538,-0.518048128342246,3.6663933349189,0.000256,decrease
s__Oscillibacter_sp._MSJ_31,HMDB0253202,-0.231412839521363,-0.116738816738817,-0.0628965727408278,0.535828877005348,3.66813169863123,0.000256,increase
s__Vescimonas_fastidiosa,HMDB0248960,0.237112799532437,-0.106192549588776,-0.0735772357723577,-0.529106187929717,3.66541253341229,0.000257,decrease
s__Roseburia_intestinalis,HMDB0000363,-0.187440955821061,-0.150649350649351,-0.310151173800895,0.532773109243697,3.66594097240315,0.000257,increase
s__Oscillibacter_valericigenes,HMDB0000870,-0.00944706863017505,-0.480314422419686,-0.265854746900883,-0.684033613445378,3.66065426136723,0.00026,decrease
s__Blautia_sp._MSJ_36,HMDB0036584,0.0410669630452904,-0.0546821599453178,0.182497741644083,0.676394194041253,3.6619376399083,0.00026,increase
s__Ellagibacter_isourolithinifaciens,HMDB0030255,-0.376955329785518,-0.248940533151059,0.0819971870604782,0.422459893048128,3.66212662157932,0.00026,increase
s__Dorea_sp._AM10_31,HMDB0006246,-0.405950220378533,-0.0377739660758529,0.206179084073821,0.383040488922842,3.6609351526629,0.00026,increase
s__Bifidobacterium_catenulatum,HMDB0030808,-0.327874331550802,0.105153736732684,0.28358300778246,0.648051948051948,3.65950358716221,0.000262,increase
s__Dorea_sp._AM13_35,HMDB0006246,-0.345690276110444,-0.345853234910986,0.0240223952410113,0.489210233592881,3.65913779099806,0.000262,increase
s__Bacteroides_caccae,HMDB0092901,0.531618936294565,-0.0275727312201476,0.122503516174402,-0.238636363636364,3.65703328713096,0.000263,decrease
s__Phascolarctobacterium_faecium,HMDB0244231,0.193755656108597,0.080949679928693,0.0427204374572796,-0.623931623931624,3.65486946419423,0.000264,decrease
s__Ellagibacter_isourolithinifaciens,HMDB0005782,0.0219319464602483,-0.0829118250170882,-0.0678152836380684,0.663254392666157,3.65544666136649,0.000264,increase
s__Terrisporobacter_mayombei,HMDB0253451,0.271428571428571,-0.156748911465893,-0.205064790818215,-0.529435483870968,3.6536495789376,0.000265,decrease
s__Alistipes_onderdonkii,HMDB0253910,-0.153061224489796,0.236937481123528,-0.11130114017438,-0.689882697947214,3.65214291280669,0.000269,decrease
s__Gemmiger_formicilis,HMDB0030353,0.102195054181717,-0.221462747778537,-0.377651527519291,-0.618334606569901,3.65034062506324,0.000269,decrease
s__Blautia_sp._OF03_15BH,HMDB0094676,-0.424722384570427,-0.101025290498975,-0.0251956334824392,0.356760886172651,3.6519556273759,0.000269,increase
s__Holdemanella_sp._MSK_7_32,HMDB0032925,-0.339793391957654,-0.0774068698597,0.0348638703069083,0.45668449197861,3.64598751166602,0.000273,increase
s__Olsenella_uli,HMDB0000050,0.351298701298701,-0.0229083285687059,-0.135881207400195,-0.438044308632544,3.643900181439,0.000277,decrease
s__Qingrenia_yutianensis,HMDB0240563,-0.0276121337827327,-0.0681913474366305,-0.146695409853305,-0.695645530939649,3.64299531094797,0.000279,decrease
s__Blautia_obeum,HMDB0259006,0.13248124479022,0.313397129186603,-0.0229753703159522,-0.534300993124523,3.63593677122821,0.000286,decrease
s__Oribacterium_sp._oral_taxon_102,HMDB0059965,0.190008920606601,-0.153684889533946,-0.0713729308666017,-0.560580595874714,3.63271663799865,0.00029,decrease
s__Yeguia_hominis,HMDB0030524,0.146574794672245,-0.0772727272727273,-0.204666906106812,-0.590527119938885,3.63278190344892,0.00029,decrease
s__Ruminococcus_sp._FMBCY1,HMDB0041334,0.00241618846270009,0.0981507823613087,-0.00782713085234094,-0.71264367816092,3.63185156858932,0.000291,decrease
s__Lachnoclostridium_sp._210928_DFI_6_3,HMDB0030353,0.229259589652096,-0.0572136458928912,-0.0257789678675755,-0.536764705882353,3.6243179188943,0.000296,decrease
s__Phocea_massiliensis,HMDB0000062,-0.0883109292811221,0.011976911976912,0.304927025173866,0.625362872421696,3.62750767993162,0.000296,increase
s__Lentihominibacter_faecis,HMDB0029443,0.277246301024332,-0.241421736158578,-0.267291387773315,-0.492742551566081,3.62652392358857,0.000296,decrease
s__Mediterraneibacter_sp._NSJ_151,HMDB0037479,0.103695470964157,-0.0972582972582973,0.074390243902439,-0.61405653170359,3.62646477877154,0.000296,decrease
s__Intestinibacter_bartlettii,HMDB0000363,-0.0899001109877913,0.246807699637888,-0.00752807602122671,0.652822580645161,3.62421791709043,0.000297,increase
s__Blautia_obeum,HMDB0014417,-0.225896082245068,0.0555707450444293,0.0404762682164974,0.528800611153552,3.62251456409886,0.000299,increase
s__Agathobaculum_sp._M2,HMDB0003441,0.197883662985635,0.089683257918552,0.0665774099318403,0.738302139037433,3.62214955940555,0.000299,increase
s__Ruminococcus_champanellensis,HMDB0244017,0.143882433356118,-0.228427128427128,-0.0567672833495618,-0.599933155080214,3.62072516991615,0.000302,decrease
s__Blautia_faecis,HMDB0005015,-0.0841344818005001,0.067053998632946,-0.0109380611878408,0.625362872421696,3.62026083482394,0.000303,increase
s__Streptococcus_parasanguinis,HMDB0000488,0.289603841536615,0.143139068763491,0.165325285043595,-0.563076923076923,3.62025064890597,0.000303,decrease
s__Oribacterium_sp._oral_taxon_102,HMDB0253571,-0.392168322618352,0.152959200129011,-0.081475170399221,0.386401833460657,3.61830428244025,0.000307,increase
s__Blautia_wexlerae,HMDB0248335,0.451236454570714,-0.089542036910458,0.210587607884111,-0.318258212375859,3.61758822991912,0.000309,decrease
s__Senegalimassilia_anaerobia,HMDB0248335,0.0989063568010936,0.213465481886535,-0.0395889792231256,-0.59057486631016,3.61489207783518,0.000309,decrease
s__Roseburia_sp._BX1005,HMDB0244836,-0.232670952659264,-0.177922077922078,0.311043632524679,0.523605805958747,3.61096912471741,0.000316,increase
s__Oscillibacter_sp._MCC667,HMDB0301911,-0.107877818450275,0.102665755297334,0.359932956759286,0.6122230710466,3.60903279440744,0.000316,increase
s__Faecalibacterium_sp._CLA_AA_H233,HMDB0006406,0.171829339567504,0.276555023923445,0.0483777930148779,-0.530328495034377,3.60849725043682,0.000318,decrease
s__Fusicatenibacter_sp._CLA_AA_H277,HMDB0041867,-0.482700175336061,0.116951469583049,0.0913246481862409,0.281894576012223,3.60846085198933,0.000318,increase
s__Brotolimicola_acetigignens,HMDB0014980,-0.249500138423206,0.0057556699066133,0.0268941584731058,0.511993888464477,3.60821148789703,0.000318,increase
s__Dorea_formicigenerans,HMDB0000262,0.127757710475132,0.25146958304853,0.28694724698251,0.736898395721925,3.60774078927651,0.000319,increase
s__Fusicatenibacter_saccharivorans,HMDB0249030,-0.090025006946374,0.0825700615174299,-0.0662487347765044,0.619862490450726,3.60675716976646,0.000319,increase
s__Streptococcus_salivarius,HMDB0035654,-0.353343465045593,0.146582100070472,-0.121809440559441,0.536521739130435,3.60645218730001,0.00032,increase
s__Streptococcus_salivarius,HMDB0000488,0.206035605731654,0.0772374911909796,0.182867132867133,-0.640869565217391,3.60439633863024,0.00032,decrease
